RegionID	chr	start	end	Entropy	5637_value	SV_HUC_1_value	T24_value	UM_UC_3_value	
QDMR_30304	chr20_KI270871v1_alt	13318	13533	0.000	0.0	0.0	0.521058201	1.0	
QDMR_30305	chr20_KI270871v1_alt	30829	31032	0.000	0.0	0.985695007	0.73276644	1.0	
QDMR_30378	chr4_GL000008v2_random	83317	83804	0.000	0.5	0.0	0.635719697	1.0	
QDMR_30397	chr14_GL000194v1_random	58440	58762	0.000	0.9375	0.0	0.988095238	1.0	
QDMR_30399	chr14_GL000194v1_random	72887	73146	0.000	0.961904762	0.0	0.0	1.0	
QDMR_30417	chr14_KI270723v1_random	34705	34969	0.000	0.083333333	0.0	0.0	1.0	
QDMR_30459	chr22_KI270731v1_random	110302	111873	0.000	0.903444444	0.0	1.0	0.0	
QDMR_11617	chr9	21970914	21971191	0.002	0.984314879	0.969207566	0.994482333	0.0	
QDMR_18122	chr13	113625598	113626040	0.002	0.993939394	0.0	0.0	0.0	
QDMR_25042	chr19	39169513	39169722	0.002	0.994505495	0.983333333	0.0	0.976984127	
QDMR_25277	chr19	45363672	45364104	0.002	0.966233766	0.0	0.977678571	0.994117647	
QDMR_11751	chr9	39078692	39079009	0.003	0.989795918	0.0	0.0	0.0	
QDMR_19501	chr15	75480463	75480823	0.003	0.991304348	0.0	0.0	0.0	
QDMR_26798	chr21	6486821	6487119	0.003	0.963577146	0.974691874	0.0	0.991541667	
QDMR_3337	chr2	113157104	113157819	0.004	0.0	0.023777754	0.023601594	0.98976107	
QDMR_12248	chr9	125889711	125890017	0.004	0.0	0.012820513	0.003472222	0.988505747	
QDMR_16468	chr12	6773689	6773940	0.004	0.0	0.0	0.0	0.988636364	
QDMR_25411	chr19	48171808	48172095	0.004	0.0	0.971428571	0.964705882	0.989349112	
QDMR_3475	chr2	130372145	130372938	0.005	0.026897582	0.014309764	0.004511278	0.991452991	
QDMR_14371	chr10	79838795	79839115	0.005	0.985890653	0.0	0.0	0.0	
QDMR_26624	chr20	62879182	62879855	0.005	0.985714286	0.0	0.0	0.0	
QDMR_28561	chr6_GL000252v2_alt	2929078	2929370	0.005	0.0	0.0	0.0	0.986111111	
QDMR_28564	chr6_GL000252v2_alt	2971410	2971703	0.005	0.961403509	0.0	0.953333333	0.990740741	
QDMR_28757	chr6_GL000254v2_alt	1415194	1415790	0.005	0.0	0.984126984	0.0	0.0	
QDMR_30358	chr22_KI270928v1_alt	64813	65918	0.005	0.990532188	0.969843774	0.950980392	0.0	
QDMR_11613	chr9	21696488	21696755	0.006	0.972678571	0.933081435	0.991201609	0.0	
QDMR_16206	chr11	118530520	118531354	0.006	0.0	0.002272727	0.0	0.98245614	
QDMR_17614	chr13	20391819	20392370	0.006	0.0	0.990740741	0.92473545	0.971428571	
QDMR_19546	chr15	78800196	78800545	0.006	0.905162869	0.978884079	0.993055556	0.0	
QDMR_24923	chr19	36272221	36272627	0.006	0.0	0.0	0.0	0.981818182	
QDMR_25719	chr19	54207238	54207507	0.006	0.0	0.953703704	0.963888889	0.9875	
QDMR_26883	chr21	25562111	25562493	0.006	0.013924964	0.008757526	0.006944444	0.988329238	
QDMR_27248	chr22	15819945	15822209	0.006	0.0	0.0	0.0	0.982857143	
QDMR_27474	chr22	29030522	29030855	0.006	0.004559974	0.012374058	0.03544724	0.990448681	
QDMR_29753	chr16_KI270854v1_alt	114111	114316	0.006	0.0	0.0	0.981481481	0.0	
QDMR_3088	chr2	74754625	74754845	0.007	0.0	0.98	0.0	0.0	
QDMR_3137	chr2	86913663	86913953	0.007	0.0	0.0	0.0	0.979591837	
QDMR_15088	chr11	980023	980568	0.007	0.972222222	0.972542243	0.0	0.9796875	
QDMR_30120	chr19_GL949748v2_alt	1060051	1060262	0.007	0.99	0.936538462	0.0	0.930952381	
QDMR_1187	chr1	58814568	58814818	0.008	0.007258924	0.014721431	0.027344877	0.985585817	
QDMR_5127	chr3	157437478	157437976	0.008	0.006302521	0.032147563	0.018033063	0.985372833	
QDMR_5130	chr3	158097792	158098184	0.008	0.024801336	0.007114803	0.019369708	0.985689636	
QDMR_7820	chr6	25139692	25140018	0.008	0.0	0.997076023	0.0	0.969537815	
QDMR_12305	chr9	127945375	127945577	0.008	0.946127946	0.0	0.980555556	0.985185185	
QDMR_17052	chr12	100199475	100199926	0.008	0.0	0.0	0.0	0.976102941	
QDMR_21361	chr17	1733759	1734198	0.008	0.0	0.981848912	0.982568543	0.947663298	
QDMR_23537	chr19	867904	868301	0.008	0.981150794	0.0	0.958843537	0.95942029	
QDMR_24681	chr19	18774991	18775372	0.008	0.0	0.971431115	0.977857143	0.976718954	
QDMR_29720	chr16_KI270853v1_alt	828858	829659	0.008	0.0	0.97767269	0.0	0.0	
QDMR_7949	chr6	30100715	30101017	0.009	0.0	0.018181818	0.0	0.976190476	
QDMR_15747	chr11	65557931	65558738	0.009	0.0	0.0	0.0	0.973129252	
QDMR_18078	chr13	113011674	113013017	0.009	0.854491999	0.0	0.916154569	0.991515837	
QDMR_22816	chr17	82092749	82093005	0.009	0.92032967	0.952819549	0.9875	0.0	
QDMR_23601	chr19	1234939	1235290	0.009	0.940789474	0.0	0.973582996	0.982880756	
QDMR_26539	chr20	61023787	61024249	0.009	0.975	0.0	0.0	0.0	
QDMR_27377	chr22	21308585	21309508	0.009	0.0	0.974025974	0.0	0.0	
QDMR_28784	chr6_GL000254v2_alt	2651167	2651452	0.009	0.0	0.0	0.0	0.975	
QDMR_29913	chr17_KI270860v1_alt	70904	71391	0.009	0.0	0.0	0.0	0.973113671	
QDMR_29927	chr17_KI270861v1_alt	18820	19056	0.009	0.0	0.986111111	0.969387755	0.931129477	
QDMR_4039	chr2	233868236	233868452	0.010	0.033965185	0.00584835	0.982613189	0.00653419	
QDMR_6743	chr5	55232267	55232576	0.010	0.005882353	0.014464168	0.046572272	0.986184211	
QDMR_8935	chr7	346514	346947	0.010	0.909090909	0.917508418	0.987654321	0.0	
QDMR_11109	chr8	97624466	97624676	0.010	0.0	0.0	0.972222222	0.0	
QDMR_11376	chr8	143571604	143571806	0.010	0.085714286	0.0	0.0	0.988888889	
QDMR_13573	chrX	153773326	153773568	0.010	0.0	0.977777778	0.988636364	0.904761905	
QDMR_16453	chr12	6540511	6540731	0.010	0.0	0.039797025	0.011363636	0.981313131	
QDMR_20418	chr16	28746638	28747479	0.010	0.0	0.971428571	0.0	0.0	
QDMR_23539	chr19	875214	875420	0.010	0.937755102	0.0	0.970663265	0.980769231	
QDMR_23983	chr19	4493981	4494494	0.010	0.984375	0.942857143	0.929761905	0.0	
QDMR_25488	chr19	49166018	49166295	0.010	0.0	0.959078241	0.971929825	0.969642857	
QDMR_28576	chr6_GL000252v2_alt	3147688	3147954	0.010	0.0	0.963492063	0.9	0.988235294	
QDMR_30141	chr19_GL949749v2_alt	1090939	1091241	0.010	0.0	0.972222222	0.0	0.0	
QDMR_30316	chr21_KI270872v1_alt	19641	19969	0.010	0.0	0.934876543	0.984126984	0.925595238	
QDMR_30347	chr22_KI270879v1_alt	150185	150574	0.010	0.014607083	0.006515022	0.005775603	0.977272905	
QDMR_5931	chr4	75939936	75941273	0.011	0.030380354	0.006758525	0.021458928	0.97887081	
QDMR_21408	chr17	3888650	3888859	0.011	0.0	0.0	0.0	0.967777778	
QDMR_22149	chr17	45247322	45248362	0.011	0.010014686	0.011582935	0.016189688	0.978691663	
QDMR_23491	chr19	603638	603945	0.011	0.990384615	0.980902778	0.875	0.0	
QDMR_24325	chr19	11406383	11406608	0.011	0.0	0.970146812	0.983373206	0.922641978	
QDMR_27072	chr21	44164258	44164568	0.011	0.0	0.970114778	0.0	0.0	
QDMR_28932	chr6_GL000255v2_alt	2979459	2979752	0.011	0.957142857	0.0	0.967857143	0.968560606	
QDMR_1630	chr1	146932615	146932898	0.012	0.966666667	0.0	0.0	0.0	
QDMR_11616	chr9	21968359	21968729	0.012	0.940408418	0.968982517	0.973550728	0.0	
QDMR_21803	chr17	29572493	29573049	0.012	0.97718254	0.964852608	0.935918004	0.0	
QDMR_23543	chr19	897374	897624	0.012	0.888447972	0.0	0.922222222	0.986928105	
QDMR_25867	chr19	57849771	57850192	0.012	0.008940098	0.010229931	0.006463201	0.971742561	
QDMR_26855	chr21	13609615	13609862	0.012	0.0	0.0	0.0	0.966666667	
QDMR_28881	chr6_GL000255v2_alt	1326259	1326855	0.012	0.966666667	0.0	0.0	0.0	
QDMR_2465	chr1	241356639	241357490	0.013	0.0	0.021075475	0.967030479	0.016666667	
QDMR_7929	chr6	29627521	29628187	0.013	0.944444444	0.963333333	0.0	0.956991793	
QDMR_8105	chr6	36130262	36130844	0.013	0.0	0.0	0.0	0.964015152	
QDMR_14136	chr10	43396098	43397469	0.013	0.010526112	0.012027512	0.021169713	0.974229006	
QDMR_14157	chr10	45000827	45001338	0.013	0.019129019	0.002841378	0.008996511	0.96627384	
QDMR_23584	chr19	1112201	1112996	0.013	0.858843537	0.0	0.892335004	0.988095238	
QDMR_26834	chr21	8548439	8550640	0.013	0.0	0.89122807	0.94375	0.984848485	
QDMR_27014	chr21	42587365	42590371	0.013	0.0	0.9375	0.96984127	0.974969475	
QDMR_28417	chr6_GL000251v2_alt	2789374	2789659	0.013	0.0	0.0	0.0	0.962962963	
QDMR_29068	chr6_GL000256v2_alt	3465017	3465656	0.013	0.96	0.0	0.97979798	0.91962482	
QDMR_4351	chr3	23810496	23811017	0.014	0.0	0.128928269	0.0	0.988636364	
QDMR_7630	chr5	181273393	181273686	0.014	0.96	0.0	0.0	0.0	
QDMR_9677	chr7	66376754	66377451	0.014	0.952380952	0.923333333	0.0	0.978021978	
QDMR_11133	chr8	100649443	100649684	0.014	0.0	0.2	0.0	0.991304348	
QDMR_13409	chrX	120979806	120980775	0.014	0.0	0.0	0.0	0.96	
QDMR_16946	chr12	65729008	65729548	0.014	0.960783057	0.019672586	0.968993011	0.98206668	
QDMR_16981	chr12	75391044	75391461	0.014	0.974299903	0.015917716	0.013322422	0.015834423	
QDMR_19993	chr16	1509964	1510193	0.014	0.0	0.950505051	0.964699074	0.942857143	
QDMR_28430	chr6_GL000251v2_alt	3158595	3158887	0.014	0.066666667	0.0	0.0	0.981818182	
QDMR_29903	chr17_KI270860v1_alt	13747	14197	0.014	0.0	0.970106947	0.953370243	0.938171798	
QDMR_30424	chr14_KI270726v1_random	13939	14561	0.014	0.0	0.0	0.0	0.96	
QDMR_700	chr1	25875231	25876025	0.015	0.0	0.0	0.0	0.959064327	
QDMR_764	chr1	27959508	27960327	0.015	0.008339438	0.020273466	0.041462494	0.975684052	
QDMR_6941	chr5	96702505	96703180	0.015	0.021292832	0.009826387	0.012443375	0.967411654	
QDMR_12453	chr9	133474926	133475141	0.015	0.0	0.957142857	0.0	0.0	
QDMR_12998	chrX	40090119	40090723	0.015	0.9	0.981755424	0.910375817	0.0	
QDMR_15033	chr11	472781	473065	0.015	0.0	0.930612245	0.955	0.971875	
QDMR_21324	chr17	1022994	1023199	0.015	0.937719298	0.967032967	0.956862745	0.0	
QDMR_25524	chr19	49615966	49616219	0.015	0.0	0.944444444	0.944642857	0.962962963	
QDMR_25909	chr19	58516688	58516921	0.015	0.0	0.95952381	0.0	0.0	
QDMR_27212	chr21	46667288	46668194	0.015	0.018290062	0.0167878	0.029228715	0.973989107	
QDMR_725	chr1	26817249	26817462	0.016	0.956521739	0.0	0.0	0.0	
QDMR_8080	chr6	34544286	34544489	0.016	0.892089094	0.0	0.982905983	0.971596399	
QDMR_11706	chr9	35756951	35757342	0.016	0.025	0.028571429	0.0	0.963533835	
QDMR_14289	chr10	70145459	70146919	0.016	0.01338653	0.011766428	0.030469426	0.968475011	
QDMR_15744	chr11	65546372	65546984	0.016	0.007839721	0.972073767	0.942796691	0.958455883	
QDMR_21071	chr16	87998550	88001362	0.016	0.956521739	0.0	0.0	0.0	
QDMR_23706	chr19	1854575	1854864	0.016	0.951178451	0.0	0.937785129	0.957626348	
QDMR_26045	chr20	9068311	9069371	0.016	0.03004638	0.002941176	0.964891751	0.023939394	
QDMR_30275	chr19_KI270938v1_alt	965343	965649	0.016	0.0	0.0	0.0	0.955555556	
QDMR_616	chr1	21459952	21460220	0.017	0.0	0.952380952	0.0	0.0	
QDMR_1653	chr1	148148925	148149685	0.017	0.0	0.953703704	0.0	0.0	
QDMR_6486	chr5	1077729	1077941	0.017	0.953703704	0.0	0.0	0.0	
QDMR_8187	chr6	42960480	42961072	0.017	0.032240854	0.0	0.017080745	0.963210797	
QDMR_15826	chr11	67056647	67057150	0.017	0.003246753	0.0	0.061760858	0.976733094	
QDMR_16273	chr11	124746704	124746930	0.017	0.010526919	0.028956949	0.044400039	0.97571579	
QDMR_22464	chr17	70168772	70169579	0.017	0.009731239	0.014031924	0.009801765	0.962146524	
QDMR_22921	chr18	11708	12372	0.017	0.953594771	0.0	0.0	0.0	
QDMR_27498	chr22	30246448	30246682	0.017	0.0	0.021786492	0.0	0.957732083	
QDMR_29915	chr17_KI270860v1_alt	83538	84182	0.017	0.0	0.0	0.0	0.952214047	
QDMR_2236	chr1	218345715	218346332	0.018	0.01010101	0.074242424	0.0	0.978120978	
QDMR_11621	chr9	22005888	22006230	0.018	0.97542142	0.851765228	0.985653723	0.0	
QDMR_12489	chr9	134464535	134466956	0.018	0.950980392	0.0	0.0	0.0	
QDMR_19513	chr15	76191752	76192239	0.018	0.937037037	0.935300437	0.956759046	0.0	
QDMR_22517	chr17	75131101	75131900	0.018	0.015495482	0.008091087	0.017486164	0.958066498	
QDMR_25055	chr19	39402541	39402973	0.018	0.00648772	0.041199258	0.029154563	0.969847291	
QDMR_28636	chr6_GL000253v2_alt	1112434	1112690	0.018	0.95	0.0	0.0	0.0	
QDMR_29229	chr8_KI270816v1_alt	9561	9765	0.018	0.0	0.0	0.0	0.950757576	
QDMR_29495	chr11_KI270903v1_alt	33002	34388	0.018	0.9	0.976190476	0.946666667	0.0	
QDMR_727	chr1	26863421	26863637	0.019	0.011873882	0.014229039	0.005769447	0.954585258	
QDMR_4462	chr3	43363927	43364133	0.019	0.966666667	0.924444444	0.966666667	0.0	
QDMR_7981	chr6	31308464	31308749	0.019	0.0	0.0	0.0	0.948412698	
QDMR_12350	chr9	129482122	129483453	0.019	0.01847341	0.007279151	0.019175682	0.954428001	
QDMR_14133	chr10	43342339	43342696	0.019	0.0	0.982628205	0.845893417	0.906926407	
QDMR_25043	chr19	39172960	39173175	0.019	0.0	0.8125	0.985714286	0.927083333	
QDMR_30171	chr19_GL949751v2_alt	182220	182489	0.019	0.948484848	0.0	0.0	0.0	
QDMR_499	chr1	15746823	15747026	0.020	0.0	0.946428571	0.0	0.0	
QDMR_2086	chr1	201468391	201469520	0.020	0.014504581	0.025656817	0.030516785	0.961230666	
QDMR_7422	chr5	172686674	172686902	0.020	0.958864313	0.927579365	0.0	0.928240741	
QDMR_12848	chrX	3712365	3712579	0.020	0.006944444	0.840432099	0.047619048	1.0	
QDMR_22765	chr17	81688132	81688485	0.020	0.964180264	0.903535354	0.975	0.0	
QDMR_27341	chr22	20146939	20147182	0.020	0.84	0.973809524	0.0	0.984615385	
QDMR_3401	chr2	120867415	120867634	0.021	0.025	0.032079772	0.008808933	0.957985874	
QDMR_5442	chr4	972944	974349	0.021	0.9921875	0.335144928	0.729047619	0.0	
QDMR_6155	chr4	133148007	133149287	0.021	0.01481649	0.024929038	0.959167574	0.029198164	
QDMR_11301	chr8	142390270	142390870	0.021	0.992063492	0.980867347	0.0	0.5	
QDMR_11312	chr8	142500137	142500411	0.021	0.0	0.897557998	0.722323391	0.9875	
QDMR_14434	chr10	92239374	92240244	0.021	0.022130647	0.042714803	0.020777704	0.969033875	
QDMR_22893	chr17	83002634	83005169	0.021	0.864600186	0.981472511	0.965339088	0.0	
QDMR_26508	chr20	58309310	58310166	0.021	0.947709522	0.004830918	0.003760684	0.02031746	
QDMR_27451	chr22	25420945	25421572	0.021	0.0	0.296825397	0.990909091	0.49713868	
QDMR_28863	chr6_GL000255v2_alt	893034	893700	0.021	0.0	0.0	0.0	0.942857143	
QDMR_4231	chr3	5026351	5026749	0.022	0.0	0.057387057	0.032967033	0.966666667	
QDMR_8128	chr6	37650087	37650371	0.022	0.0	0.927947461	0.901287879	0.969340615	
QDMR_10451	chr7	158863591	158864053	0.022	0.0	0.00625	0.011764706	0.939596517	
QDMR_10853	chr8	41766854	41767472	0.022	0.0	0.030151947	0.039215686	0.958169935	
QDMR_11482	chr8	144522125	144523298	0.022	0.024816998	0.053444041	0.020755248	0.974230635	
QDMR_13579	chrX	153818916	153819456	0.022	0.031221756	0.009693878	0.035779961	0.959232077	
QDMR_13874	chr10	805160	805585	0.022	0.672106639	0.988961039	0.966781874	0.0	
QDMR_17605	chr13	20127678	20128495	0.022	0.030086841	0.043711398	0.034272915	0.971468927	
QDMR_22899	chr17	83039209	83039631	0.022	0.913410364	0.951923077	0.963545714	0.0	
QDMR_27426	chr22	23913823	23914212	0.022	0.009859307	0.004558392	0.013464328	0.94546568	
QDMR_29373	chrX_KI270880v1_alt	52912	53290	0.022	0.952380952	0.930833333	0.922222222	0.0	
QDMR_198	chr1	2331745	2332031	0.023	0.0	0.0	0.0	0.9375	
QDMR_7001	chr5	119355706	119356064	0.023	0.010856249	0.016441179	0.014284442	0.948216009	
QDMR_7006	chr5	122076805	122078394	0.023	0.022009678	0.037869196	0.01994932	0.960502169	
QDMR_9717	chr7	73327801	73328707	0.023	0.919248575	0.942541016	0.0	0.954298747	
QDMR_19653	chr15	89912330	89913031	0.023	0.007910401	0.015942029	0.005337691	0.944334975	
QDMR_21127	chr16	88650581	88651049	0.023	0.005681818	0.0	0.012820513	0.93877551	
QDMR_22595	chr17	78040904	78041242	0.023	0.014592838	0.939603835	0.014374809	0.002415769	
QDMR_24971	chr19	37298315	37298733	0.023	0.0	0.9375	0.0	0.0	
QDMR_24995	chr19	38222427	38222818	0.023	0.952380952	0.0	0.92	0.948363095	
QDMR_24999	chr19	38264206	38265059	0.023	0.007352941	0.017238095	0.007708612	0.946334359	
QDMR_28583	chr6_GL000252v2_alt	3390176	3390815	0.023	0.941666667	0.0	0.972222222	0.88627451	
QDMR_29454	chr11_KI270832v1_alt	1183	1786	0.023	0.874285714	0.933333333	0.975	0.0	
QDMR_7995	chr6	31681304	31681596	0.024	0.0	0.0	0.0	0.934708429	
QDMR_8975	chr7	712075	712829	0.024	0.0	0.941666667	0.983333333	0.8	
QDMR_11615	chr9	21965097	21965748	0.024	0.947300866	0.888603879	0.971147784	0.0	
QDMR_13731	chrY	2789761	2790058	0.024	0.0	0.93455287	0.0	0.0	
QDMR_23876	chr19	3387965	3388205	0.024	0.0	0.0	0.0	0.935	
QDMR_25286	chr19	45428429	45429037	0.024	0.036537964	0.051806639	0.037431859	0.972219883	
QDMR_28012	chr1_GL383518v1_alt	91880	92923	0.024	0.010096892	0.039949007	0.066856491	0.974073289	
QDMR_29681	chr15_KI270905v1_alt	3615276	3615514	0.024	0.821428571	0.8	0.0	0.983333333	
QDMR_4445	chr3	42536096	42536347	0.025	0.0	0.939215686	0.914637446	0.945693277	
QDMR_13759	chrY	9487067	9487383	0.025	0.0	0.933333333	0.0	0.0	
QDMR_16276	chr11	124762167	124763343	0.025	0.030141899	0.052723119	0.039774198	0.96707805	
QDMR_19025	chr15	22927861	22928065	0.025	0.0	0.933333333	0.0	0.0	
QDMR_19822	chr16	511443	511648	0.025	0.0	0.0	0.0	0.933333333	
QDMR_20807	chr16	67530155	67530429	0.025	0.0	0.013180272	0.008264463	0.934337268	
QDMR_21303	chr17	402831	404515	0.025	0.0	0.0	0.0	0.933333333	
QDMR_24936	chr19	36305113	36305566	0.025	0.933333333	0.0	0.0	0.0	
QDMR_27186	chr21	46145371	46146431	0.025	0.0	0.0	0.0	0.933333333	
QDMR_29005	chr6_GL000256v2_alt	1133807	1134848	0.025	0.0	0.0	0.0	0.933333333	
QDMR_29235	chr8_KI270816v1_alt	57285	57612	0.025	0.0	0.0	0.933333333	0.0	
QDMR_29668	chr15_KI270905v1_alt	2507898	2511163	0.025	0.0	0.0	0.0	0.933333333	
QDMR_10772	chr8	27325573	27325873	0.026	0.008535762	0.005604045	0.018240093	0.936710233	
QDMR_11483	chr8	144524471	144525026	0.026	0.048333333	0.973913043	0.971125325	0.979767628	
QDMR_16771	chr12	52965456	52965723	0.026	0.945833333	0.0	0.933802309	0.913609307	
QDMR_24051	chr19	5338777	5339119	0.026	0.0	0.990909091	0.0	0.922424242	
QDMR_24385	chr19	12696191	12696747	0.026	0.047635205	0.019531008	0.029757923	0.961576869	
QDMR_24499	chr19	15174068	15174398	0.026	0.878571429	0.971065017	0.907563025	0.0	
QDMR_24618	chr19	17943290	17943924	0.026	0.926099707	0.869340813	0.0	0.972222222	
QDMR_25070	chr19	39826716	39826973	0.026	0.0	0.991071429	0.0	0.953219587	
QDMR_29365	chrX_KI270880v1_alt	11909	12257	0.026	0.0	0.0	0.0	0.929411765	
QDMR_8017	chr6	32148813	32149452	0.027	0.88207672	0.0	0.908695652	0.9675	
QDMR_15470	chr11	45180232	45181177	0.027	0.011363636	0.093518519	0.033413569	0.979700855	
QDMR_18953	chr14	105477813	105479363	0.027	0.0	0.972446072	0.920238095	0.861111111	
QDMR_24726	chr19	19627763	19629012	0.027	0.0	0.039973957	0.056401931	0.959809604	
QDMR_25810	chr19	56159707	56160250	0.027	0.0	0.951892552	0.0	0.99047619	
QDMR_27602	chr22	38038798	38039197	0.027	0.0	0.874193267	0.824787778	0.977142857	
QDMR_28565	chr6_GL000252v2_alt	2975878	2976714	0.027	0.924603175	0.0	0.911542125	0.946397198	
QDMR_29824	chr17_GL383563v3_alt	274268	274822	0.027	0.0	0.928571429	0.0	0.0	
QDMR_645	chr1	22676923	22677338	0.028	0.0	0.905367203	0.904928989	0.956952525	
QDMR_4041	chr2	234096108	234096512	0.028	0.909090909	0.94010582	0.942213642	0.0	
QDMR_4407	chr3	37860447	37862548	0.028	0.011186367	0.034365144	0.019663333	0.941348343	
QDMR_23217	chr18	58195421	58195641	0.028	0.02618081	0.017358628	0.019281288	0.942525652	
QDMR_24966	chr19	37285687	37286105	0.028	0.0	0.926190476	0.0	0.0	
QDMR_25709	chr19	54011840	54012088	0.028	0.0	0.945145903	0.906870907	0.952380952	
QDMR_26955	chr21	36980556	36980818	0.028	0.029539808	0.033899067	0.04215368	0.955250471	
QDMR_27040	chr21	43392790	43393499	0.028	0.0	0.925262238	0.0	0.0	
QDMR_20498	chr16	30585166	30585550	0.029	0.007359307	0.008969932	0.033167956	0.940667875	
QDMR_22260	chr17	49260219	49260631	0.029	0.006944444	0.013003439	0.018107769	0.931519666	
QDMR_23509	chr19	690638	690927	0.029	0.626627219	0.0	0.986111111	0.866666667	
QDMR_24964	chr19	37280626	37281048	0.029	0.923076923	0.0	0.0	0.0	
QDMR_26192	chr20	30900198	30900403	0.029	0.0	0.742857143	0.821428571	0.981481481	
QDMR_28298	chr6_GL000250v2_alt	1093388	1094429	0.029	0.0	0.944444444	0.885714286	0.965306122	
QDMR_28484	chr6_GL000251v2_alt	4726561	4726902	0.029	0.639348371	0.0	0.986111111	0.971428571	
QDMR_28512	chr6_GL000252v2_alt	1212094	1212296	0.029	0.571428571	0.941349206	0.0	0.987900378	
QDMR_1649	chr1	148048703	148049461	0.030	0.986666667	0.0	0.38031746	0.0	
QDMR_6897	chr5	83473932	83474780	0.030	0.944249515	0.036363636	0.0	0.0	
QDMR_10268	chr7	151114517	151115735	0.030	0.047787115	0.015343915	0.091397349	0.977363699	
QDMR_18862	chr14	104174132	104174352	0.030	0.0	0.951884921	0.641428571	0.985714286	
QDMR_22529	chr17	75524875	75526459	0.030	0.021993446	0.010739239	0.077519093	0.971954455	
QDMR_22671	chr17	80181453	80181656	0.030	0.974358974	0.870790043	0.829671876	0.0	
QDMR_24693	chr19	18932094	18932577	0.030	0.0	0.0	0.920634921	0.0	
QDMR_26525	chr20	59006847	59007540	0.030	0.017857143	0.073015873	0.057002457	0.971813725	
QDMR_2537	chr2	197437	198535	0.031	0.0	0.948028083	0.973626374	0.84375	
QDMR_7943	chr6	29956424	29956756	0.031	0.84905549	0.95859426	0.0	0.97340907	
QDMR_18374	chr14	41606655	41607126	0.031	0.0	0.030555556	0.934462482	0.003676471	
QDMR_20938	chr16	80932055	80932581	0.031	0.005128205	0.040860255	0.026720619	0.944684652	
QDMR_29474	chr11_KI270832v1_alt	151862	152075	0.031	0.0	0.798611111	0.977777778	0.922619048	
QDMR_1458	chr1	112849520	112850174	0.032	0.008870192	0.014741761	0.026806848	0.925820754	
QDMR_1574	chr1	144546710	144546942	0.032	0.916666667	0.0	0.0	0.0	
QDMR_1756	chr1	153775179	153776222	0.032	0.021870287	0.045390071	0.100600238	0.983031372	
QDMR_2575	chr2	1743061	1744846	0.032	0.943944607	0.011816049	0.922875373	0.914156436	
QDMR_11788	chr9	60545843	60546089	0.032	0.0	0.0	0.916666667	0.0	
QDMR_13742	chrY	7560138	7560383	0.032	0.6	0.985155225	0.0	0.802784337	
QDMR_15075	chr11	826941	827625	0.032	0.009689818	0.033869998	0.047218579	0.949189091	
QDMR_18918	chr14	105112700	105113039	0.032	0.916666667	0.0	0.0	0.0	
QDMR_1185	chr1	58576085	58577623	0.033	0.014668177	0.008478231	0.072455643	0.965862219	
QDMR_8307	chr6	71886333	71887065	0.033	0.06374808	0.0	0.970285467	0.134349624	
QDMR_8747	chr6	165334274	165334481	0.033	0.602736007	0.0	0.966666667	0.985463659	
QDMR_20081	chr16	2500046	2500507	0.033	0.0	0.957022487	0.918375661	0.886666667	
QDMR_20393	chr16	25106670	25107278	0.033	0.062140491	0.042057618	0.05829901	0.963107368	
QDMR_21358	chr17	1709932	1710816	0.033	0.041600529	0.023815352	0.029053484	0.937570856	
QDMR_23972	chr19	4322977	4323204	0.033	0.943769866	0.0	0.93387345	0.899429238	
QDMR_5493	chr4	1490151	1490352	0.034	0.0	0.910481564	0.0	0.0	
QDMR_7746	chr6	10417151	10417609	0.034	0.972317621	0.060755272	0.96310211	0.958402853	
QDMR_9359	chr7	25857093	25857305	0.034	0.023770342	0.012648461	0.924387717	0.024413088	
QDMR_17872	chr13	67230376	67231327	0.034	4.38789E-4	0.038590792	0.937365589	0.017478425	
QDMR_28452	chr6_GL000251v2_alt	3587150	3587789	0.034	0.853679654	0.977777778	0.0	0.735897436	
QDMR_3699	chr2	176128222	176128458	0.035	0.947932559	0.918328092	0.026002185	0.972137561	
QDMR_9412	chr7	29563493	29563712	0.035	0.016176471	0.006060606	0.027855444	0.918865457	
QDMR_11295	chr8	142279952	142280281	0.035	0.0	0.865740741	0.966600529	0.967106895	
QDMR_16444	chr12	6310304	6310964	0.035	0.0	0.846666667	0.858814334	0.96978022	
QDMR_18250	chr14	22886529	22887193	0.035	0.003588517	0.016135364	0.045976118	0.942106237	
QDMR_21333	chr17	1203276	1204085	0.035	0.967984656	0.07463182	0.053826198	0.057708471	
QDMR_21988	chr17	40316706	40316949	0.035	0.02266731	0.021593604	0.011411587	0.921345385	
QDMR_23578	chr19	1074727	1075072	0.035	0.0	0.909101155	0.0	0.0	
QDMR_27424	chr22	23882463	23882860	0.035	0.9375	0.895833333	0.92034447	0.0	
QDMR_28815	chr6_GL000254v2_alt	3490828	3491467	0.035	0.8	0.0	0.839642857	0.974358974	
QDMR_926	chr1	37995912	37996316	0.036	0.0665829	0.95711459	0.967387085	0.974764231	
QDMR_8778	chr6	167421377	167423128	0.036	0.919730475	0.888435374	0.947619048	0.0	
QDMR_11861	chr9	69173799	69174626	0.036	0.917995956	0.014374381	0.906909913	0.931249882	
QDMR_13510	chrX	141176765	141177220	0.036	0.052577925	0.004444444	0.018556121	0.945157297	
