	CHR	START	END	X0	X1	MeanDecreaseAccuracy	MeanDecreaseGini	Symbol	V1	V2	V3	V4	V5	V6	V7
cg21346043	chr8	86350917	86351218	0.00293333333333333	-4.61857152573333e-05	0.000148734782280364	0.0374391025641026	CA3	chr8	86351067	86351068	cg21346043	CA3	Island	II
cg02395846	chr17	43037159	43037460	0.00123076923076923	1.15606936416185e-05	9.67741935483871e-05	0.037304347826087	C1QL1	chr17	43037309	43037310	cg02395846	C1QL1	Island	II
cg13316854	chr2	177027706	177028007	0.00195238095238095	-3.69796359704451e-05	9.42408376963351e-05	0.0370186335403727	HOXD3	chr2	177027856	177027857	cg13316854	HOXD3	Island	I
cg19216792	chr7	26897052	26897353	0.00114285714285714	0	4.27807486631016e-05	0.0365724310776942	SKAP2	chr7	26897202	26897203	cg19216792	SKAP2	CpG_Ocean	II
cg04365481	chr1	17085911	17086212	0.00344055944055944	-3.45499587118084e-05	0.000183380084151473	0.0359392232927535	MST1P9	chr1	17086061	17086062	cg04365481	MST1P9	Island	I
cg26844246	chr5	170736127	170736428	0.000444444444444444	0	2.36686390532544e-05	0.0357954545454545	TLX3	chr5	170736277	170736278	cg26844246	TLX3	Island	I
cg01581084	chr8	99961724	99962025	0.001	0	6.62983425414365e-05	0.0355858156028369	OSR2	chr8	99961874	99961875	cg01581084	OSR2	S_Shore	II
cg17774559	chr5	1879548	1879849	0.00208791208791209	-4.70683162990855e-07	0.000153426461872649	0.0351928850510556	IRX4	chr5	1879698	1879699	cg17774559	IRX4	Island	I
cg17649293	chr2	71134641	71134942	0.00125	0	5.43478260869565e-05	0.035037037037037	VAX2	chr2	71134791	71134792	cg17649293	VAX2	Island	II
cg22478121	chr2	19555916	19556217	0.00075	0	6.25e-05	0.035	OSR1	chr2	19556066	19556067	cg22478121	OSR1	Island	II
cg17737681	chr2	172951986	172952287	0.00123076923076923	0	8.42105263157895e-05	0.0345852631578947	DLX1	chr2	172952136	172952137	cg17737681	DLX1	Island	I
cg17507671	chr4	111541913	111542214	0.00123076923076923	-9.98469014178261e-07	8.13549337260678e-05	0.0342996725894861	PITX2	chr4	111542063	111542064	cg17507671	PITX2	Island	II
cg06346138	chr1	17085921	17086222	0.00375	-1.25786163522013e-05	0.000150507972818408	0.0339200940070505	MST1P9	chr1	17086071	17086072	cg06346138	MST1P9	Island	I
cg04597433	chr4	9783056	9783357	0.001	4.54545454545455e-05	8.69565217391304e-05	0.0337021276595745	DRD5	chr4	9783206	9783207	cg04597433	DRD5	Island	I
cg06890747	chr7	39649140	39649441	0.00175	-2.27272727272727e-05	0.000125	0.0334782608695652	LOC646999	chr7	39649290	39649291	cg06890747	LOC646999	Island	II
cg25102370	chr4	174450991	174451292	0.00123076923076923	0	8.69565217391304e-05	0.0327613636363636	HAND2	chr4	174451141	174451142	cg25102370	HAND2	Island	II
cg18536148	chr17	59533694	59533995	0.001	-2.22222222222222e-05	3.15789473684211e-05	0.0327441860465116	TBX4	chr17	59533844	59533845	cg18536148	TBX4	Island	II
cg25513635	chr19	18981228	18981529	0.00133333333333333	-2.25988700564972e-05	6.34920634920635e-05	0.0327410526315789	GDF1	chr19	18981378	18981379	cg25513635	GDF1	S_Shore	II
cg15975217	chr4	140656776	140657077	0.00115151515151515	-3.50877192982456e-05	2.20338983050847e-05	0.0324632594417077	MAML3	chr4	140656926	140656927	cg15975217	MAML3	Island	I
cg25800765	chr12	85673197	85673498	0.00145454545454545	-2.32558139534884e-05	6.46285629892187e-05	0.0321555555555556	ALX1	chr12	85673347	85673348	cg25800765	ALX1	N_Shore	II
cg14993900	chr6	10420919	10421220	0.00143939393939394	-2.39495798319328e-05	6.66707594081896e-05	0.0320588235294118	TFAP2A	chr6	10421069	10421070	cg14993900	TFAP2A	N_Shore	I
cg04768697	chr19	15121985	15122286	0.0015	-1.17647058823529e-05	8.79120879120879e-05	0.0315925465838509	CCDC105	chr19	15122135	15122136	cg04768697	CCDC105	Island	I
cg21170796	chr1	119528014	119528315	0.003	-5.71428571428571e-05	0.000140258079516392	0.0314734127388103	TBX15	chr1	119528164	119528165	cg21170796	TBX15	N_Shore	II
cg20457796	chr10	50819350	50819651	4e-04	1.09289617486339e-05	4.04040404040404e-05	0.0313857142857143	SLC18A3	chr10	50819500	50819501	cg20457796	SLC18A3	Island	I
cg12467749	chr7	35294280	35294581	0.002	-2.23463687150838e-05	0.000104712041884817	0.0309090909090909	TBX20	chr7	35294430	35294431	cg12467749	TBX20	Island	II
cg02564291	chr5	122430085	122430386	0.00155555555555556	-2.30075038841691e-05	5.29008254854087e-05	0.0308924218335983	PRDM6	chr5	122430235	122430236	cg02564291	PRDM6	N_Shore	II
cg04415798	chr14	37128436	37128737	0.00116666666666667	0	7.69230769230769e-05	0.0306976744186046	PAX9	chr14	37128586	37128587	cg04415798	PAX9	S_Shore	I
cg26095658	chr2	71017737	71018038	0.00282857142857143	-2.26017557861133e-05	0.000158730158730159	0.0306034155597723	FIGLA	chr2	71017887	71017888	cg26095658	FIGLA	Island	I
cg07153665	chr16	66613056	66613357	0.00219047619047619	-1.14285714285714e-05	0.000105635540929659	0.030362480127186	CMTM2	chr16	66613206	66613207	cg07153665	CMTM2	Island	I
cg09050331	chr8	70984767	70985068	0.0012	-1.11731843575419e-05	8.24742268041237e-05	0.0301714285714286	PRDM14	chr8	70984917	70984918	cg09050331	PRDM14	S_Shore	II
cg02551743	chr2	66673278	66673579	0.00181818181818182	-3.48837209302326e-05	7.65027322404372e-05	0.03	MEIS1	chr2	66673428	66673429	cg02551743	MEIS1	Island	II
cg09462924	chr2	66666320	66666621	0.0018	0	9.32642487046632e-05	0.03	MEIS1	chr2	66666470	66666471	cg09462924	MEIS1	CpG_Ocean	I
cg17780246	chr19	54481317	54481618	0.00106666666666667	0	8.7431693989071e-05	0.0297647058823529	CACNG8	chr19	54481467	54481468	cg17780246	CACNG8	Island	I
cg14750948	chr3	147130327	147130628	0.00153846153846154	-3.7037037037037e-05	8e-05	0.0297435897435897	ZIC1	chr3	147130477	147130478	cg14750948	ZIC1	Island	I
cg07937271	chr4	13542569	13542870	0.00246666666666667	-1.12994350282486e-05	0.000113813068651778	0.029619512195122	NKX3-2	chr4	13542719	13542720	cg07937271	NKX3-2	N_Shore	II
cg17007640	chr14	29243354	29243655	0.001	5.55555555555556e-05	0.000105263157894737	0.02952	C14orf23	chr14	29243504	29243505	cg17007640	C14orf23	Island	I
cg14830601	chr10	118893452	118893753	0.000909090909090909	0	5.71428571428571e-05	0.0294736842105263	VAX1	chr10	118893602	118893603	cg14830601	VAX1	Island	II
cg18126442	chr2	63275718	63276019	0.00184615384615385	-2.42424242424242e-05	0.000112359550561798	0.0293736263736264	LOC100132215	chr2	63275868	63275869	cg18126442	LOC100132215	Island	I
cg00529958	chr13	100624138	100624439	0.00313846153846154	-2.61258613369909e-07	0.000192292205924648	0.0292523317995274	ZIC5	chr13	100624288	100624289	cg00529958	ZIC5	Island	I
cg00503840	chr7	96650359	96650660	0.0012	-5.64971751412429e-05	1.06951871657754e-05	0.0291578947368421	DLX5	chr7	96650509	96650510	cg00503840	DLX5	Island	II
cg08441806	chr10	134598999	134599300	0.00263636363636364	-2.27272727272727e-05	0.000158244680851064	0.0291520467836257	NKX6-2	chr10	134599149	134599150	cg08441806	NKX6-2	Island	I
cg23034757	chr5	140787714	140788015	0.0014	-5.98802395209581e-05	2.25988700564972e-05	0.0288653981677238	PCDHGA4	chr5	140787864	140787865	cg23034757	PCDHGA4	Island	II
cg15909981	chr22	37465028	37465329	0.000888888888888889	-2.28571428571429e-05	2.17391304347826e-05	0.0286363636363636	TMPRSS6	chr22	37465178	37465179	cg15909981	TMPRSS6	Island	I
cg17588293	chr1	154986088	154986389	0.00133333333333333	-1.0989010989011e-05	7.21649484536082e-05	0.0286011904761905	ZBTB7B	chr1	154986238	154986239	cg17588293	ZBTB7B	N_Shelf	I
cg15608397	chr2	223163423	223163724	0.00138461538461538	-1.17647058823529e-05	8.7431693989071e-05	0.0285714285714286	PAX3	chr2	223163573	223163574	cg15608397	PAX3	Island	I
cg22139166	chr5	124070957	124071258	0.000666666666666667	-2.24719101123595e-05	0	0.0285204991087344	ZNF608	chr5	124071107	124071108	cg22139166	ZNF608	CpG_Ocean	I
cg18694169	chr6	28226929	28227230	0.00311428571428571	-1.08695652173913e-05	0.000129652280272584	0.0284695652173913	NKAPL	chr6	28227079	28227080	cg18694169	NKAPL	Island	I
cg11750165	chr13	112722083	112722384	0.000727272727272727	-1.12359550561798e-05	3.17460317460317e-05	0.0284651162790698	SOX1	chr13	112722233	112722234	cg11750165	SOX1	Island	II
cg02597299	chr5	151304409	151304710	0.0026984126984127	-3.40909090909091e-05	0.000131641033298492	0.0281338878985938	GLRA1	chr5	151304559	151304560	cg02597299	GLRA1	Island	II
cg27391267	chr19	58545183	58545484	0.0014	1.10497237569061e-05	8.37696335078534e-05	0.0280975609756098	ZSCAN1	chr19	58545333	58545334	cg27391267	ZSCAN1	Island	I
cg09426383	chr7	26897032	26897333	0.0012	-3.27868852459016e-05	3.10880829015544e-05	0.0279	SKAP2	chr7	26897182	26897183	cg09426383	SKAP2	CpG_Ocean	I
cg02757432	chr10	125425898	125426199	0.00268131868131868	-2.25988700564972e-05	0.000127688787185355	0.0278014878990489	GPR26	chr10	125426048	125426049	cg02757432	GPR26	Island	II
cg14265823	chr2	223163176	223163477	0.00377777777777778	-1.18343195266272e-05	0.000165138171879745	0.0277564259485924	PAX3	chr2	223163326	223163327	cg14265823	PAX3	Island	I
cg10521706	chr2	19556436	19556737	0.001	-1.14285714285714e-05	5.3475935828877e-05	0.0276571428571429	OSR1	chr2	19556586	19556587	cg10521706	OSR1	Island	II
cg09789768	chr1	119524173	119524474	0.000714285714285714	-1.29032258064516e-05	4.73372781065089e-05	0.027	TBX15	chr1	119524323	119524324	cg09789768	TBX15	S_Shore	II
cg04424215	chrX	111324993	111325294	0.000307692307692308	-1.12359550561798e-05	1.04712041884817e-05	0.0268153214774282	TRPC5	chrX	111325143	111325144	cg04424215	TRPC5	Island	II
cg07552803	chr8	24771176	24771477	0.00142857142857143	-1.10497237569061e-05	9.23076923076923e-05	0.0267428571428571	NEFM	chr8	24771326	24771327	cg07552803	NEFM	Island	I
cg11362010	chr3	181442563	181442864	0.000444444444444444	8.12237714904563e-07	2.34749034749035e-05	0.0266428571428571	SOX2OT	chr3	181442713	181442714	cg11362010	SOX2OT	N_Shore	II
cg25307318	chr10	123922931	123923232	0.0018	0	9.72972972972973e-05	0.0265224489795918	TACC2	chr10	123923081	123923082	cg25307318	TACC2	Island	II
cg06188545	chr1	156863493	156863794	0.00108974358974359	1.09289617486339e-05	8.64468864468864e-05	0.0264935064935065	PEAR1	chr1	156863643	156863644	cg06188545	PEAR1	Island	I
cg00466334	chr1	119532700	119533001	0.00184615384615385	0	0.000129032258064516	0.0264880066170389	TBX15	chr1	119532850	119532851	cg00466334	TBX15	S_Shore	II
cg22820316	chr1	119532586	119532887	0.000335664335664336	0	2.08536982730531e-05	0.0263315018315018	TBX15	chr1	119532736	119532737	cg22820316	TBX15	S_Shore	II
cg02547394	chr13	112721639	112721940	0.0028	-3.5460021905805e-05	0.000120723362658847	0.0263090909090909	SOX1	chr13	112721789	112721790	cg02547394	SOX1	Island	I
cg05310990	chr19	21105893	21106194	0.00075	3.70473279614708e-07	6.10620670922179e-05	0.0260666666666667	ZNF85	chr19	21106043	21106044	cg05310990	ZNF85	CpG_Ocean	I
cg01867395	chr11	31839478	31839779	0.00155555555555556	-2.1505376344086e-05	5.12820512820513e-05	0.026046511627907	PAX6	chr11	31839628	31839629	cg01867395	PAX6	Island	I
cg18447645	chr7	155303148	155303449	0.001	0	4.27807486631016e-05	0.026046511627907	CNPY1	chr7	155303298	155303299	cg18447645	CNPY1	S_Shore	II
cg00087368	chr6	100896242	100896543	0.000461538461538462	-2.35294117647059e-05	1.09289617486339e-05	0.0258373205741627	SIM1	chr6	100896392	100896393	cg00087368	SIM1	N_Shore	II
cg24005685	chr4	111549730	111550031	0.00175	-5.91715976331361e-05	2.25988700564972e-05	0.0257560975609756	PITX2	chr4	111549880	111549881	cg24005685	PITX2	Island	II
cg12389770	chr6	101847556	101847857	0.00173333333333333	0	0.000133333333333333	0.0256116152450091	GRIK2	chr6	101847706	101847707	cg12389770	GRIK2	S_Shore	II
cg03881775	chr3	147110985	147111286	0	0	0	0.0255752895752896	ZIC4	chr3	147111135	147111136	cg03881775	ZIC4	Island	I
cg16666329	chr5	76932376	76932677	0.00133333333333333	-1.19760479041916e-05	7.82122905027933e-05	0.0252631578947368	OTP	chr5	76932526	76932527	cg16666329	OTP	Island	II
cg02362103	chr1	119532623	119532924	0.00265546218487395	-3.31491712707182e-05	0.000118871415356152	0.0251388152077807	TBX15	chr1	119532773	119532774	cg02362103	TBX15	S_Shore	I
cg26381313	chr10	102279305	102279606	0.0018	0	9.89010989010989e-05	0.0249230769230769	SEC31B	chr10	102279455	102279456	cg26381313	SEC31B	Island	I
cg07135032	chr1	165321949	165322250	0.000857142857142857	0	3.07692307692308e-05	0.0249081081081081	LMX1A	chr1	165322099	165322100	cg07135032	LMX1A	Island	I
cg25429719	chr2	208989174	208989475	0.000181818181818182	2.25988700564972e-05	3.26582740375844e-05	0.0249004879973198	CRYGD	chr2	208989324	208989325	cg25429719	CRYGD	S_Shore	II
cg02069715	chr15	27215812	27216113	0.0012	0	6.55737704918033e-05	0.0244033613445378	GABRG3	chr15	27215962	27215963	cg02069715	GABRG3	Island	II
cg08671647	chr4	30724414	30724715	0.00133333333333333	-3.125e-05	6.76328502415459e-05	0.0242424242424242	PCDH7	chr4	30724564	30724565	cg08671647	PCDH7	Island	II
cg00545916	chr17	56565290	56565591	0.000888888888888889	-1.15606936416185e-05	3.27268360055245e-05	0.0240274890274891	HSF5	chr17	56565440	56565441	cg00545916	HSF5	Island	II
cg20119106	chr7	153750271	153750572	0.00123076923076923	-2.13903743315508e-06	8.53757506898231e-05	0.0239744318699543	DPP6	chr7	153750421	153750422	cg20119106	DPP6	Island	II
cg02189843	chr19	10625625	10625926	0.001	-1.20481927710843e-05	6.66666666666667e-05	0.023741935483871	S1PR5	chr19	10625775	10625776	cg02189843	S1PR5	Island	II
cg27316886	chr12	3599956	3600257	0.0014	-2.29885057471264e-05	5.43478260869565e-05	0.0235454545454545	PRMT8	chr12	3600106	3600107	cg27316886	PRMT8	Island	I
cg25391162	chr9	117941	118242	0.00127272727272727	1.14285714285714e-05	8.60215053763441e-05	0.0233333333333333	FOXD4	chr9	118091	118092	cg25391162	FOXD4	Island	II
cg15929797	chr5	172660646	172660947	0.0016	-1.06382978723404e-05	7.07070707070707e-05	0.0233333333333333	NKX2-5	chr5	172660796	172660797	cg15929797	NKX2-5	Island	I
cg09866983	chr17	46799605	46799906	0.00254285714285714	-6.05374616620418e-05	0.000112676950422142	0.0232336265884653	PRAC	chr17	46799755	46799756	cg09866983	PRAC	N_Shore	II
cg11717507	chr12	114838675	114838976	0.0015	1.14285714285714e-05	0.00010365307037203	0.0230065359477124	TBX5	chr12	114838825	114838826	cg11717507	TBX5	Island	II
cg06756919	chr14	37135748	37136049	0.00171428571428571	-2.01005025125628e-05	3.88349514563107e-05	0.0227642276422764	PAX9	chr14	37135898	37135899	cg06756919	PAX9	Island	II
cg16830930	chr8	55371242	55371543	0.000769230769230769	-2.48447204968944e-05	3.44827586206897e-05	0.0224714285714286	SOX17	chr8	55371392	55371393	cg16830930	SOX17	Island	I
cg21245652	chr2	95690901	95691202	0.00138461538461538	0	9.42408376963351e-05	0.0224	MAL	chr2	95691051	95691052	cg21245652	MAL	Island	II
cg01109169	chr2	71134480	71134781	0.001	-1.16279069767442e-05	4.3956043956044e-05	0.0224	VAX2	chr2	71134630	71134631	cg01109169	VAX2	Island	II
cg18023598	chr1	19992354	19992655	0.000444444444444444	-1.15606936416185e-05	1.15766586354822e-05	0.0222702702702703	HTR6	chr1	19992504	19992505	cg18023598	HTR6	Island	II
cg11540692	chr6	100911922	100912223	0.00166666666666667	-3.44827586206897e-05	7.52688172043011e-05	0.0220606060606061	SIM1	chr6	100912072	100912073	cg11540692	SIM1	Island	II
cg25026529	chr1	91182901	91183202	0.00125	-1.16279069767442e-05	9.57446808510638e-05	0.0220606060606061	BARHL2	chr1	91183051	91183052	cg25026529	BARHL2	N_Shore	I
cg17809748	chr4	13548186	13548487	0.000705882352941177	1.12994350282486e-05	7.21649484536082e-05	0.021875	LOC285548	chr4	13548336	13548337	cg17809748	LOC285548	N_Shore	II
cg21726372	chr4	111540734	111541035	0.001	0	6.52173913043478e-05	0.0217212121212121	PITX2	chr4	111540884	111540885	cg21726372	PITX2	N_Shore	I
cg21322436	chr7	145812692	145812993	0	0	0	0.0215255255255255	CNTNAP2	chr7	145812842	145812843	cg21322436	CNTNAP2	N_Shore	I
cg07664198	chr7	136553732	136554033	0.00128571428571429	-1.16279069767442e-05	8.60215053763441e-05	0.021	CHRM2	chr7	136553882	136553883	cg07664198	CHRM2	Island	II
cg20939662	chr9	126777010	126777311	0.00145454545454545	0	8.83977900552486e-05	0.0209095607235142	LHX2	chr9	126777160	126777161	cg20939662	LHX2	Island	II
cg20948486	chr1	156862979	156863280	0.00111111111111111	-3.27868852459016e-05	2.08333333333333e-05	0.0208	PEAR1	chr1	156863129	156863130	cg20948486	PEAR1	N_Shore	II
cg11126767	chr14	60978125	60978426	0.00155555555555556	6.97002285253394e-05	0.000141966141966142	0.0207561405718605	SIX6	chr14	60978275	60978276	cg11126767	SIX6	S_Shore	II
cg02885007	chr2	176987455	176987756	0.001	-4.67156262749898e-05	3.21935194863372e-05	0.0206363636363636	HOXD9	chr2	176987605	176987606	cg02885007	HOXD9	Island	I
cg24633978	chr2	176972431	176972732	0.000727272727272727	-1.16279069767442e-05	3.27868852459016e-05	0.0206187363834423	HOXD11	chr2	176972581	176972582	cg24633978	HOXD11	N_Shore	I
cg05553502	chr5	92923941	92924242	0.00107692307692308	0	7.65027322404372e-05	0.0204	NR2F1	chr5	92924091	92924092	cg05553502	NR2F1	Island	II
cg07730329	chr5	140809987	140810288	0.00116666666666667	-2.11640211640212e-05	4.97512437810945e-05	0.0202105263157895	PCDHGA4	chr5	140810137	140810138	cg07730329	PCDHGA4	N_Shore	II
cg17386213	chr6	108488185	108488486	0.00183333333333333	-1.11111111111111e-05	0.000104166666666667	0.0198857142857143	NR2E1	chr6	108488335	108488336	cg17386213	NR2E1	Island	I
cg18445088	chr22	40081662	40081963	0.000714285714285714	-1.12994350282486e-05	4.18848167539267e-05	0.0196363636363636	CACNA1I	chr22	40081812	40081813	cg18445088	CACNA1I	Island	I
cg10056132	chr10	50887581	50887882	0.00107692307692308	-1.18343195266272e-05	6.59340659340659e-05	0.0196363636363636	C10orf53	chr10	50887731	50887732	cg10056132	C10orf53	Island	I
cg11328436	chr12	54360361	54360662	0.00127272727272727	-1.16279069767442e-05	6.55737704918033e-05	0.0193548387096774	HOTAIR	chr12	54360511	54360512	cg11328436	HOTAIR	Island	II
cg18026588	chr15	27017887	27018188	0.0015	-2.27272727272727e-05	4.34782608695652e-05	0.0192176470588235	GABRB3	chr15	27018037	27018038	cg18026588	GABRB3	Island	II
cg03045635	chr4	9783048	9783349	0.00111111111111111	0	5.46448087431694e-05	0.0192027027027027	DRD5	chr4	9783198	9783199	cg03045635	DRD5	Island	I
cg15798385	chr7	27281419	27281720	0.00133333333333333	-6.9364161849711e-05	4.25531914893617e-05	0.0192	EVX1	chr7	27281569	27281570	cg15798385	EVX1	N_Shore	II
cg02177231	chr1	119529780	119530081	0.0015	-1.17647058823529e-05	8.79120879120879e-05	0.0192	TBX15	chr1	119529930	119529931	cg02177231	TBX15	Island	II
cg02699218	chr5	132149978	132150279	0.00111111111111111	0	5.43478260869565e-05	0.0190955710955711	ANKRD43	chr5	132150128	132150129	cg02699218	ANKRD43	Island	I
cg10655046	chr2	114256870	114257171	-0.000422222222222222	0.000142902711323764	0.000112698412698413	0.0188290483112117	FOXD4L1	chr2	114257020	114257021	cg10655046	FOXD4L1	Island	II
cg01722932	chr11	92702503	92702804	0.00114285714285714	-1.14942528735632e-05	7.4468085106383e-05	0.0181774193548387	MTNR1B	chr11	92702653	92702654	cg01722932	MTNR1B	N_Shore	I
cg10511988	chr10	118891556	118891857	0.00263076923076923	0	0.000161981924010647	0.0181490581490582	VAX1	chr10	118891706	118891707	cg10511988	VAX1	N_Shore	II
cg24884142	chr1	119531906	119532207	0.000875	-1.20481927710843e-05	6.59340659340659e-05	0.0179666666666667	TBX15	chr1	119532056	119532057	cg24884142	TBX15	Island	I
cg10671668	chr12	4919080	4919381	0.000791666666666667	1.20481927710843e-05	5.49450549450549e-05	0.0179162542720438	KCNA6	chr12	4919230	4919231	cg10671668	KCNA6	Island	I
cg21160099	chr6	100060767	100061068	0.000666666666666667	1.17647058823529e-05	4.46927374301676e-05	0.0178964912280702	PRDM13	chr6	100060917	100060918	cg21160099	PRDM13	N_Shore	II
cg26654798	chr15	83953714	83954015	0.00221794871794872	-1.15606936416185e-05	0.000145545314900154	0.0178857142857143	BNC1	chr15	83953864	83953865	cg26654798	BNC1	Island	I
