TargetID	X611.121_mas.lungtumortissue.Signal.CY3	X611.121_mas.lungtumortissue.Signal.CY5	X611.121_mas.lungtumortissue.Detection.Pval	X612..123.lungtumortissue.Signal.CY3	X612..123.lungtumortissue.Signal.CY5	X612..123.lungtumortissue.Detection.Pval	X613.132_mas.lungtumortissue.Signal.CY3	X613.132_mas.lungtumortissue.Signal.CY5	X613.132_mas.lungtumortissue.Detection.Pval	X614.185_mas.lungtumortissue.Signal.CY3	X614.185_mas.lungtumortissue.Signal.CY5	X614.185_mas.lungtumortissue.Detection.Pval	X615.187_mas.lungtumortissue.Signal.CY3	X615.187_mas.lungtumortissue.Signal.CY5	X615.187_mas.lungtumortissue.Detection.Pval	X616..232.lungtumortissue.Signal.CY3	X616..232.lungtumortissue.Signal.CY5	X616..232.lungtumortissue.Detection.Pval	X617..234.lungtumortissue.Signal.CY3	X617..234.lungtumortissue.Signal.CY5	X617..234.lungtumortissue.Detection.Pval	X618..243.lungtumortissue.Signal.CY3	X618..243.lungtumortissue.Signal.CY5	X618..243.lungtumortissue.Detection.Pval	X619.390_mas.lungtumortissue.Signal.CY3	X619.390_mas.lungtumortissue.Signal.CY5	X619.390_mas.lungtumortissue.Detection.Pval	X620..440.lungtumortissue.Signal.CY3	X620..440.lungtumortissue.Signal.CY5	X620..440.lungtumortissue.Detection.Pval	X1146.Lung.398SCC.lungtumortissue.Signal.CY3	X1146.Lung.398SCC.lungtumortissue.Signal.CY5	X1146.Lung.398SCC.lungtumortissue.Detection.Pval	X1608.4644T.lungtumortissue.Signal.CY3	X1608.4644T.lungtumortissue.Signal.CY5	X1608.4644T.lungtumortissue.Detection.Pval	X1609.4645T.lungtumortissue.Signal.CY3	X1609.4645T.lungtumortissue.Signal.CY5	X1609.4645T.lungtumortissue.Detection.Pval	X1610.4648T.lungtumortissue.Signal.CY3	X1610.4648T.lungtumortissue.Signal.CY5	X1610.4648T.lungtumortissue.Detection.Pval	X1611.4652T.lungtumortissue.Signal.CY3	X1611.4652T.lungtumortissue.Signal.CY5	X1611.4652T.lungtumortissue.Detection.Pval	X1612.4653T.lungtumortissue.Signal.CY3	X1612.4653T.lungtumortissue.Signal.CY5	X1612.4653T.lungtumortissue.Detection.Pval	X1613.4654T.lungtumortissue.Signal.CY3	X1613.4654T.lungtumortissue.Signal.CY5	X1613.4654T.lungtumortissue.Detection.Pval	X1614.6008T.lungtumortissue.Signal.CY3	X1614.6008T.lungtumortissue.Signal.CY5	X1614.6008T.lungtumortissue.Detection.Pval	X1615.6220T.lungtumortissue.Signal.CY3	X1615.6220T.lungtumortissue.Signal.CY5	X1615.6220T.lungtumortissue.Detection.Pval	X1616.6338T.lungtumortissue.Signal.CY3	X1616.6338T.lungtumortissue.Signal.CY5	X1616.6338T.lungtumortissue.Detection.Pval	X1617.6499T.lungtumortissue.Signal.CY3	X1617.6499T.lungtumortissue.Signal.CY5	X1617.6499T.lungtumortissue.Detection.Pval	X1618.6501T.lungtumortissue.Signal.CY3	X1618.6501T.lungtumortissue.Signal.CY5	X1618.6501T.lungtumortissue.Detection.Pval	X1619.6512T.lungtumortissue.Signal.CY3	X1619.6512T.lungtumortissue.Signal.CY5	X1619.6512T.lungtumortissue.Detection.Pval	X622.H1395wt.lungcellline.Signal.CY3	X622.H1395wt.lungcellline.Signal.CY5	X622.H1395wt.lungcellline.Detection.Pval	X623.H441wt.lungcellline.Signal.CY3	X623.H441wt.lungcellline.Signal.CY5	X623.H441wt.lungcellline.Detection.Pval	X624.H1155wt.lungcellline.Signal.CY3	X624.H1155wt.lungcellline.Signal.CY5	X624.H1155wt.lungcellline.Detection.Pval	X625.CALU3wt.lungcellline.Signal.CY3	X625.CALU3wt.lungcellline.Signal.CY5	X625.CALU3wt.lungcellline.Detection.Pval	X626.H23KO.lungcellline.Signal.CY3	X626.H23KO.lungcellline.Signal.CY5	X626.H23KO.lungcellline.Detection.Pval	X627.A427KO.lungcellline.Signal.CY3	X627.A427KO.lungcellline.Signal.CY5	X627.A427KO.lungcellline.Detection.Pval	X628.H522KO.lungcellline.Signal.CY3	X628.H522KO.lungcellline.Signal.CY5	X628.H522KO.lungcellline.Detection.Pval	X629.A549KO.lungcellline.Signal.CY3	X629.A549KO.lungcellline.Signal.CY5	X629.A549KO.lungcellline.Detection.Pval	X631.H2126KO.lungcellline.Signal.CY3	X631.H2126KO.lungcellline.Signal.CY5	X631.H2126KO.lungcellline.Detection.Pval	X990.H1299.lungcellline.Signal.CY3	X990.H1299.lungcellline.Signal.CY5	X990.H1299.lungcellline.Detection.Pval	X1657.normal_lung.lungnormaltissue.Signal.CY3	X1657.normal_lung.lungnormaltissue.Signal.CY5	X1657.normal_lung.lungnormaltissue.Detection.Pval	X1686.Nlung.571.lungnormaltissue.Signal.CY3	X1686.Nlung.571.lungnormaltissue.Signal.CY5	X1686.Nlung.571.lungnormaltissue.Detection.Pval	X1688.Nlung.593.lungnormaltissue.Signal.CY3	X1688.Nlung.593.lungnormaltissue.Signal.CY5	X1688.Nlung.593.lungnormaltissue.Detection.Pval
ADCYAP1_P455_R	3508	7553	0	8442	490	0	8269	670	0	4356	2311	0	8241	607	0	8727	1263	0	5475	1765	0	5375	640	0	5715	940	0	5611	305	0	17658	3917	0	26273	2304	0	23727	6351	0	31522	989	0	27540	2740	0	30154	1943	0	7576	19922	0	16261	7770	0	22649	2129	0	25305	2605	0	24059	1905	0	23493	2715	0	35704	1155	0	2808	6980	0	3133	2151	0	10280	377	0	788	9547	0	7778	317	0	12444	708	0	8901	386	0	5520	263	0	4711	235	0	8002	255	0	28014	1035	0	12181	234	0	9967	363	0
AFF3_P122_F	3146	6260	0	2200	8799	0	912	14041	0	1251	8114	0	2395	5503	0	4706	3525	0	3228	3576	0	4046	4567	0	4184	3258	0	1219	8085	0	1734	31513	0	2964	28643	0	9267	17564	0	1335	36297	0	2955	32202	0	2384	25905	0	3473	27767	0	8143	14857	0	4146	21966	0	6259	20226	0	5611	21670	0	10331	11505	0	1884	32295	0	4060	3981	0	1431	9828	0	541	13616	0	508	14486	0	436	9907	0	2464	9080	0	2473	6783	0	4545	1624	0	4488	767	0	905	9612	0	3121	25735	0	1104	8107	0	2820	3773	0
AFF3_P808_F	1148	15125	0	496	17991	0	451	17583	0	370	12873	0	591	15100	0	732	14718	0	641	11499	0	1064	14523	0	479	14923	0	542	11148	0	651	35622	0	738	42114	0	1882	37738	0	743	40973	0	1005	42726	0	1016	27833	0	748	38679	0	1342	38727	0	700	38684	0	1059	39626	0	819	39187	0	1244	36447	0	1041	40325	0	1321	10740	0	1068	12125	0	487	21630	0	1019	12299	0	482	13721	0	587	18365	0	620	14139	0	1243	9503	0	2550	3229	0	669	13484	0	1030	38716	0	737	8538	0	993	6579	0
AFP_P824_F	583	5756	0	858	8719	0	515	14530	0	1824	9852	0	790	3409	0	731	4597	0	1177	4075	0	1447	4191	0	560	7372	0	747	6004	0	995	21232	0	1146	23187	0	1756	18911	0	1003	35778	0	1502	23314	0	1211	27501	0	5797	10061	0	1547	22481	0	1559	23697	0	1752	25514	0	1673	24363	0	1755	23071	0	1606	26031	0	874	6404	0	522	2947	0	1624	4173	0	557	5836	0	1300	2160	0	1999	996	0	1851	360	0	526	1538	0	663	2873	0	1801	2603	0	1351	22459	0	981	5993	0	944	3971	0
AGTR1_P154_F	2127	155	0	1804	1149	0	1956	265	0	880	1874	0	1971	231	0	1538	653	0.00023	1105	1605	0	1348	113	0	1856	261	0	1891	116	0	3664	549	0.00822	5494	388	0.00019	5370	5366	0	6651	343	0	6153	2639	5e-05	4648	430	2e-05	5320	1249	1e-05	6311	553	0	4809	878	0	4694	691	0.00033	5197	1029	0	4827	744	0.00026	3589	3047	0.00268	1426	331	0.02012	533	3649	0	2857	368	0	1976	4043	0	1860	169	0	2489	170	0	1179	101	0.00016	803	79	0.01072	1321	164	0	1081	1139	0	5547	358	0	1191	133	0.07068	844	157	0.12029
AGTR1_P41_F	5232	611	0	5128	1113	0	6220	323	0	2173	2907	0	6125	334	0	6309	1448	0	2773	3962	0	4981	221	0	4870	655	0	5733	197	0	17460	1693	0	25512	1196	0	23232	6881	0	24231	675	0	26286	2026	0	24197	1140	0	7122	18126	0	19443	1807	0	17584	2383	0	23156	2107	0	21283	711	0	23299	1580	0	24611	725	0	6748	200	0	390	7111	0	9166	201	0	3827	7120	0	6826	197	0	10110	306	0	5530	267	0	5470	146	0	3968	241	0	3156	4239	0	23877	561	0	9398	141	0	7045	290	0
AGXT_E115_R	651	14104	0	772	13880	0	452	17133	0	483	13398	0	1429	8226	0	747	11630	0	742	7156	0	927	9689	0	574	10715	0	854	7051	0	2076	25221	0	865	33538	0	977	30485	0	886	33347	0	1371	33723	0	1050	31049	0	1539	21645	0	1184	30302	0	787	26988	0	1434	31589	0	1150	31019	0	928	29419	0	1036	33756	0	1190	8163	0	859	11851	0	3457	3026	0	747	9612	0	600	10459	0	902	10049	0	602	13396	0	725	7752	0	1963	1298	0	784	11876	0	1185	31810	0	924	13570	0	1035	8684	0
AGXT_P180_F	2378	11490	0	1391	13650	0	990	19325	0	843	12297	0	5580	6041	0	3741	6400	0	1683	6839	0	1368	8580	0	1464	8281	0	1156	5977	0	4337	23142	0	2458	33207	0	2239	32364	0	4079	28232	0	6021	27580	0	2379	30360	0	3882	27432	0	3235	29595	0	3660	28768	0	4360	29550	0	4161	29846	0	1907	32674	0	1316	37950	0	649	13279	0	3067	7803	0	10145	682	0	1786	15584	0	650	13918	0	761	17695	0	492	17648	0	730	11251	0	1681	4005	0	2506	10597	0	3123	29767	0	1870	10620	0	2511	7437	0
AHR_E103_F	6779	312	0	7326	274	0	9291	288	0	10212	400	0	8522	233	0	9207	224	0	7197	210	0	5966	305	0	6667	343	0	6020	200	0	14152	364	0	19445	386	0	19851	384	0	19549	408	0	23253	523	0	15888	359	0	23048	492	0	16343	341	0	16220	356	0	17295	383	0	17947	307	0	17798	372	0	23915	412	0	6244	193	0	7867	178	0	11592	259	0	9666	208	0	5578	164	0	6846	217	0	5506	284	0	3768	158	0	1885	158	0	2957	109	0	19797	318	0	4593	126	0	2647	115	0
AHR_P166_R	7402	301	0	7455	289	0	10289	384	0	7129	302	0	5720	191	0	6556	208	0	6834	178	0	5762	254	0	6319	282	0	8067	250	0	15711	325	0	17803	315	0	18680	309	0	18863	297	0	24337	402	0	14716	432	0	23989	458	0	14253	395	0	16636	612	0	15642	477	0	14852	437	0	18249	602	0	26248	402	0	7769	212	0	7058	170	0	7238	205	0	6332	169	0	3395	181	0	5059	191	0	5792	352	0	3508	330	0	4242	245	0	2875	99	0	17151	455	0	7822	288	0	7979	137	0
AIM2_E208_F	1674	3420	0	2293	6353	0	1778	9652	0	3276	1946	0	3926	2091	0	943	5663	0	1142	3152	0	1996	4714	0	1890	6080	0	970	7697	0	1420	21632	0	3246	16572	0	3197	16915	0	2128	26872	0	4228	18037	0	4947	13762	0	4978	13133	0	3325	13261	0	2992	14804	0	3750	12843	0	4382	10653	0	4956	11827	0	3100	17851	0	1132	7399	0	3553	1130	0	517	8160	0	1488	4075	0	920	6055	0	2221	1321	0	1792	607	0	1272	837	0	1718	2428	0	2601	829	0	2086	17314	0	1217	6068	0	1510	3071	0
AIM2_P624_F	3128	4735	0	3130	9775	0	1239	17003	0	3485	7270	0	8270	2470	0	7066	1541	0	2709	7063	0	1111	14144	0	3785	6367	0	1081	10682	0	4959	23331	0	4066	28655	0	3914	32232	0	1642	39387	0	6592	29653	0	6018	26462	0	5023	30240	0	4475	23604	0	5618	22348	0	7691	22187	0	8493	18232	0	6903	25261	0	4270	34515	0	2465	7899	0	8515	650	0	689	12946	0	1174	10308	0	850	12042	0	1294	8961	0	4669	2301	0	3130	2059	0	2625	2758	0	3438	5973	0	4215	23384	0	1870	10104	0	3400	4208	0
AKT1_P310_R	14627	803	0	11927	1100	0	8576	538	0	10176	577	0	11283	438	0	11533	479	0	8612	1114	0	8165	677	0	10818	813	0	7693	370	0	24255	721	0	29120	907	0	32063	817	0	31166	532	0	32467	1035	0	28120	790	0	31682	783	0	31899	792	0	20135	737	0	28974	768	0	28360	627	0	19203	788	0	33908	1242	0	13179	796	0	11496	740	0	5338	3470	0	11035	897	0	8509	607	0	16800	828	0	11600	921	0	11939	1331	0	9654	412	0	9289	462	0	29275	762	0	13925	244	0	11055	242	0
ALK_E183_R	7912	1211	0	5894	1752	0	8604	1631	0	6805	1448	0	5175	2430	0	7724	2074	0	6007	1939	0	6991	1575	0	5669	1499	0	5772	1073	0	23797	1369	0	28849	2675	0	30433	2007	0	32979	1626	0	31577	2716	0	28134	1974	0	9929	15939	0	28618	1873	0	22557	2984	0	21261	3574	0	26314	2263	0	24771	1687	0	36867	1526	0	12615	1449	0	487	7282	0	14449	1230	0	4810	7844	0	11575	934	0	9637	2639	0	9098	861	0	8524	698	0	4851	545	0	9975	778	0	30270	1475	0	12517	405	0	8578	852	0
ALK_P28_F	10073	298	0	8768	806	0	10901	320	0	9352	382	0	10418	350	0	11011	2378	0	10760	446	0	8191	560	0	7308	307	0	7744	240	0	25098	1649	0	37013	1505	0	42030	993	0	41317	582	0	45219	824	0	37073	1118	0	16605	18827	0	32051	899	0	30896	2622	0	31403	3505	0	36077	621	0	35469	909	0	42411	689	0	14200	307	0	527	16081	0	14612	338	0	13347	411	0	15347	291	0	15397	890	0	12587	336	0	10958	304	0	7561	263	0	11197	415	0	41553	927	0	12703	263	0	8192	437	0
ALOX12_E85_R	996	17655	0	1141	10209	0	2786	3616	0	1160	11248	0	1901	4027	0	7053	1267	0	1257	8122	0	1197	12823	0	2588	4297	0	4947	631	0	6844	14124	0	5208	19848	0	6207	16820	0	10994	8147	0	11584	13828	0	3808	19083	0	6885	15433	0	5906	15953	0	4652	17173	0	3559	17699	0	5417	13507	0	2591	22393	0	4882	21305	0	1222	13102	0	330	15444	0	377	12125	0	318	13967	0	315	13654	0	345	21092	0	311	12355	0	280	14989	0	321	8613	0	224	11062	0	7883	14094	0	3468	2600	0	1445	2941	0
ALOX12_P223_R	883	15833	0	1104	9609	0	4271	3333	0	990	8166	0	3748	3056	0	8843	1164	0	1668	5183	0	1201	8573	0	1842	5792	0	5042	1249	0	8565	12635	0	7558	23940	0	10946	15674	0	15432	8851	0	15774	15995	0	10401	15959	0	9914	21739	0	9818	21155	0	8515	20569	0	6207	26248	0	10333	18755	0	5342	23831	0	8366	18712	0	1815	7585	0	467	13803	0	510	10519	0	470	13454	0	393	11950	0	436	18181	0	418	9469	0	330	16794	0	299	9643	0	286	16205	0	11821	16387	0	7108	4773	0	2940	5636	0
ALPL_P278_F	9626	676	0	9050	378	0	9531	331	0	7982	393	0	9511	390	0	10703	316	0	8043	485	0	6845	320	0	8215	353	0	6643	246	0	10263	393	0	26195	660	0	25475	519	0	27518	576	0	28406	721	0	15889	425	0	22630	582	0	21462	575	0	26181	619	0	30072	854	0	27081	449	0	22842	644	0	13023	4348	0	7974	280	0	10970	865	0	649	10330	0	8836	258	0	10484	274	0	9700	4894	0	10526	429	0	8038	334	0	3886	195	0	9868	505	0	24089	466	0	3489	138	0	4894	186	0
ALPL_P433_F	4565	1623	0	3332	3083	0	4846	1449	0	3659	438	0	4700	1170	0	4251	825	0	4196	969	0	3148	2151	0	3218	2223	0	3111	264	0	5582	3107	0	6359	3344	0	5166	4388	0	7082	3167	0	4335	7020	0	4571	3727	0	6268	3108	0	5329	4789	0	5368	3786	0	6255	3005	0	5112	3191	0	4489	4566	0	2967	12225	0	3205	2744	0	1784	7920	0	801	11146	0	3951	1787	0	2511	2879	0	1973	8195	0	2403	2905	0	2759	1993	0	2190	1581	0	1540	1746	0	6169	3259	0	1392	500	0.00318	1555	697	0
AOC3_P890_R	2780	7990	0	4818	3715	0	5153	5046	0	1341	5822	0	2883	1813	0	2965	1966	0	3910	1256	0	2709	2454	0	3834	3237	0	2574	2490	0	12787	4674	0	9945	9871	0	16971	5744	0	25116	2099	0	18048	5292	0	13884	5904	0	16356	2946	0	11919	6820	0	9648	8104	0	11549	8364	0	9889	8140	0	11243	6552	0	6000	14837	0	4710	2534	0	2745	3706	0	1806	4528	0	6623	2537	0	1035	4465	0	7486	2353	0	4468	2434	0	4485	2126	0	2052	2092	0	1305	1696	0	9212	7055	0	2429	1188	0	2409	529	0
APBA1_E99_R	7024	246	0	4979	571	0	4917	256	0	5714	198	0	4911	192	0	5886	201	0	6499	160	0	5662	266	0	5191	211	0	5070	149	0	16373	1441	0	19826	1004	0	18357	1313	0	20401	577	0	23046	804	0	16068	761	0	21921	513	0	20026	1013	0	20021	749	0	18364	764	0	19089	1095	0	19365	715	0	30386	959	0	2277	6317	0	6727	485	0	7336	215	0	4738	259	0	5084	464	0	2577	5496	0	6012	181	0	5457	283	0	3863	156	0	4714	370	0	23358	716	0	5294	152	0	4252	168	0
APBA1_P644_F	7812	810	0	8522	384	0	9595	535	0	6409	560	0	6821	340	0	7018	333	0	7177	355	0	6161	343	0	6089	457	0	5627	291	0	15137	626	0	17323	613	0	17319	1196	0	18396	502	0	20888	1066	0	16858	891	0	19628	1356	0	19105	699	0	17046	619	0	16831	598	0	15612	601	0	17057	707	0	29032	764	0	6429	586	0	7907	873	0	8823	496	0	6050	771	0	5967	342	0	6917	476	0	5052	374	0	5440	319	0	3706	260	0	4908	234	0	18447	472	0	4143	164	0	3376	140	0
APBA2_P227_F	498	13619	0	1186	12021	0	501	15566	0	562	10185	0	1263	9210	0	841	10509	0	746	7081	0	2744	7273	0	701	11939	0	544	6986	0	543	21006	0	1581	25786	0	2754	24034	0	801	29759	0	4559	18967	0	3999	23285	0	1316	26287	0	1832	27261	0	1358	27294	0	1846	29507	0	2056	27721	0	2600	25515	0	12215	13431	0	507	10793	0	582	8293	0	459	12607	0	561	10966	0	475	9828	0	465	16088	0	403	10889	0	378	13980	0	4328	1118	0	455	12486	0	1534	23899	0	1008	7206	0	1322	7232	0
APBA2_P305_R	745	5429	0	875	5418	0	474	6946	0	898	1820	0	1355	3180	0	953	3682	0	763	3049	0	930	2742	0	586	7845	0	615	4322	0	1207	12237	0	1668	12720	0	2774	10704	0	1124	14890	0	3572	10745	0	3451	10978	0	3370	8069	0	3408	9089	0	1655	12112	0	2304	11313	0	2079	10755	0	2419	10679	0	2735	9548	0	453	4590	0	2811	342	0	530	4609	0	2038	310	2e-05	898	2496	0	508	5107	0	641	5780	0	523	5070	0	1507	797	0	340	3866	0	1711	13377	0	870	4087	0	1091	2371	0
APC_E117_R	1293	7124	0	5338	3385	0	7173	1789	0	5184	2951	0	5639	3427	0	5425	4070	0	2557	6181	0	2681	5105	0	5105	1561	0	4643	2664	0	13372	4442	0	15864	3314	0	11255	6824	0	15385	3788	0	8957	14509	0	13855	3118	0	5086	16075	0	14269	3063	0	12582	4318	0	13334	4035	0	11656	5630	0	9887	7733	0	17704	5809	0	7563	2068	0	467	8000	0	506	10164	0	5962	1876	0	393	7244	0	500	6310	0	533	6660	0	1084	3669	0	414	4635	0	228	8600	0	15802	3549	0	4715	1137	0	3956	881	0
APC_P14_F	1045	10213	0	4763	5330	0	7847	674	0	5680	447	0	4415	2811	0	4568	3486	0	2273	6224	0	1601	12010	0	5138	847	0	3667	3149	0	15023	2445	0	15623	4583	0	10973	12605	0	16719	968	0	4618	30352	0	14496	1688	0	3219	31589	0	15741	2621	0	11808	7892	0	13889	8097	0	10248	9859	0	6678	20612	0	21381	9332	0	7652	519	0	678	12860	0	580	16979	0	6367	451	0	523	8069	0	611	10400	0	473	9895	0	982	5589	0	421	9060	0	347	15825	0	15860	3595	0	7504	2091	0	6286	2426	0
APC_P280_R	1460	3187	0	5040	1483	0	7009	307	0	7207	277	0	6382	162	0	7234	174	0	3623	1768	0	2240	2027	0	3313	157	0	3469	455	0	19988	564	0	21326	1245	0	16432	2765	0	19055	282	0	9749	11746	0	19770	450	0	7577	9498	0	20629	701	0	19323	1574	0	19929	1563	0	18290	2026	0	13979	4353	0	23440	1994	0	6709	162	0	325	3252	0	378	7241	0	7436	195	0	328	2676	0	261	2509	0	266	3133	0	1081	1631	0	278	3390	0	258	5627	0	20450	978	0	7082	274	0	4321	199	0
APOA1_P261_F	3270	6874	0	1248	13404	0	900	14448	0	802	9468	0	1969	4971	0	1195	6471	0	1609	5181	0	827	8564	0	370	12555	0	942	3129	0	6555	13304	0	3216	21087	0	1590	24629	0	1870	13233	0	1409	32401	0	2438	16992	0	11052	11027	0	1836	17537	0	2498	18189	0	1893	24676	0	1574	15467	0	1845	26376	0	3514	13792	0	437	8547	0	2754	6811	0	552	7298	0	5932	435	0	424	8722	0	612	8219	0	1153	9062	0	351	8118	0	783	6719	0	324	8521	0	3594	15600	0	2762	5893	0	1066	5019	0
APOA1_P75_F	1848	8223	0	700	6004	0	756	11172	0	995	5858	0	1250	5196	0	716	5903	0	1080	4007	0	999	6089	0	577	4855	0	753	3468	0	3290	6435	0	2166	16944	0	402	63	0.77745	988	12684	0	1590	13720	0	1216	12131	0	394	75	0.76266	1297	16627	0	1577	16920	0	1740	16697	0	1445	15767	0	1262	9713	0	1048	3622	0.04964	610	6454	0	2050	5594	0	655	5328	0	901	5895	0	846	5626	0	770	7620	0	912	5548	0	954	5268	0	728	6609	0	722	5012	0	1364	8100	0	984	3549	0	647	2248	0
APOC1_P406_R	4006	11298	0	4241	18408	0	1934	20062	0	3078	17416	0	5936	14848	0	6501	12616	0	3935	11213	0	3650	11596	0	2793	14089	0	5479	10211	0	4417	29514	0	6356	31245	0	4870	33729	0	7002	32035	0	6768	33677	0	7669	32144	0	10669	27335	0	5478	32385	0	4903	32402	0	5503	33015	0	7061	30678	0	6678	31959	0	8339	33307	0	13014	12204	0	6603	15609	0	9420	16454	0	6389	20599	0	6091	10695	0	10669	10772	0	5882	7239	0	5773	8716	0	8089	4743	0	5517	7756	0	5856	30797	0	3143	7050	0	3667	5340	0
APOC2_P377_F	558	3100	0	449	2328	0	384	1796	0	514	151	0.28689	832	1138	0	654	1397	0.00076	305	1391	0	454	1422	0	345	1469	0	330	787	0.05195	655	3454	0.01039	988	7228	0	1409	4440	0.00021	681	7815	0	1039	9937	0	1027	4759	0	978	5892	0	1052	6099	0	945	7412	0	1073	7658	0	1160	5846	0	1565	6802	0	844	7073	0.00021	708	2693	0	883	439	0.01308	596	2081	0	809	1421	6e-05	530	1350	0	502	3124	0	429	1449	0	612	1390	0	382	271	0.27711	462	1200	0	1058	6371	0	492	1227	0.00949	528	823	0.01263
APP_E8_F	4757	328	0	6296	343	0	7737	334	0	7097	460	0	9332	280	0	8678	273	0	6477	232	0	6311	337	0	5275	318	0	4914	226	0	25870	696	0	35985	793	0	35342	839	0	36405	688	0	38853	819	0	22196	548	0	34886	776	0	33849	745	0	34946	748	0	33773	972	0	36798	720	0	34304	893	0	45711	673	0	7162	287	0	14104	346	0	9560	289	0	8966	352	0	6926	246	0	11882	348	0	8104	275	0	5669	182	0	3795	241	0	9541	250	0	36253	617	0	10162	220	0	8327	215	0
APP_P179_R	5118	383	0	5638	619	0	6551	375	0	3974	302	0	7597	366	0	6794	326	0	6353	282	0	4063	313	0	4543	393	0	3269	238	0	14087	555	0	21737	913	0	21724	838	0	23920	772	0	26029	1175	0	18082	698	0	21038	810	0	17893	695	0	19181	735	0	21055	726	0	20225	619	0	22216	839	0	26736	825	0	6435	355	0	11260	367	0	7085	353	0	6183	282	0	6079	284	0	9181	497	0	6798	341	0	3779	215	0	2389	165	0	8030	264	0	20098	810	0	9136	239	0	6508	216	0
AR_P189_R	3478	4405	0	5048	1514	0	7356	1045	0	5803	1598	0	6772	981	0	5571	820	0	4984	1056	0	6016	399	0	5065	655	0	5157	416	0	17015	5364	0	21497	2303	0	19774	2892	0	27030	1048	0	28165	2006	0	19354	2543	0	18969	9179	0	22224	2178	0	21352	2472	0	23751	3204	0	21718	1662	0	19393	2831	0	13006	12186	0	4239	2404	0	1942	4815	0	5586	4556	0	2309	5537	0	6017	413	0	5260	3234	0	6929	689	0	5411	605	0	4996	323	0	5706	2071	0	22742	888	0	6764	640	0	5997	726	0
AR_P54_R	6203	242	0	5235	717	0	8088	319	0	5649	247	0	5480	996	0	4323	471	0	4125	163	0	4915	235	0	5051	232	0	3690	165	0	15185	5388	0	18777	776	0	18608	679	0	19275	298	0	21403	1065	0	16686	600	0	9393	18562	0	13288	570	0	12411	790	0	16673	1106	0	16634	829	0	16624	329	0	19973	951	0	5775	231	0	829	3981	0	8553	319	0	6953	216	0	6232	150	0	7959	237	0	6506	221	0	6005	191	0	4377	239	0	3298	135	0	14969	527	0	4678	201	0	3497	147	0
ARAF_E38_F	4899	233	0	5533	220	0	5292	220	0	3313	6770	0	3845	4182	0	5821	181	0	4187	147	0	3700	225	0	3908	201	0	2445	133	0	5282	16118	0	14018	383	0	15423	433	0	17613	367	0	17738	520	0	12142	339	0	5655	18427	0	12522	373	0	15366	348	0	14194	482	0	16375	369	0	12784	341	0	18552	496	0	4482	182	0	5423	145	0	7545	224	0	6771	274	0	4706	169	0	6787	199	0	5548	205	0	4330	146	0	2437	205	0	4556	185	0	15701	307	0	6860	149	0	6710	160	0
ARAF_P63_R	7532	306	0	9999	344	0	9554	305	0	4306	5237	0	6965	3162	0	9229	250	0	8201	239	0	7336	288	0	7020	326	0	4986	202	0	17927	6600	0	24112	487	0	25890	504	0	30647	500	0	28937	557	0	22160	528	0	12164	18311	0	19784	503	0	22716	450	0	24878	457	0	26292	446	0	22360	498	0	33736	694	0	6004	244	0	8890	226	0	9827	273	0	9998	251	0	6535	265	0	12581	271	0	8499	223	0	7660	189	0	3993	176	0	7121	189	0	24051	439	0	8672	144	0	8424	161	0
AREG_E25_F	6557	372	0	9732	449	0	10194	383	0	8280	400	0	8335	251	0	7453	319	0	7042	217	0	6163	312	0	5947	352	0	5175	201	0	20859	455	0	25443	517	0	25872	534	0	37204	594	0	27624	574	0	14625	426	0	23552	489	0	22086	505	0	18842	463	0	23228	568	0	24482	464	0	23592	539	0	33551	601	0	7454	312	0	8070	256	0	10048	330	0	7002	272	0	5472	266	0	6071	266	0	5063	232	0	2961	182	0	4322	235	0	5678	216	0	26154	437	0	8180	155	0	7169	159	0
AREG_P217_R	7895	726	0	9860	1517	0	11253	2582	0	11815	518	0	11716	1017	0	11825	660	0	10080	285	0	7378	1398	0	7454	757	0	8199	260	0	28943	2007	0	37828	2517	0	33809	1769	0	49685	1145	0	33454	3340	0	30167	1885	0	37136	1598	0	30702	1230	0	32837	1562	0	33395	2601	0	37489	1649	0	30851	2057	0	36584	4012	0	7995	2414	0	11093	1607	0	8914	3582	0	7957	2566	0	8582	444	0	7538	2143	0	5745	1527	0	3280	2537	0	4708	1439	0	3417	10100	0	35734	1341	0	17424	303	0	17060	394	0
ARHGAP9_P260_F	923	10927	0	1047	11285	0	815	10670	0	723	8510	0	1082	6312	0	1127	5283	0	908	5170	0	819	7122	0	1142	8700	0	1129	4302	0	1821	20594	0	1448	26511	0	2532	21475	0	1800	27001	0	2380	23570	0	2570	24972	0	2772	17064	0	1487	27330	0	1422	24552	0	1477	27584	0	1803	23312	0	1597	25550	0	1847	28150	0	1462	7682	0	892	6554	0	5647	602	0	836	8995	0	4852	1065	0	1040	11794	0	3050	1810	0	1490	5649	0	2244	3549	0	1789	8044	0	1807	20383	0	1205	7907	0	1271	6166	0
