Pvalue.pair	Statistic.pair	mean1.pair	mean2.pair	SD1.pair	SD2.pair	FDR.pair	Pvalue.single	Statistic.single	mean1.single	mean2.single	SD1.single	SD2.single	FDR.single	V1	V2	V3	V4	V5	V6	V7
1.708489e-08	0.259	0.32	0.061	0.264	0.049	2.016644e-07	2.000825e-39	0.225	0.287	0.062	0.256	0.049	1.700405e-38	chr3	129324501	129324502	cg01060026	PLXND1	Island	I
8.634762e-06	0.171	0.211	0.04	0.226	0.035	4.364936e-05	4.193666e-31	0.156	0.196	0.04	0.215	0.035	2.493566e-30	chr5	41870081	41870082	cg01060059	OXCT1	Island	I
1.948028e-07	0.267	0.331	0.064	0.299	0.062	1.580874e-06	4.11105e-37	0.25	0.313	0.063	0.284	0.061	3.150564e-36	chr22	37815870	37815871	cg01076997	ELFN2	Island	I
2.505144e-06	0.219	0.279	0.06	0.27	0.021	1.463594e-05	7.35041e-33	0.171	0.23	0.059	0.244	0.021	4.696458e-32	chr1	118727908	118727909	cg01105494	SPAG17	Island	I
1.095421e-09	0.269	0.399	0.129	0.227	0.035	2.129409e-08	1.183668e-61	0.264	0.392	0.128	0.236	0.035	3.591859e-60	chr6	391189	391190	cg01108118	IRF4	Island	II
3.428047e-07	0.176	0.225	0.048	0.195	0.02	2.575581e-06	3.022463e-43	0.151	0.199	0.048	0.178	0.02	3.085447e-42	chr3	140660457	140660458	cg01108219	SLC25A36	Island	I
1.821636e-13	0.29	0.635	0.345	0.174	0.104	2.283423e-11	5.026717e-26	0.268	0.609	0.341	0.19	0.104	2.435866e-25	chr7	151330008	151330009	cg01108370	PRKAG2	NA	II
2.189305e-09	0.306	0.452	0.146	0.266	0.054	3.730456e-08	7.575467e-53	0.292	0.439	0.147	0.271	0.053	1.299483e-51	chr19	38852805	38852806	cg01112965	CATSPERG	Island	II
3.899912e-07	0.183	0.22	0.037	0.204	0.011	2.881639e-06	9.598169e-38	0.128	0.166	0.038	0.168	0.013	7.56156e-37	chr6	109776195	109776196	cg01125227	MICAL1	Island	II
1.374283e-05	0.194	0.236	0.042	0.268	0.019	6.598441e-05	1.220927e-31	0.167	0.209	0.042	0.245	0.019	7.415071e-31	chr2	19558808	19558809	cg01128642	OSR1	S_Shore	I
6.75031e-06	0.165	0.437	0.272	0.205	0.082	3.510177e-05	1.155603e-13	0.132	0.403	0.27	0.213	0.081	3.333775e-13	chr8	10592118	10592119	cg01131038	cg01131038	S_Shore	I
1.217757e-10	0.236	0.41	0.173	0.185	0.058	3.658582e-09	5.405383e-32	0.183	0.356	0.173	0.195	0.057	3.330662e-31	chr5	158527707	158527708	cg01135780	EBF1	Island	I
1.165012e-06	0.195	0.271	0.076	0.226	0.048	7.478815e-06	3.673518e-33	0.181	0.257	0.076	0.223	0.047	2.376014e-32	chr4	40751845	40751846	cg01143804	NSUN7	Island	I
5.75139e-06	0.212	0.243	0.031	0.276	0.018	3.047927e-05	1.357932e-34	0.176	0.207	0.031	0.243	0.018	9.335856e-34	chr10	17270601	17270602	cg01154046	VIM	Island	I
1.465886e-06	0.191	0.267	0.076	0.235	0.037	9.143233e-06	2.377669e-29	0.169	0.244	0.075	0.244	0.037	1.317484e-28	chr10	8095687	8095688	cg01166071	FLJ45983	Island	I
1.719209e-07	0.159	0.415	0.256	0.163	0.045	1.420415e-06	1.843909e-29	0.144	0.401	0.258	0.169	0.046	1.026477e-28	chr21	46334214	46334215	cg01167274	ITGB2	NA	II
6.391785e-09	0.288	0.41	0.122	0.277	0.057	8.94545e-08	1.789412e-37	0.231	0.351	0.12	0.259	0.056	1.393123e-36	chr19	12203315	12203316	cg01172903	ZNF788	Island	II
9.89666e-08	0.185	0.286	0.102	0.188	0.037	8.853524e-07	2.119182e-34	0.154	0.255	0.101	0.191	0.037	1.445234e-33	chr1	247495818	247495819	cg01184522	ZNF496	Island	II
8.240902e-06	0.197	0.339	0.142	0.254	0.063	4.187482e-05	7.981868e-24	0.18	0.322	0.143	0.26	0.062	3.546129e-23	chr13	28491615	28491616	cg01193690	cg01193690	Island	II
1.199146e-06	0.214	0.25	0.035	0.263	0.031	7.66712e-06	1.504151e-48	0.22	0.256	0.036	0.237	0.03	2.01666e-47	chr8	687384	687385	cg01200640	cg01200640	Island	I
3.318157e-07	0.211	0.295	0.084	0.236	0.036	2.503965e-06	8.581823e-41	0.186	0.27	0.083	0.216	0.035	7.77883e-40	chr5	54527190	54527191	cg01230355	CCNO	N_Shore	I
2.952524e-06	0.248	0.317	0.069	0.305	0.035	1.691314e-05	1.474465e-25	0.163	0.232	0.068	0.263	0.035	7.014149e-25	chr6	27101633	27101634	cg01244650	HIST1H2BJ	S_Shore	I
7.777591e-10	0.251	0.274	0.023	0.215	0.004	1.615329e-08	7.727563e-69	0.234	0.257	0.023	0.204	0.004	4.068347e-67	chr7	6703708	6703709	cg01246835	cg01246835	Island	I
4.246958e-07	0.192	0.337	0.146	0.218	0.046	3.103281e-06	2.546033e-17	0.106	0.249	0.143	0.184	0.046	8.647286e-17	chr5	10564690	10564691	cg01259029	ANKRD33B	Island	II
6.577927e-07	0.219	0.236	0.017	0.253	0.006	4.537562e-06	1.780549e-40	0.172	0.189	0.018	0.217	0.006	1.590252e-39	chr12	66583029	66583030	cg01263292	IRAK3	Island	I
2.219801e-10	0.274	0.337	0.062	0.224	0.04	5.885564e-09	4.401882e-42	0.192	0.253	0.061	0.21	0.039	4.246265e-41	chr19	53141620	53141621	cg01268683	ZNF83	Island	I
1.58752e-05	0.196	0.31	0.114	0.263	0.048	7.499804e-05	5.990278e-44	0.268	0.381	0.113	0.297	0.048	6.330655e-43	chr11	66034963	66034964	cg01280128	KLC2	Island	I
1.5251e-10	0.281	0.367	0.086	0.234	0.044	4.374556e-09	2.898153e-69	0.271	0.357	0.086	0.193	0.043	1.572622e-67	chr1	47882686	47882687	cg01281911	FOXE3	Island	I
1.338399e-05	0.203	0.236	0.033	0.281	0.025	6.442863e-05	5.497194e-27	0.144	0.177	0.034	0.228	0.024	2.77035e-26	chr5	135266135	135266136	cg01283246	FBXL21	Island	I
5.221699e-05	0.151	0.23	0.079	0.221	0.056	0.0002170698	1.22849e-20	0.141	0.22	0.078	0.22	0.055	4.803652e-20	chr4	141488964	141488965	cg01283834	UCP1	N_Shore	I
6.931973e-06	0.163	0.255	0.092	0.217	0.023	3.592787e-05	2.910543e-38	0.16	0.253	0.094	0.202	0.023	2.345162e-37	chr12	48397872	48397873	cg01291404	COL2A1	N_Shore	II
1.426103e-05	0.178	0.283	0.106	0.236	0.074	6.816097e-05	1.682322e-17	0.147	0.25	0.103	0.215	0.074	5.76038e-17	chr11	2905554	2905555	cg01294058	CDKN1C	Island	I
7.359747e-10	0.323	0.358	0.036	0.276	0.028	1.545812e-08	1.528781e-70	0.307	0.343	0.036	0.258	0.027	9.29674e-69	chr10	134600680	134600681	cg01303723	NKX6-2	Island	I
9.011523e-06	0.237	0.283	0.046	0.313	0.032	4.532368e-05	1.502723e-29	0.186	0.233	0.047	0.278	0.032	8.394465e-29	chrX	13956720	13956721	cg01310267	GPM6B	Island	I
1.685441e-05	0.155	0.204	0.05	0.217	0.029	7.908917e-05	5.858057e-32	0.138	0.187	0.049	0.189	0.029	3.603814e-31	chr5	43040590	43040591	cg01313313	C5orf39	Island	I
1.911789e-08	0.221	0.264	0.043	0.214	0.024	2.215633e-07	3.165377e-36	0.17	0.213	0.043	0.225	0.023	2.33302e-35	chr15	44487547	44487548	cg01340435	FRMD5	Island	I
1.337415e-06	0.223	0.371	0.147	0.274	0.091	8.433288e-06	8.869763e-25	0.229	0.375	0.146	0.268	0.089	4.090547e-24	chr17	54912143	54912144	cg01344452	DGKE	Island	II
5.946783e-05	0.154	0.224	0.07	0.229	0.027	0.0002437531	1.65354e-31	0.147	0.216	0.07	0.208	0.026	9.991751e-31	chr4	140656794	140656795	cg01347682	MAML3	Island	II
1.638928e-06	0.178	0.328	0.15	0.208	0.06	1.007953e-05	9.281748e-14	0.114	0.265	0.152	0.215	0.061	2.688304e-13	chr17	33700757	33700758	cg01348733	SLFN11	Island	I
1.586934e-10	0.241	0.306	0.065	0.203	0.025	4.50623e-09	5.139064e-54	0.201	0.266	0.065	0.202	0.024	9.446781e-53	chr3	140660569	140660570	cg01351041	SLC25A36	Island	II
2.155939e-06	0.248	0.297	0.05	0.302	0.04	1.281351e-05	1.148505e-41	0.23	0.28	0.05	0.268	0.039	1.084629e-40	chr7	27285563	27285564	cg01357429	EVX1	Island	I
9.052852e-09	0.258	0.341	0.083	0.235	0.063	1.191083e-07	6.802258e-36	0.219	0.302	0.083	0.224	0.062	4.941103e-35	chr3	140660572	140660573	cg01362570	SLC25A36	Island	II
4.922964e-07	0.223	0.319	0.095	0.258	0.071	3.527542e-06	2.701664e-27	0.199	0.293	0.094	0.236	0.07	1.379462e-26	chr1	7764737	7764738	cg01373292	CAMTA1	Island	I
7.985273e-10	0.356	0.447	0.091	0.304	0.059	1.649639e-08	8.286207e-64	0.357	0.449	0.092	0.282	0.058	2.945765e-62	chr3	138666144	138666145	cg01379240	C3orf72	Island	I
1.870194e-07	0.177	0.774	0.597	0.195	0.117	1.52609e-06	1.059685e-09	0.135	0.729	0.594	0.195	0.115	2.509832e-09	chr15	65341703	65341704	cg01393327	OSTBETA	NA	I
1.533327e-05	0.186	0.348	0.162	0.253	0.068	7.26945e-05	2.964623e-23	0.178	0.338	0.16	0.245	0.068	1.287891e-22	chr17	26120702	26120703	cg01396112	NOS2	Island	I
4.313156e-06	0.228	0.342	0.114	0.277	0.075	2.362355e-05	1.647553e-23	0.19	0.302	0.112	0.249	0.074	7.228817e-23	chr13	36919819	36919820	cg01404317	SPG20	Island	II
1.954321e-08	0.289	0.321	0.032	0.278	0.027	2.256474e-07	5.314128e-60	0.267	0.299	0.032	0.253	0.027	1.444472e-58	chr2	162283705	162283706	cg01419831	cg01419831	Island	I
2.481834e-07	0.214	0.295	0.081	0.235	0.05	1.948284e-06	9.681737e-38	0.21	0.289	0.079	0.239	0.049	7.625576e-37	chr1	41832032	41832033	cg01420426	cg01420426	Island	I
2.429934e-06	0.19	0.219	0.029	0.238	0.017	1.424656e-05	5.10762e-43	0.187	0.216	0.029	0.225	0.016	5.157165e-42	chr1	111217575	111217576	cg01423964	KCNA3	Island	I
2.144047e-05	0.196	0.251	0.055	0.276	0.015	9.800704e-05	1.052125e-38	NA	NA	0.056	NA	0.016	8.655669e-38	chr2	182542864	182542865	cg01431993	NEUROD1	NA	I
1.691198e-06	0.231	0.284	0.053	0.277	0.026	1.036286e-05	3.700888e-38	0.198	0.252	0.054	0.254	0.027	2.96689e-37	chr10	99610084	99610085	cg01435344	GOLGA7B	Island	I
2.828469e-07	0.197	0.656	0.459	0.204	0.061	2.181314e-06	2.043711e-28	0.183	0.642	0.459	0.205	0.064	1.09104e-27	chr17	59480470	59480471	cg01438365	TBX2	Island	I
7.296414e-09	0.285	0.35	0.065	0.274	0.032	9.96742e-08	6.259947e-67	0.291	0.357	0.066	0.251	0.032	2.833862e-65	chr1	119543336	119543337	cg01439876	cg01439876	Island	I
2.99784e-05	0.164	0.363	0.199	0.24	0.043	0.0001322293	1.474552e-21	0.133	0.334	0.201	0.214	0.046	5.980977e-21	chr5	43018002	43018003	cg01442257	cg01442257	Island	II
1.104355e-06	0.203	0.246	0.044	0.241	0.023	7.133362e-06	2.27672e-38	0.171	0.215	0.044	0.218	0.024	1.844291e-37	chr7	72847976	72847977	cg01445942	FZD9	Island	I
2.545831e-14	0.407	0.471	0.064	0.239	0.025	5.1366e-12	8.964314e-109	0.377	0.44	0.064	0.224	0.024	4.863632e-105	chr7	6703803	6703804	cg01447112	cg01447112	Island	I
2.862599e-05	0.153	0.233	0.08	0.224	0.035	0.0001268347	2.726385e-30	0.149	0.229	0.08	0.208	0.034	1.569902e-29	chr8	54793566	54793567	cg01450642	RGS20	Island	I
7.938056e-05	0.183	0.244	0.061	0.282	0.021	0.0003155092	1.103694e-28	0.129	0.191	0.062	0.197	0.021	5.956891e-28	chr1	119550803	119550804	cg01466288	cg01466288	Island	II
1.492238e-06	0.198	0.308	0.11	0.23	0.043	9.285518e-06	8.123554e-39	0.194	0.304	0.11	0.225	0.042	6.718849e-38	chr1	213123897	213123898	cg01485998	VASH2	Island	II
1.056146e-09	0.285	0.466	0.181	0.243	0.059	2.068099e-08	4.164073e-46	0.255	0.435	0.18	0.229	0.058	4.904084e-45	chr6	26550804	26550805	cg01490894	cg01490894	Island	II
5.317442e-05	0.172	0.203	0.031	0.259	0.022	0.0002205822	1.967148e-38	0.217	0.248	0.031	0.281	0.022	1.598421e-37	chr18	10454681	10454682	cg01499217	APCDD1	Island	I
4.133722e-06	0.186	0.225	0.039	0.234	0.027	2.274931e-05	3.05495e-33	0.168	0.207	0.039	0.233	0.027	1.982434e-32	chr16	77246968	77246969	cg01504555	SYCE1L	Island	I
7.413832e-07	0.152	0.176	0.024	0.175	0.006	5.035946e-06	4.160363e-40	0.142	0.166	0.024	0.181	0.006	3.651577e-39	chr20	25129184	25129185	cg01505767	LOC284798	Island	I
2.57205e-07	0.196	0.253	0.058	0.215	0.013	2.009387e-06	4.012919e-40	0.142	0.2	0.058	0.179	0.013	3.52482e-39	chr6	105584780	105584781	cg01513081	BVES	Island	II
4.323266e-06	0.191	0.449	0.258	0.247	0.057	2.367238e-05	8.01666e-18	0.13	0.388	0.258	0.218	0.056	2.783092e-17	chr17	78978395	78978396	cg01521106	cg01521106	Island	II
1.204408e-06	0.198	0.55	0.353	0.264	0.114	7.695919e-06	2.359435e-18	0.216	0.569	0.353	0.24	0.112	8.377391e-18	chr10	82116571	82116572	cg01527459	DYDC2	Island	I
5.80214e-14	0.404	0.586	0.182	0.243	0.092	9.5991e-12	6.4549e-50	0.415	0.599	0.184	0.223	0.09	9.326767e-49	chr6	30095728	30095729	cg01528052	cg01528052	S_Shore	I
5.451466e-11	0.319	0.378	0.059	0.25	0.045	1.946745e-09	4.173723e-69	0.307	0.366	0.059	0.236	0.045	2.242966e-67	chr8	140715557	140715558	cg01532168	KCNK9	Island	I
2.895821e-05	0.157	0.244	0.087	0.227	0.041	0.0001281436	6.71506e-14	0.092	0.178	0.086	0.197	0.04	1.957532e-13	chr6	27101662	27101663	cg01533108	HIST1H2BJ	S_Shore	I
6.394357e-08	0.26	0.3	0.04	0.269	0.019	6.1054e-07	5.543162e-52	0.253	0.292	0.039	0.268	0.018	9.026612e-51	chr6	153452320	153452321	cg01535733	RGS17	Island	I
6.711448e-05	0.173	0.219	0.046	0.269	0.018	0.0002716595	7.153242e-22	0.123	0.169	0.046	0.225	0.018	2.938128e-21	chr14	105993579	105993580	cg01545587	TMEM121	Island	I
6.862985e-07	0.245	0.366	0.122	0.258	0.089	4.708287e-06	5.99568e-28	0.241	0.362	0.121	0.244	0.088	3.141525e-27	chr10	22625874	22625875	cg01553209	cg01553209	Island	II
7.229814e-07	0.201	0.265	0.064	0.229	0.054	4.925003e-06	1.894701e-42	0.223	0.285	0.062	0.215	0.054	1.862605e-41	chr14	103655568	103655569	cg01556502	cg01556502	Island	I
7.307276e-08	0.293	0.373	0.079	0.31	0.038	6.834222e-07	1.366422e-47	0.265	0.345	0.08	0.288	0.037	1.740223e-46	chr3	157823089	157823090	cg01557547	SHOX2	Island	I
3.170438e-06	0.169	0.185	0.016	0.213	0.004	1.801112e-05	2.643914e-33	0.133	0.149	0.016	0.19	0.004	1.720834e-32	chr1	107684059	107684060	cg01559617	NTNG1	Island	I
4.493036e-10	0.292	0.368	0.076	0.249	0.025	1.039569e-08	3.62762e-65	0.29	0.367	0.077	0.26	0.024	1.429625e-63	chr6	26271816	26271817	cg01563704	HIST1H3G	N_Shore	II
2.416659e-08	0.301	0.337	0.037	0.304	0.044	2.694615e-07	3.278774e-54	0.306	0.343	0.037	0.301	0.043	6.096463e-53	chr4	42399851	42399852	cg01565320	SHISA3	Island	I
5.987556e-05	0.174	0.234	0.06	0.263	0.022	0.0002452492	1.79083e-28	0.148	0.208	0.06	0.229	0.021	9.581955e-28	chr9	99540614	99540615	cg01565690	ZNF510	S_Shore	II
2.361192e-08	0.176	0.439	0.263	0.178	0.077	2.642364e-07	2.61496e-19	0.159	0.418	0.26	0.19	0.078	9.665383e-19	chr11	63828762	63828763	cg01566127	MACROD1	NA	I
9.092527e-05	0.2	0.273	0.073	0.305	0.034	0.0003561486	3.045661e-21	0.148	0.221	0.073	0.268	0.034	1.220461e-20	chr1	32180356	32180357	cg01566260	cg01566260	Island	I
4.715078e-15	0.577	0.657	0.08	0.338	0.034	1.470699e-12	1.448633e-101	NA	NA	0.08	NA	0.033	2.88318e-98	chr8	104512858	104512859	cg01566592	RIMS2	Island	I
1.267266e-07	0.262	0.312	0.05	0.278	0.012	1.094485e-06	2.755627e-56	0.265	0.315	0.05	0.267	0.012	5.842339e-55	chr2	45029908	45029909	cg01576677	cg01576677	Island	I
1.63051e-07	0.199	0.216	0.017	0.217	0.007	1.357639e-06	8.487796e-53	0.185	0.202	0.017	0.195	0.007	1.451143e-51	chr11	64481018	64481019	cg01579950	NRXN2	Island	I
2.710255e-08	0.262	0.281	0.019	0.264	0.027	2.965296e-07	2.368922e-64	0.282	0.3	0.019	0.254	0.026	8.781796e-63	chr19	49127506	49127507	cg01597066	SPHK2	Island	I
1.266902e-06	0.18	0.213	0.033	0.214	0.012	8.040888e-06	6.5565e-46	0.166	0.198	0.033	0.192	0.011	7.648445e-45	chr19	58038689	58038690	cg01601746	ZNF549	Island	I
5.383012e-06	0.221	0.283	0.062	0.285	0.008	2.873423e-05	7.699366e-44	0.207	0.269	0.062	0.248	0.009	8.094307e-43	chr8	41755140	41755141	cg01616178	ANK1	Island	I
1.946172e-05	0.207	0.256	0.05	0.29	0.025	8.987892e-05	8.080003e-29	0.16	0.209	0.049	0.245	0.024	4.382884e-28	chr19	53696649	53696650	cg01620580	ZNF665	Island	I
5.114112e-06	0.18	0.434	0.254	0.212	0.101	2.746208e-05	8.308935e-15	0.16	0.415	0.254	0.181	0.099	2.524493e-14	chr5	42993978	42993979	cg01626434	cg01626434	N_Shore	II
9.245654e-05	0.177	0.337	0.16	0.255	0.065	0.0003614744	3.971897e-22	0.171	0.332	0.161	0.255	0.064	1.648723e-21	chr14	37125531	37125532	cg01627823	PAX9	Island	I
1.044046e-07	0.281	0.353	0.072	0.291	0.051	9.268409e-07	2.086523e-45	0.266	0.336	0.07	0.281	0.051	2.372459e-44	chr17	43339512	43339513	cg01627847	LOC100133991	Island	I
8.670911e-06	0.196	0.337	0.14	0.255	0.064	4.381308e-05	3.056045e-21	0.159	0.298	0.139	0.237	0.063	1.224499e-20	chr17	42386326	42386327	cg01635086	RUNDC3A	Island	II
1.013224e-07	0.278	0.327	0.049	0.295	0.047	9.034887e-07	2.398469e-54	0.299	0.348	0.049	0.288	0.046	4.498081e-53	chr11	20618250	20618251	cg01642521	cg01642521	Island	I
4.860489e-05	0.164	0.202	0.038	0.247	0.011	0.0002035732	3.701811e-25	0.132	0.17	0.038	0.225	0.011	1.733088e-24	chr20	61560630	61560631	cg01645295	DIDO1	Island	I
2.735053e-07	0.244	0.311	0.067	0.24	0.11	2.118471e-06	1.169682e-23	0.254	0.32	0.066	0.233	0.108	5.162647e-23	chr15	83316734	83316735	cg01645753	CPEB1	Island	I
1.895088e-05	0.167	0.255	0.088	0.234	0.03	8.778793e-05	1.028086e-32	0.156	0.245	0.088	0.215	0.029	6.526823e-32	chr14	70654290	70654291	cg01646639	SLC8A3	N_Shore	II
1.264609e-07	0.207	0.224	0.017	0.222	0.005	1.0925e-06	4.211694e-50	0.19	0.207	0.017	0.208	0.005	6.156731e-49	chr2	232395061	232395062	cg01649597	NMUR1	Island	I
4.127828e-05	0.163	0.206	0.042	0.244	0.024	0.0001759136	2.417344e-36	0.179	0.222	0.042	0.237	0.023	1.791925e-35	chr16	69141437	69141438	cg01656168	HAS3	Island	I
7.911582e-09	0.186	0.375	0.19	0.184	0.04	1.06578e-07	1.958615e-39	0.164	0.354	0.19	0.176	0.039	1.665927e-38	chr16	66613053	66613054	cg01683883	CMTM2	Island	II
1.420517e-08	0.212	0.326	0.114	0.2	0.045	1.729799e-07	1.868184e-44	0.201	0.315	0.114	0.197	0.045	2.023581e-43	chr17	42635419	42635420	cg01684881	FZD2	Island	I
2.25137e-06	0.22	0.251	0.031	0.271	0.051	1.331495e-05	2.935748e-28	0.18	0.211	0.03	0.252	0.05	1.557556e-27	chr6	56819912	56819913	cg01696193	BEND6	Island	I
3.830734e-05	0.154	0.241	0.087	0.22	0.038	0.0001646342	5.380868e-36	0.167	0.255	0.087	0.205	0.037	3.926042e-35	chr20	25062827	25062828	cg01715455	VSX1	Island	I
1.128236e-10	0.361	0.419	0.058	0.288	0.036	3.446624e-09	1.059463e-78	0.361	0.419	0.058	0.275	0.035	1.360182e-76	chr7	30722327	30722328	cg01718447	CRHR2	Island	I
2.980165e-10	0.243	0.535	0.291	0.193	0.113	7.453047e-09	4.260855e-17	0.201	0.49	0.289	0.214	0.111	1.43366e-16	chr17	62777744	62777745	cg01720033	LOC146880	Island	I
2.077245e-10	0.299	0.515	0.216	0.232	0.038	5.594098e-09	1.576872e-64	0.279	0.494	0.216	0.237	0.038	5.92153e-63	chr12	58021295	58021296	cg01723148	B4GALNT1	Island	II
1.006384e-07	0.248	0.273	0.025	0.262	0.007	8.980769e-07	9.804834e-54	0.225	0.25	0.025	0.235	0.007	1.770229e-52	chr9	101569990	101569991	cg01725199	GALNT12	Island	I
2.02595e-16	0.357	0.712	0.355	0.167	0.112	1.502636e-13	5.025163e-29	0.317	0.675	0.358	0.204	0.111	2.748565e-28	chr1	27687074	27687075	cg01730970	MAP3K6	Island	II
4.043862e-05	0.188	0.24	0.052	0.274	0.032	0.0001727442	1.247596e-33	0.183	0.235	0.051	0.25	0.031	8.234799e-33	chr4	11430693	11430694	cg01756381	HS3ST1	Island	I
1.331238e-05	0.175	0.201	0.025	0.241	0.005	6.412366e-05	4.140432e-32	0.146	0.171	0.025	0.214	0.005	2.564156e-31	chr2	161264373	161264374	cg01757209	RBMS1	Island	I
2.929851e-05	0.181	0.312	0.131	0.297	0.11	0.0001295189	2.284231e-08	0.124	0.252	0.128	0.26	0.109	5.026077e-08	chr12	122356316	122356317	cg01765077	WDR66	Island	II
2.446083e-07	0.233	0.311	0.078	0.257	0.049	1.923421e-06	3.20654e-53	0.26	0.339	0.079	0.236	0.048	5.612508e-52	chr1	224805287	224805288	cg01777643	CNIH3	Island	I
4.647293e-07	0.182	0.451	0.269	0.198	0.124	3.356425e-06	2.615082e-11	0.16	0.425	0.264	0.2	0.123	6.733164e-11	chr8	134511683	134511684	cg01778994	ST3GAL1	NA	II
1.141809e-05	0.193	0.232	0.039	0.256	0.021	5.596428e-05	4.051536e-41	0.188	0.227	0.039	0.231	0.021	3.73006e-40	chr14	52535973	52535974	cg01781974	NID2	Island	I
3.483429e-06	0.232	0.274	0.042	0.296	0.033	1.956194e-05	5.755502e-42	0.236	0.278	0.042	0.282	0.033	5.517228e-41	chr5	16180055	16180056	cg01791874	cg01791874	Island	I
1.933791e-07	0.22	0.269	0.049	0.244	0.02	1.570941e-06	1.77792e-45	0.193	0.241	0.048	0.222	0.02	2.029665e-44	chr8	93115504	93115505	cg01806520	cg01806520	Island	I
1.988317e-08	0.27	0.488	0.218	0.244	0.083	2.288986e-07	8.918972e-37	0.278	0.494	0.216	0.229	0.081	6.739469e-36	chr3	126113663	126113664	cg01815671	CCDC37	Island	I
6.510666e-05	0.164	0.219	0.055	0.246	0.031	0.0002642988	4.13885e-29	0.165	0.219	0.054	0.246	0.031	2.271473e-28	chr16	55512870	55512871	cg01821058	MMP2	N_Shore	I
5.484548e-06	0.195	0.28	0.086	0.254	0.073	2.922227e-05	2.68125e-20	0.176	0.261	0.085	0.267	0.072	1.032914e-19	chr6	114175997	114175998	cg01824964	cg01824964	N_Shelf	I
1.153852e-08	0.242	0.369	0.127	0.229	0.039	1.45625e-07	2.144257e-51	0.236	0.362	0.126	0.232	0.04	3.378815e-50	chr8	67875261	67875262	cg01824969	cg01824969	Island	II
6.064247e-06	0.218	0.247	0.03	0.287	0.012	3.193676e-05	2.589344e-35	0.185	0.215	0.03	0.255	0.011	1.836025e-34	chr3	48700337	48700338	cg01851088	CELSR3	Island	I
4.204992e-05	0.178	0.206	0.028	0.264	0.016	0.0001788576	2.093201e-30	0.173	0.201	0.028	0.261	0.016	1.210672e-29	chr14	105634387	105634388	cg01853367	JAG2	NA	I
2.890949e-05	0.167	0.194	0.027	0.24	0.007	0.0001279563	5.109652e-28	0.13	0.158	0.028	0.208	0.007	2.684736e-27	chr2	233350363	233350364	cg01869243	ECEL1	Island	I
4.35687e-05	0.172	0.201	0.029	0.252	0.011	0.0001846158	1.629264e-33	0.172	0.201	0.029	0.245	0.01	1.069803e-32	chr14	54430382	54430383	cg01872216	cg01872216	Island	I
3.011186e-08	0.249	0.365	0.116	0.237	0.047	3.238207e-07	6.87457e-52	0.237	0.353	0.116	0.21	0.047	1.113519e-50	chr5	54179671	54179672	cg01881524	cg01881524	Island	I
6.987547e-09	0.343	0.394	0.051	0.326	0.02	9.619809e-08	3.079949e-55	0.33	0.382	0.052	0.336	0.021	6.102656e-54	chr7	49813088	49813089	cg01893212	VWC2	Island	I
2.460369e-05	0.157	0.267	0.11	0.22	0.038	0.0001108406	5.918777e-18	0.112	0.222	0.11	0.211	0.038	2.06643e-17	chr3	173113110	173113111	cg01893322	cg01893322	N_Shore	II
2.53046e-08	0.267	0.347	0.08	0.274	0.052	2.800863e-07	4.928785e-40	0.225	0.304	0.079	0.245	0.052	4.30966e-39	chr7	150748284	150748285	cg01901107	ACCN3	Island	I
6.488279e-08	0.266	0.329	0.063	0.29	0.043	6.179882e-07	1.705597e-46	0.253	0.316	0.063	0.272	0.042	2.050034e-45	chr6	1611712	1611713	cg01912921	FOXC1	Island	I
2.009924e-13	0.448	0.534	0.087	0.291	0.052	2.466875e-11	1.056105e-74	0.374	0.461	0.086	0.273	0.051	9.429356e-73	chr11	93063888	93063889	cg01923218	CCDC67	Island	I
7.189316e-05	0.163	0.225	0.062	0.255	0.038	0.0002887925	1.229883e-32	NA	NA	0.062	NA	0.037	7.782611e-32	chr5	127874478	127874479	cg01939274	FBN2	Island	I
8.536336e-08	0.267	0.297	0.03	0.284	0.015	7.802959e-07	3.055489e-67	0.313	0.342	0.03	0.277	0.015	1.41939e-65	chr11	43602879	43602880	cg01939477	MIR129-2	Island	I
2.88967e-05	0.194	0.267	0.074	0.257	0.091	0.0001279111	1.031352e-14	0.151	0.224	0.073	0.224	0.089	3.120283e-14	chr12	104852355	104852356	cg01940855	CHST11	Island	I
8.332902e-05	0.151	0.179	0.028	0.234	0.012	0.0003294572	2.244219e-27	0.127	0.155	0.028	0.204	0.012	1.149626e-26	chr15	93632730	93632731	cg01950845	RGMA	Island	I
5.875636e-08	0.29	0.318	0.028	0.302	0.011	5.689118e-07	1.194289e-49	0.26	0.288	0.028	0.287	0.011	1.699418e-48	chr4	57976561	57976562	cg01959562	IGFBP7	Island	I
1.030433e-05	0.187	0.265	0.078	0.249	0.019	5.108441e-05	4.656333e-37	0.151	0.229	0.078	0.198	0.02	3.56149e-36	chr10	21463412	21463413	cg01960926	NEBL	Island	II
1.452853e-09	0.286	0.396	0.11	0.247	0.082	2.675645e-08	4.567256e-36	0.273	0.381	0.107	0.208	0.081	3.34269e-35	chr22	38221095	38221096	cg01961447	GALR3	Island	I
2.995353e-05	0.157	0.184	0.027	0.224	0.007	0.0001321269	4.250508e-29	0.122	0.149	0.027	0.19	0.007	2.331945e-28	chr4	107957362	107957363	cg01962428	DKK2	Island	I
