Pvalue.pair	Statistic.pair	mean1.pair	mean2.pair	SD1.pair	SD2.pair	FDR.pair	Pvalue.single	Statistic.single	mean1.single	mean2.single	SD1.single	SD2.single	FDR.single	V1	V2	V3	V4	V5	V6	V7
1.44591e-06	0.202	0.231	0.029	0.244	0.007	7.171068e-06	8.238853e-49	0.203	0.231	0.029	0.243	0.007	1.352197e-47	chr19	37157879	37157880	cg00498155	ZNF461	Island	II
6.65331e-12	0.267	0.458	0.191	0.199	0.052	9.160948e-11	1.466098e-43	0.216	0.407	0.191	0.195	0.052	1.934149e-42	chr20	61148684	61148685	cg00499838	C20orf166	Island	II
2.102635e-21	0.405	0.593	0.189	0.134	0.097	3.851897e-19	3.672131e-36	0.389	0.578	0.189	0.161	0.097	3.565062e-35	chr6	29760505	29760506	cg00501272	HCG4	Island	II
7.337633e-15	0.342	0.611	0.269	0.17	0.117	1.931401e-13	1.0438e-26	0.345	0.614	0.269	0.161	0.117	6.824919e-26	chr1	91301651	91301652	cg00503383	cg00503383	Island	I
1.727492e-17	0.314	0.444	0.13	0.161	0.071	8.941442e-16	1.402728e-40	0.275	0.404	0.13	0.193	0.071	1.636681e-39	chr19	58521176	58521177	cg00505277	cg00505277	Island	I
4.486035e-18	0.399	0.578	0.178	0.173	0.079	2.76711e-16	3.430291e-52	0.424	0.602	0.178	0.188	0.079	6.476395e-51	chr6	105389599	105389600	cg00512171	cg00512171	S_Shore	II
1.551307e-07	0.237	0.26	0.023	0.255	0.012	9.263334e-07	2.559175e-53	0.214	0.237	0.023	0.241	0.012	5.061166e-52	chr19	58111480	58111481	cg00513060	ZNF530	Island	I
1.247468e-05	0.182	0.238	0.056	0.242	0.027	5.154866e-05	8.494236e-36	0.156	0.212	0.056	0.216	0.027	8.124881e-35	chr4	8594413	8594414	cg00514895	CPZ	Island	I
1.215482e-06	0.216	0.292	0.075	0.261	0.052	6.118425e-06	4.597625e-40	0.229	0.305	0.075	0.265	0.052	5.254988e-39	chr4	41753803	41753804	cg00516513	cg00516513	Island	I
1.360659e-17	0.306	0.548	0.242	0.108	0.093	7.258039e-16	2.061131e-29	0.302	0.544	0.242	0.136	0.093	1.510234e-28	chr16	10276984	10276985	cg00518386	GRIN2A	Island	I
1.046562e-16	0.291	0.403	0.111	0.155	0.033	4.403554e-15	2.072798e-91	0.269	0.38	0.111	0.169	0.033	2.04423e-89	chr19	3098963	3098964	cg00524220	GNA11	S_Shore	II
1.559925e-21	0.45	0.64	0.191	0.138	0.102	2.984694e-19	7.345464e-37	0.434	0.625	0.191	0.155	0.102	7.339441e-36	chr10	23463094	23463095	cg00530925	cg00530925	Island	I
2.232515e-09	0.268	0.347	0.079	0.245	0.041	1.882964e-08	2.625374e-53	0.245	0.324	0.079	0.247	0.041	5.189493e-52	chr1	2375420	2375421	cg00532449	cg00532449	Island	I
2.775232e-14	0.358	0.494	0.137	0.215	0.058	6.388679e-13	1.662675e-70	0.362	0.499	0.137	0.23	0.058	6.753434e-69	chr19	54023893	54023894	cg00533364	ZNF331	Island	II
2.385619e-06	0.152	0.221	0.069	0.194	0.021	1.133374e-05	9.668277e-45	0.154	0.223	0.069	0.188	0.021	1.339092e-43	chr7	93551004	93551005	cg00536924	GNG11	NA	I
3.294989e-15	0.336	0.438	0.102	0.197	0.053	9.399523e-14	1.931294e-64	0.304	0.406	0.102	0.21	0.053	6.084782e-63	chr7	50344724	50344725	cg00547441	IKZF1	S_Shore	II
8.280241e-16	0.294	0.324	0.031	0.166	0.028	2.750116e-14	7.157973e-109	0.293	0.323	0.031	0.171	0.028	1.572392e-106	chr1	206137054	206137055	cg00552973	cg00552973	Island	I
2.080957e-09	0.254	0.301	0.047	0.223	0.019	1.764832e-08	1.915248e-71	0.258	0.305	0.047	0.235	0.019	8.12949e-70	chr13	111767899	111767900	cg00557354	ARHGEF7	NA	II
3.521432e-16	0.428	0.566	0.138	0.225	0.078	1.290448e-14	3.037577e-59	0.441	0.58	0.138	0.223	0.078	7.656577e-58	chr10	102419245	102419246	cg00557947	cg00557947	Island	I
1.231088e-08	0.184	0.351	0.167	0.184	0.039	9.053099e-08	1.196327e-43	0.175	0.342	0.167	0.182	0.039	1.583899e-42	chr11	91957448	91957449	cg00564051	cg00564051	N_Shore	II
1.645791e-06	0.177	0.2	0.022	0.215	0.012	8.071925e-06	7.470959e-37	0.151	0.173	0.022	0.216	0.012	7.462574e-36	chr11	130298267	130298268	cg00566635	ADAMTS8	Island	I
4.737839e-09	0.288	0.471	0.183	0.259	0.066	3.761335e-08	1.393878e-54	0.334	0.518	0.183	0.272	0.066	2.901641e-53	chr5	82767908	82767909	cg00567749	VCAN	N_Shore	II
1.74464e-06	0.238	0.257	0.019	0.289	0.005	8.516767e-06	6.49885e-39	0.188	0.206	0.019	0.261	0.005	7.064157e-38	chr4	330651	330652	cg00573330	ZNF141	Island	I
6.283294e-07	0.197	0.225	0.028	0.227	0.012	3.340797e-06	1.71467e-47	0.187	0.215	0.028	0.228	0.012	2.665414e-46	chr5	134872064	134872065	cg00574530	NEUROG1	S_Shore	I
5.235342e-13	0.308	0.487	0.179	0.2	0.06	9.050394e-12	5.686422e-53	0.287	0.466	0.179	0.212	0.06	1.107926e-51	chr6	84562888	84562889	cg00575005	RIPPLY2	Island	I
8.293516e-06	0.193	0.232	0.039	0.258	0.012	3.549723e-05	7.012879e-26	0.127	0.166	0.039	0.226	0.012	4.426454e-25	chr5	112073348	112073349	cg00577935	APC	NA	II
7.650004e-18	0.368	0.407	0.039	0.173	0.036	4.389885e-16	5.629571e-119	0.375	0.414	0.039	0.186	0.036	1.994344e-116	chr19	37288705	37288706	cg00578154	cg00578154	Island	I
4.930242e-16	0.358	0.508	0.149	0.195	0.094	1.734651e-14	5.172526e-38	0.361	0.51	0.149	0.204	0.094	5.423457e-37	chr12	72667386	72667387	cg00580978	LOC283392	Island	I
1.040661e-13	0.258	0.758	0.5	0.099	0.112	2.104193e-12	1.165753e-19	0.247	0.746	0.5	0.107	0.112	5.622156e-19	chr16	51184392	51184393	cg00582524	SALL1	Island	I
4.110107e-17	0.298	0.417	0.119	0.15	0.035	1.922351e-15	1.151507e-95	0.291	0.41	0.119	0.155	0.035	1.373296e-93	chr7	69064884	69064885	cg00585733	AUTS2	Island	II
3.069297e-06	0.177	0.21	0.033	0.221	0.023	1.427814e-05	2.124998e-42	0.185	0.217	0.033	0.237	0.023	2.672034e-41	chr16	89267826	89267827	cg00588720	cg00588720	Island	I
6.209707e-10	0.282	0.402	0.12	0.248	0.045	5.822142e-09	1.166088e-72	0.316	0.436	0.12	0.246	0.045	5.210364e-71	chr8	72917147	72917148	cg00588920	cg00588920	N_Shore	II
5.027966e-09	0.223	0.254	0.031	0.208	0.017	3.972474e-08	4.391386e-69	0.229	0.26	0.031	0.214	0.017	1.66965e-67	chr2	217559207	217559208	cg00590670	IGFBP5	Island	I
6.357338e-11	0.291	0.334	0.043	0.225	0.021	7.212808e-10	2.522645e-94	0.327	0.37	0.043	0.241	0.021	2.826397e-92	chr13	27335089	27335090	cg00590851	GPR12	Island	I
5.080327e-15	0.363	0.483	0.12	0.215	0.034	1.3873e-13	6.607e-106	0.354	0.474	0.12	0.218	0.034	1.26906e-103	chr12	66122874	66122875	cg00592781	cg00592781	Island	I
2.377646e-07	0.189	0.225	0.035	0.215	0.028	1.371504e-06	1.055633e-42	0.177	0.213	0.035	0.219	0.028	1.343636e-41	chr5	178450882	178450883	cg00594128	ZNF879	Island	I
1.298029e-18	0.341	0.491	0.15	0.157	0.07	9.407207e-17	2.779091e-44	0.343	0.492	0.15	0.135	0.07	3.776118e-43	chr12	41086800	41086801	cg00596508	CNTN1	Island	I
2.241822e-07	0.213	0.256	0.044	0.239	0.032	1.300201e-06	1.419382e-42	0.195	0.239	0.044	0.24	0.032	1.797901e-41	chr5	178450758	178450759	cg00601350	ZNF879	Island	I
6.52987e-05	0.152	0.237	0.084	0.233	0.026	0.0002332795	1.41787e-37	0.161	0.246	0.084	0.219	0.026	1.460631e-36	chr8	67089831	67089832	cg00603617	CRH	Island	II
8.315708e-10	0.242	0.37	0.128	0.223	0.066	7.612705e-09	1.028108e-47	0.292	0.42	0.128	0.245	0.066	1.612855e-46	chr11	61596405	61596406	cg00614641	FADS2	Island	II
9.429161e-16	0.398	0.443	0.045	0.206	0.045	3.0882e-14	4.355491e-90	0.367	0.412	0.045	0.236	0.045	4.049457e-88	chr21	32930423	32930424	cg00615473	TIAM1	Island	I
6.872807e-05	0.161	0.206	0.045	0.255	0.037	0.0002444417	4.266077e-30	0.165	0.21	0.045	0.247	0.037	3.213228e-29	chr10	131265159	131265160	cg00618725	MGMT	Island	I
8.071714e-20	0.311	0.511	0.199	0.112	0.065	8.513514e-18	6.26243e-46	0.315	0.515	0.2	0.137	0.065	9.109146e-45	chr2	105459775	105459776	cg00619126	cg00619126	Island	I
1.863194e-15	0.365	0.438	0.073	0.212	0.038	5.645241e-14	1.111263e-114	0.39	0.463	0.073	0.207	0.038	3.238649e-112	chr6	166421992	166421993	cg00622837	cg00622837	Island	I
9.344119e-08	0.156	0.187	0.031	0.165	0.005	5.817802e-07	5.069829e-55	0.171	0.202	0.031	0.189	0.005	1.072754e-53	chr10	134599836	134599837	cg00626110	NKX6-2	Island	I
4.368659e-06	0.216	0.259	0.043	0.272	0.025	1.972653e-05	3.934803e-48	NA	NA	0.043	NA	0.024	6.273651e-47	chr22	29711922	29711923	cg00627241	RASL10A	Island	I
4.239211e-06	0.173	0.206	0.033	0.219	0.012	1.91919e-05	5.289902e-42	0.172	0.205	0.033	0.226	0.012	6.547533e-41	chr10	103991299	103991300	cg00630724	PITX3	Island	I
4.101039e-08	0.284	0.322	0.038	0.286	0.012	2.729971e-07	5.744334e-63	NA	NA	0.038	NA	0.012	1.700015e-61	chr12	54943102	54943103	cg00639886	PDE1B	NA	I
1.74268e-07	0.249	0.273	0.024	0.268	0.007	1.031495e-06	1.614506e-53	0.233	0.257	0.024	0.263	0.007	3.217321e-52	chr17	56327314	56327315	cg00646477	LPO	S_Shore	I
1.612887e-13	0.233	0.409	0.177	0.145	0.058	3.121466e-12	3.924468e-41	0.23	0.407	0.177	0.154	0.058	4.689105e-40	chr1	165086866	165086867	cg00647217	cg00647217	Island	I
2.691657e-08	0.16	0.203	0.043	0.158	0.008	1.854037e-07	1.834098e-70	0.16	0.203	0.043	0.149	0.008	7.437514e-69	chr2	180726576	180726577	cg00651020	MIR1258	S_Shore	II
1.185288e-05	0.195	0.23	0.035	0.263	0.012	4.91984e-05	4.521962e-36	0.167	0.203	0.035	0.243	0.012	4.372643e-35	chr22	23413066	23413067	cg00651829	RTDR1	Island	I
1.119987e-09	0.294	0.35	0.056	0.256	0.027	9.995891e-09	3.854154e-66	0.271	0.327	0.056	0.256	0.027	1.300695e-64	chr3	96532832	96532833	cg00652796	EPHA6	Island	I
9.07946e-16	0.421	0.459	0.039	0.229	0.023	2.98651e-14	1.25387e-112	0.381	0.42	0.039	0.242	0.023	3.282313e-110	chr17	74865068	74865069	cg00654814	MGAT5B	Island	I
1.444381e-09	0.262	0.339	0.077	0.239	0.035	1.262622e-08	1.264333e-70	0.273	0.35	0.077	0.233	0.035	5.162986e-69	chr1	228633920	228633921	cg00655913	cg00655913	Island	II
1.123251e-14	0.412	0.481	0.069	0.238	0.031	2.829308e-13	3.2203e-100	0.367	0.435	0.069	0.249	0.031	4.701246e-98	chr4	82135784	82135785	cg00660105	cg00660105	N_Shore	II
7.957009e-14	0.509	0.552	0.043	0.318	0.012	1.653546e-12	1.346776e-104	0.477	0.519	0.043	0.325	0.012	2.433444e-102	chr1	234350051	234350052	cg00662647	SLC35F3	Island	I
2.521208e-09	0.256	0.304	0.047	0.232	0.013	2.104407e-08	1.762975e-65	0.216	0.263	0.047	0.211	0.013	5.78311e-64	chr19	58513648	58513649	cg00664634	ZNF606	Island	II
1.325497e-10	0.327	0.388	0.061	0.269	0.031	1.412802e-09	3.655602e-88	0.348	0.408	0.061	0.264	0.031	3.137283e-86	chr6	89827915	89827916	cg00673557	SFRS13B	Island	I
5.590654e-05	0.159	0.189	0.03	0.237	0.024	0.0002025265	1.223403e-34	NA	NA	0.03	NA	0.024	1.115286e-33	chr2	25391700	25391701	cg00674304	POMC	Island	I
5.885074e-06	0.201	0.233	0.031	0.261	0.01	2.591758e-05	1.677663e-56	0.259	0.29	0.032	0.281	0.01	3.7668e-55	chr10	45914840	45914841	cg00675569	ALOX5	Island	I
1.401596e-11	0.224	0.334	0.109	0.171	0.037	1.808101e-10	3.263681e-61	0.212	0.321	0.109	0.175	0.037	8.95235e-60	chr12	82153256	82153257	cg00685836	PPFIA2	S_Shore	II
5.203399e-16	0.328	0.517	0.189	0.179	0.106	1.819444e-14	1.939391e-30	0.343	0.532	0.189	0.183	0.106	1.481237e-29	chr8	55379910	55379911	cg00688447	cg00688447	Island	I
3.454564e-13	0.296	0.58	0.284	0.169	0.117	6.207667e-12	6.35746e-25	0.319	0.603	0.284	0.156	0.117	3.845282e-24	chr2	119916017	119916018	cg00690148	C1QL2	Island	I
4.60879e-05	0.178	0.228	0.051	0.258	0.038	0.0001698897	1.198885e-30	0.174	0.225	0.051	0.26	0.038	9.239141e-30	chr15	55880470	55880471	cg00690311	PYGO1	Island	II
8.967883e-06	0.19	0.252	0.062	0.257	0.033	3.814451e-05	2.412179e-30	0.159	0.221	0.062	0.242	0.033	1.834552e-29	chr4	55094011	55094012	cg00691999	PDGFRA	N_Shore	I
2.175715e-05	0.16	0.187	0.027	0.225	0.014	8.568491e-05	4.314642e-47	0.17	0.196	0.027	0.207	0.014	6.594423e-46	chr10	134600651	134600652	cg00699945	NKX6-2	Island	I
2.565544e-16	0.333	0.54	0.207	0.16	0.104	9.732039e-15	3.292339e-29	0.336	0.543	0.207	0.154	0.104	2.392185e-28	chr4	158141570	158141571	cg00699993	GRIA2	Island	I
4.168478e-05	0.168	0.206	0.038	0.25	0.02	0.0001550486	1.743018e-31	0.166	0.204	0.038	0.259	0.02	1.389926e-30	chr1	26372895	26372896	cg00703260	SLC30A2	Island	I
5.461802e-16	0.341	0.468	0.127	0.181	0.055	1.898402e-14	2.92971e-71	0.353	0.48	0.127	0.184	0.055	1.2318e-69	chr4	155664242	155664243	cg00714184	LRAT	Island	I
8.228462e-11	0.319	0.389	0.07	0.256	0.019	9.125034e-10	8.739262e-76	0.302	0.372	0.07	0.264	0.019	4.457827e-74	chr8	30770121	30770122	cg00719143	cg00719143	Island	II
3.568773e-17	0.274	0.333	0.06	0.132	0.039	1.694397e-15	8.881397e-87	0.302	0.361	0.06	0.142	0.039	7.180262e-85	chr8	16884576	16884577	cg00720475	EFHA2	Island	I
1.303146e-08	0.205	0.311	0.107	0.207	0.039	9.539424e-08	3.853357e-47	0.177	0.284	0.107	0.168	0.039	5.903756e-46	chr1	147775609	147775610	cg00721572	cg00721572	S_Shore	II
4.623167e-05	0.177	0.343	0.166	0.262	0.065	0.0001703853	1.58179e-27	NA	NA	0.166	NA	0.065	1.070212e-26	chr15	79502065	79502066	cg00722320	MIR184	NA	I
1.188361e-13	0.366	0.395	0.029	0.234	0.005	2.371005e-12	8.311832e-123	0.376	0.405	0.029	0.222	0.005	3.586085e-120	chr14	102247902	102247903	cg00723271	PPP2R5C	Island	II
1.171239e-05	0.183	0.596	0.413	0.215	0.173	4.86632e-05	3.128731e-08	0.177	0.59	0.413	0.209	0.173	8.493765e-08	chr12	115105290	115105291	cg00723994	cg00723994	Island	I
3.399782e-05	0.162	0.191	0.029	0.236	0.029	0.000128695	5.367044e-33	0.162	0.191	0.029	0.237	0.029	4.556988e-32	chr3	13920053	13920054	cg00730653	WNT7A	Island	I
2.153399e-07	0.211	0.279	0.069	0.234	0.016	1.25347e-06	5.547173e-54	0.193	0.262	0.068	0.214	0.016	1.126572e-52	chr18	60263973	60263974	cg00731917	cg00731917	Island	II
6.19667e-20	0.532	0.69	0.157	0.193	0.094	6.770439e-18	4.397473e-54	0.527	0.684	0.157	0.222	0.094	8.96482e-53	chr10	26505127	26505128	cg00733780	GAD2	Island	I
4.304969e-25	0.542	0.621	0.079	0.162	0.05	3.451513e-22	5.919272e-110	0.506	0.585	0.079	0.187	0.05	1.367007e-107	chr20	53092233	53092234	cg00741836	DOK5	Island	I
2.417372e-09	0.324	0.374	0.049	0.291	0.016	2.02512e-08	1.630697e-72	0.319	0.368	0.05	0.289	0.016	7.243041e-71	chr19	52839924	52839925	cg00745399	ZNF610	Island	I
7.870895e-06	0.218	0.259	0.041	0.291	0.026	3.38427e-05	4.746743e-37	0.194	0.234	0.041	0.27	0.026	4.783398e-36	chr10	135050896	135050897	cg00745555	VENTX	Island	I
8.304854e-09	0.255	0.303	0.049	0.24	0.016	6.30973e-08	2.837196e-74	0.283	0.332	0.049	0.252	0.016	1.358127e-72	chr16	89268847	89268848	cg00745606	cg00745606	Island	I
5.816932e-13	0.261	0.423	0.162	0.174	0.054	9.952839e-12	5.308423e-55	0.299	0.461	0.162	0.138	0.054	1.1224e-53	chr16	68676741	68676742	cg00748373	CDH3	Island	I
4.722579e-09	0.161	0.231	0.07	0.148	0.014	3.750197e-08	1.401116e-60	0.154	0.224	0.07	0.156	0.014	3.736923e-59	chr9	112402580	112402581	cg00752376	PALM2	N_Shore	II
9.564231e-12	0.244	0.318	0.074	0.174	0.024	1.274196e-10	3.465781e-90	0.252	0.326	0.074	0.185	0.024	3.238968e-88	chr6	127441151	127441152	cg00752628	RSPO3	N_Shore	II
4.944186e-11	0.28	0.308	0.027	0.224	0.024	5.731988e-10	1.267613e-85	0.3	0.328	0.027	0.237	0.024	9.744898e-84	chr13	96296844	96296845	cg00756058	DZIP1	Island	I
8.242238e-07	0.227	0.284	0.056	0.263	0.009	4.285477e-06	2.580854e-56	0.23	0.287	0.056	0.251	0.009	5.748431e-55	chr19	30719149	30719150	cg00757082	cg00757082	Island	II
9.91224e-06	0.203	0.246	0.044	0.269	0.026	4.179637e-05	2.200242e-37	0.194	0.238	0.044	0.269	0.026	2.24883e-36	chr12	85674694	85674695	cg00765312	ALX1	Island	I
8.580103e-06	0.232	0.289	0.057	0.314	0.033	3.661899e-05	1.954765e-49	0.27	0.327	0.057	0.311	0.033	3.294528e-48	chr1	183387422	183387423	cg00767642	NMNAT2	Island	I
6.984623e-06	0.162	0.344	0.181	0.2	0.047	3.032497e-05	3.345317e-32	0.162	0.343	0.181	0.196	0.047	2.749342e-31	chr17	40224380	40224381	cg00771247	cg00771247	Island	II
3.59448e-09	0.339	0.427	0.088	0.304	0.083	2.918387e-08	5.1391e-35	0.288	0.376	0.088	0.294	0.083	4.75676e-34	chr10	77168431	77168432	cg00773413	C10orf41	Island	I
7.367199e-05	0.192	0.233	0.04	0.269	0.093	0.0002603993	1.176731e-19	0.199	0.239	0.04	0.257	0.093	5.673926e-19	chr2	105470558	105470559	cg00778995	POU3F3	Island	I
2.856681e-08	0.226	0.477	0.251	0.213	0.095	1.957849e-07	4.909681e-24	0.233	0.484	0.251	0.223	0.095	2.857745e-23	chr15	74421535	74421536	cg00781110	LOC283731	Island	I
3.618764e-13	0.334	0.528	0.194	0.21	0.051	6.470434e-12	4.788287e-61	0.285	0.479	0.194	0.224	0.051	1.304045e-59	chr2	223167400	223167401	cg00790098	CCDC140	Island	I
3.823153e-09	0.274	0.389	0.115	0.25	0.025	3.087592e-08	2.62249e-55	0.226	0.341	0.115	0.242	0.025	5.616897e-54	chr17	41984558	41984559	cg00794378	MPP2	Island	II
2.943261e-14	0.431	0.541	0.11	0.264	0.05	6.741789e-13	1.014772e-101	0.454	0.564	0.11	0.255	0.05	1.580478e-99	chr5	79330929	79330930	cg00795341	THBS4	Island	I
1.838155e-11	0.352	0.464	0.112	0.267	0.065	2.317309e-10	6.193287e-53	0.32	0.432	0.112	0.269	0.065	1.205437e-51	chr14	22004993	22004994	cg00800229	SALL2	NA	I
2.471085e-10	0.267	0.338	0.071	0.22	0.018	2.503815e-09	2.8981e-98	0.286	0.357	0.071	0.204	0.018	3.897575e-96	chr13	95364915	95364916	cg00800383	SOX21	Island	II
2.231591e-06	0.185	0.221	0.035	0.229	0.014	1.066582e-05	4.749902e-58	0.236	0.271	0.035	0.251	0.014	1.13837e-56	chr12	113906079	113906080	cg00802728	LHX5	Island	I
7.63013e-13	0.392	0.448	0.056	0.268	0.058	1.273414e-11	1.347815e-73	0.381	0.437	0.056	0.262	0.058	6.26258e-72	chr10	43600706	43600707	cg00803088	RET	Island	I
9.551975e-05	0.165	0.321	0.156	0.256	0.085	0.0003295559	3.679675e-17	0.174	0.33	0.156	0.273	0.085	1.59109e-16	chr2	220349615	220349616	cg00803453	SPEG	Island	I
7.193747e-26	0.415	0.574	0.159	0.1	0.079	8.379975e-23	4.68042e-41	0.418	0.577	0.159	0.109	0.079	5.573011e-40	chr2	139537845	139537846	cg00804628	NXPH2	Island	I
4.615209e-15	0.39	0.639	0.249	0.192	0.122	1.271422e-13	7.775383e-29	0.375	0.623	0.249	0.204	0.122	5.558868e-28	chr3	27771766	27771767	cg00810956	cg00810956	Island	I
3.562733e-12	0.284	0.448	0.165	0.202	0.047	5.193308e-11	1.682141e-63	0.266	0.431	0.165	0.191	0.047	5.096284e-62	chr22	19511707	19511708	cg00811132	CLDN5	Island	II
2.523428e-25	0.63	0.676	0.045	0.187	0.044	2.256076e-22	9.272254e-150	0.622	0.668	0.045	0.184	0.044	1.724139e-146	chr12	52401214	52401215	cg00817367	GRASP	Island	I
1.095535e-13	0.432	0.492	0.06	0.276	0.023	2.204792e-12	5.835575e-96	NA	NA	0.06	NA	0.023	7.059459e-94	chr8	25909326	25909327	cg00829961	cg00829961	Island	I
1.349812e-05	0.157	0.192	0.035	0.215	0.007	5.539517e-05	1.064938e-33	0.13	0.165	0.035	0.198	0.007	9.31709e-33	chr7	63767240	63767241	cg00834400	cg00834400	N_Shore	I
4.162811e-09	0.371	0.398	0.027	0.338	0.015	3.339837e-08	2.492437e-72	0.359	0.386	0.027	0.327	0.015	1.098317e-70	chr16	28074980	28074981	cg00843236	GSG1L	Island	I
9.798626e-13	0.267	0.384	0.116	0.192	0.03	1.599803e-11	3.059376e-70	0.232	0.348	0.116	0.199	0.03	1.227298e-68	chr6	28602791	28602792	cg00843352	cg00843352	N_Shore	II
2.01438e-13	0.381	0.473	0.092	0.234	0.074	3.818625e-12	3.792682e-58	0.39	0.482	0.092	0.253	0.074	9.1255e-57	chr12	64062724	64062725	cg00845942	DPY19L2	Island	I
2.879416e-09	0.343	0.383	0.04	0.309	0.026	2.378733e-08	5.35173e-67	NA	NA	0.04	NA	0.026	1.869824e-65	chr19	57831632	57831633	cg00846300	ZNF543	Island	I
8.975109e-10	0.181	0.397	0.215	0.127	0.096	8.160155e-09	3.805974e-17	0.18	0.395	0.215	0.139	0.096	1.64475e-16	chr1	58716018	58716019	cg00848728	DAB1	Island	II
1.042845e-06	0.168	0.352	0.184	0.171	0.089	5.316374e-06	1.045071e-18	0.178	0.362	0.184	0.172	0.089	4.838237e-18	chr6	166580460	166580461	cg00850505	T	Island	II
1.481858e-15	0.277	0.527	0.25	0.132	0.091	4.609016e-14	6.290294e-28	0.277	0.527	0.25	0.136	0.091	4.327842e-27	chr18	12254175	12254176	cg00851770	CIDEA	Island	I
3.393246e-05	0.187	0.242	0.056	0.27	0.016	0.0001284659	4.375008e-36	0.164	0.22	0.056	0.237	0.016	4.233125e-35	chr7	8473457	8473458	cg00852549	NXPH1	Island	I
1.576861e-15	0.308	0.598	0.289	0.129	0.097	4.868793e-14	2.018495e-29	0.318	0.607	0.289	0.138	0.097	1.479705e-28	chr6	73331405	73331406	cg00852573	KCNQ5	Island	I
1.624699e-08	0.26	0.338	0.078	0.249	0.041	1.16618e-07	1.874782e-66	0.281	0.359	0.078	0.243	0.041	6.40835e-65	chr1	112531653	112531654	cg00852622	KCND3	Island	I
1.59366e-07	0.254	0.398	0.144	0.26	0.139	9.494907e-07	6.494608e-11	0.182	0.325	0.144	0.241	0.139	2.06857e-10	chr19	20012036	20012037	cg00853480	ZNF93	Island	I
1.961855e-10	0.264	0.323	0.06	0.219	0.016	2.025394e-09	1.964455e-86	0.275	0.335	0.06	0.218	0.016	1.568653e-84	chr7	100318718	100318719	cg00854166	EPO	S_Shore	II
1.430339e-09	0.242	0.279	0.037	0.212	0.009	1.251286e-08	1.432889e-91	0.283	0.32	0.037	0.216	0.009	1.422349e-89	chr18	74961724	74961725	cg00854242	GALR1	Island	I
1.06204e-18	0.406	0.473	0.067	0.19	0.047	7.906708e-17	2.233144e-91	0.384	0.45	0.067	0.236	0.047	2.200722e-89	chr16	56224782	56224783	cg00866976	GNAO1	Island	I
2.426821e-17	0.369	0.419	0.05	0.188	0.048	1.206753e-15	2.727153e-91	0.4	0.449	0.05	0.172	0.048	2.672927e-89	chr19	58951814	58951815	cg00868383	ZNF132	Island	I
2.830453e-23	0.516	0.549	0.032	0.176	0.031	1.023784e-20	4.137737e-151	0.485	0.517	0.032	0.222	0.031	8.072969e-148	chr19	12267308	12267309	cg00875960	ZNF625	Island	I
1.496938e-12	0.364	0.44	0.076	0.263	0.053	2.353745e-11	1.431926e-81	0.384	0.46	0.076	0.244	0.053	9.208244e-80	chr13	43149171	43149172	cg00880018	TNFSF11	Island	II
7.154212e-05	0.151	0.233	0.082	0.242	0.044	0.000253585	6.878635e-37	0.189	0.27	0.082	0.234	0.044	6.882719e-36	chr22	46932648	46932649	cg00884093	CELSR1	Island	I
9.090674e-07	0.157	0.219	0.062	0.185	0.01	4.687965e-06	6.971783e-42	0.131	0.192	0.062	0.172	0.01	8.587937e-41	chr11	33890917	33890918	cg00894289	LMO2	Island	II
3.486189e-11	0.255	0.355	0.1	0.2	0.039	4.167318e-10	5.197604e-71	0.258	0.358	0.1	0.195	0.039	2.159485e-69	chr4	168155510	168155511	cg00901765	SPOCK3	Island	II
1.528224e-13	0.283	0.536	0.254	0.182	0.063	2.974037e-12	2.99512e-46	0.273	0.527	0.254	0.186	0.063	4.414985e-45	chr3	140771786	140771787	cg00908291	SPSB4	S_Shore	I
1.170952e-15	0.368	0.429	0.061	0.202	0.016	3.736791e-14	3.703229e-138	0.387	0.448	0.061	0.206	0.016	3.483894e-135	chr8	67874250	67874251	cg00909646	cg00909646	Island	II
4.566912e-24	0.502	0.586	0.084	0.162	0.052	2.295424e-21	6.148505e-100	0.499	0.583	0.084	0.179	0.052	8.861745e-98	chr8	109095568	109095569	cg00910695	RSPO2	Island	I
2.041596e-11	0.256	0.505	0.249	0.194	0.079	2.553059e-10	1.082492e-37	0.293	0.542	0.249	0.192	0.079	1.119915e-36	chr8	91997810	91997811	cg00914041	cg00914041	Island	II
1.430528e-16	0.423	0.57	0.147	0.159	0.131	5.812887e-15	3.235512e-29	0.435	0.582	0.147	0.172	0.131	2.351586e-28	chr6	152129388	152129389	cg00920970	ESR1	Island	I
8.145099e-13	0.36	0.456	0.095	0.248	0.034	1.351143e-11	6.866279e-82	0.332	0.427	0.095	0.261	0.034	4.483912e-80	chr8	65490710	65490711	cg00924004	LOC401463	N_Shore	I
1.990686e-16	0.233	0.522	0.289	0.114	0.075	7.774019e-15	3.757679e-28	0.226	0.515	0.289	0.125	0.075	2.610569e-27	chr2	223162049	223162050	cg00926215	PAX3	N_Shore	I
1.134707e-20	0.404	0.508	0.104	0.144	0.044	1.595377e-18	7.32325e-103	0.408	0.512	0.104	0.167	0.044	1.208031e-100	chr2	198651498	198651499	cg00926400	BOLL	Island	I
4.37542e-08	0.241	0.328	0.087	0.244	0.039	2.897426e-07	7.888418e-66	0.265	0.352	0.087	0.228	0.039	2.625705e-64	chr6	31783364	31783365	cg00929855	HSPA1A	Island	II
