	GBM	LGG	Normal	MeanDecreaseAccuracy	MeanDecreaseGini
cg03018796	0.000209787053109249	0.000551664229382615	0.000276070446289678	0.000358279675356941	0.219875072087975
cg03024517	7.21520611304577e-05	0.000292059057219766	0.000355574815094352	0.000262362052893384	0.299220374473132
cg03044249	0.000779084649220652	-4.66666060220707e-05	0.000842346434560588	0.000504013074189497	0.839422178970345
cg03048314	2.8886454425723e-05	0.000917745368222135	0.0011832424686541	0.000824091387132435	1.2105886386698
cg03094935	0.000284697104827259	0.000118370082211305	4.29990958160811e-05	0.000131190312357837	0.125015822241719
cg03101422	-4.05957139230816e-05	0.000108508295603732	0.00023306915955328	0.000123182524166595	0.308802719200614
cg03104704	-0.000126939828801336	0.000617839458311633	0.000782184063836881	0.000488907234772313	0.356823795184995
cg03137889	0.000126373003723034	0.000220232573150477	0.000180583114990078	0.000179805453482415	0.147596622048049
cg03140441	8.25081802286247e-05	7.63771056071326e-05	0.000894595508664044	0.000390009562914291	0.457137719101495
cg03142956	-0.000152683597100348	0.00100245877884023	0.00165330529364017	0.000994758686276629	1.40288075143846
cg03148231	0.000131460112334832	0.000302283608930542	0.00187222648016568	0.000899976197192426	0.546950296132518
cg03171003	8.19414851264685e-05	4.11053992511921e-05	0.000556006735436689	0.000256130863007141	0.212108652889034
cg03172801	-0.00012058449540873	4.96353117449715e-05	0.000956707180794753	0.000388618006845076	0.124079916270179
cg03186333	5.61869414942878e-05	3.10107426186639e-05	0.00015480208282803	9.11301519857841e-05	0.0874533245763836
cg03186851	6.96871091248393e-05	-5.1027581867672e-05	0.0013435053620849	0.000553672544587806	0.320096653167113
cg03189990	-1.0891898987798e-05	0.000584042893156484	0.000488409567636935	0.00041884679786647	0.124472112256731
cg03192551	7.94277764274635e-05	0.000367290279445325	0.00101243763137183	0.000544846343886917	0.167137109559312
cg03192775	0.000141320082349662	0.000806439629104014	0.000219298245614035	0.00040325768513506	0.294135079386255
cg03201604	6.22964048803601e-05	0.000169697956251018	0.000221077156243397	0.000164249888404667	0.120199254973182
cg03230711	-3.74683691236413e-06	-8.71201985217836e-07	0.000218102460098463	8.86975056146841e-05	0.346116445762551
cg03257575	2.81356022052587e-05	-4.5626110055225e-05	0.000576352154707069	0.000231174102175724	0.0707030681028836
cg03267254	0.000348087412928637	0.00044851771245448	9.05445799333698e-05	0.000273335250478582	0.531995135773816
cg03276408	3.42273963218297e-05	0.00024480626708144	0.00011632819140639	0.000136434164466893	0.310941893838584
cg03284866	-2.77691477951674e-05	0.00065438537053505	0.000379343585387051	0.000376637660137451	0.131632457206118
cg03300177	0.000371443754912663	0.00109311409467756	0.00103738616582444	0.000913637347393058	1.26867489037662
cg03317811	5.31138795444155e-05	0.000346571172476019	0.00170178069647081	0.000829657559329826	0.403215447242871
cg03342530	-8.26883899302441e-05	0.000111229572749741	1.81818181818182e-05	2.55152447368055e-05	0.140866474322822
cg03345120	7.16548719334627e-05	0.000495337760958629	0.000744298854609366	0.000482830760569917	0.823002774046728
cg03383508	0.000176777164466049	4.42161270436946e-05	0.000543537303014163	0.000284413568266349	0.271564799162975
cg03397307	-4.71464605037765e-05	0.000345591813141355	0.000775476682216827	0.000416813119208279	0.171469737418112
cg03411979	1.30476228358328e-05	6.67512753508336e-05	0.000495262575196375	0.000225365415913756	0.212177365375521
cg03423149	0.000184828506111872	5.10817717711293e-05	0.000192234134775268	0.000139166933308219	0.193382541244321
cg03427543	0.000136447911056934	-4.26587177151653e-05	0.00113338731148073	0.000478678168957346	0.230351304823753
cg03462699	-3.3141030538412e-06	0.000499582735763992	0.00127601435915034	0.000684626201463682	0.872144050682259
cg03486010	0.000159548265753174	0.000199059671058709	0.000196674311926606	0.000186822166429633	0.279692751280452
cg03495059	2.88506011631384e-05	1.09574340800914e-05	0.00158697619722147	0.000667787753425481	0.733526888559797
cg03507241	-4.28271861532718e-07	0.000137229538010831	6.23668988549846e-05	7.18388101497837e-05	0.101339800927577
cg03529908	0.000217676763953995	0.000482939321813809	0.00113638007182488	0.000698890687608798	1.06476164348028
cg03541338	-8.26525788201766e-08	0.000317414104284592	0.000118558472018928	0.000159618040888997	0.818743869006612
cg03552401	-0.000111043452457696	0.000233786949414339	0.00118105972210296	0.000530366355749596	0.818455572233532
cg03585263	3.60270248747743e-05	-1.77395913384953e-06	0.000367900773874161	0.000155472366949909	0.225809591375409
cg03599978	-2.91509925406748e-05	0.000500197968112563	0.000117761555186364	0.000213329982276166	0.301703966960045
cg03609308	-1.22373840738538e-06	7.60241894410364e-05	0.000237824729234145	0.000125446168455502	0.0658263894660447
cg03625260	-0.000160691715087613	3.83096955493702e-05	0.00237641146292912	0.000945301462479792	0.660290702820133
cg03641251	5.50104395639724e-05	8.28159679249626e-05	-1.06926773825329e-05	3.9260636870588e-05	0.0773656991377699
cg03656099	0.000377292038532949	7.82072068468569e-07	0.00152123501556593	0.000704189963641125	1.41257195196093
cg03657573	3.41905387508382e-05	0.000336051642228094	0.000471387941713507	0.00033166225091532	0.391840714620919
cg03672854	5.1439693769754e-05	0.000350510120242753	0.000506746565570095	0.000341355287659983	0.162364237653472
cg03694261	-3.76042866537591e-05	5.60504486392839e-05	0.000275098475490047	0.000117318972293509	0.0924649247094948
cg03697024	0.00018053135164999	0.000241796804039938	0.000558638229622899	0.000344496805000394	0.334494976592401
cg03698009	2.54160287533868e-06	-5.2640050657114e-05	0.000538991562051584	0.000206706269300003	0.150524313125579
cg03707308	0.000337708839287812	-9.48660979846725e-05	0.000162002853338319	0.000115577235653964	0.208423182742573
cg03710719	0.000403342589789432	0.000163597953358934	0.000997573745931862	0.000574237305252394	0.75000934228462
cg03712758	-5.76415247736893e-05	0.000651705792558014	5.24920623175123e-05	0.000242023812016343	0.346923575877008
cg03721976	-4.40649648671923e-05	3.55852118924113e-05	0.000526866151866152	0.000210304269594699	0.16683979481612
cg03728046	4.33568269793225e-05	0.000130420207408806	7.07424939219259e-05	8.82242541289317e-05	0.110985011652452
cg03734437	-1.33848065268797e-05	0.000210690310709392	0.000221101086928699	0.000159673653988256	0.290895416271182
cg03740978	0.000128246801660732	-7.52695548312783e-07	0.0034680898560804	0.00140673134636158	0.485244872977547
cg03741406	5.00634027948184e-05	0.000411574443447206	0.000915394578709909	0.000528359490088906	0.89036036745636
cg03780561	0.000227351035761601	2.02290463160028e-05	0.00298213314269168	0.00130506873769123	1.54960243716218
cg03799530	6.95638525715547e-06	3.00609723590039e-05	0.00065086498119446	0.000273537395355461	0.140771049937775
cg03805475	1.31875806176894e-05	0.00109706810334993	0.000626362512532425	0.000646123981192238	0.777135352409183
cg03806095	0.000120841845518266	0.000104676233470367	0.000209464070931947	0.000146984542013347	0.132948635440259
cg03814022	0.00011195018123996	0.0012344719306999	0.000314166336115829	0.000575152215339083	0.141493474193338
cg03835983	2.80323873784738e-05	9.51803354890559e-05	0.000677959994816194	0.000339104435824666	0.221519091956625
cg03838635	0.000154625710970643	0.000111239068594948	0.000137351201491858	0.000131329233341002	0.18806004755483
cg03848381	-2.69403676017912e-05	9.03259041177391e-05	0.000234077105602601	0.000116949373552763	0.209820450255129
cg03854262	9.90240493017479e-05	0.000838521028261852	0.000230384151541959	0.000416580895814996	0.255830780635433
cg03880173	-0.000108627118224995	0.000144457379703154	0.000105676303303869	6.66395097567119e-05	0.143507173512248
cg03888579	5.76342355345067e-06	0.000292894002866344	0.000819400650375852	0.000437300126011648	0.246869932303769
cg03909781	0.000293671957806542	0.000270494599264623	0.000161882108833771	0.000230172822258495	0.22190489474436
cg03910652	9.29806532738276e-06	0.00112320746900828	4.26484621595831e-05	0.000397013600390074	0.137414215850227
cg03929205	-0.000104397746902881	3.04118831690418e-05	0.000149076507370058	4.78994877804838e-05	0.186871750880217
cg03931678	-9.91179346499725e-05	0.00164278568160724	0.00140004282400444	0.00109405193473955	1.16325107707591
cg03947459	0.000136887737516681	0.000106911756450754	0.00134473225779284	0.00059447039201718	0.242653033875257
cg03962809	0.000364503525822987	0.000138867664645746	0.000105753593995179	0.000181691071834351	0.181773981265417
cg03974423	0.000500668314320637	0.00146065636599653	0.000358345233701601	0.000756128019528375	1.17781435909456
cg03975876	9.14321323279586e-05	4.49616037234356e-05	0.000480095032114642	0.000241698175835234	0.23435474037866
cg03978375	0.000145072875120436	0.000113336185339286	0.000322069721224695	0.000210881407834779	0.152662552281135
cg03980991	0.000126062628871712	0.000544875517352946	0.00229403032685974	0.00114222493095796	1.34086281877222
cg03989125	-0.000258869581866547	0.00192817243138978	0.00162268052791792	0.00124611034345594	0.842860428375409
cg03994053	1.68744038378792e-05	-7.40615517810224e-05	0.00125543536945239	0.000505591957617097	0.159829041229248
cg04015907	0.000108732114952211	-5.56787932162954e-05	0.000264313597918022	0.000116747851514246	0.495114711729774
cg04034767	-0.000121208238666824	0.000456444089276196	0.000520113492296572	0.000334070395584051	0.608226261083093
cg04044297	0.000179191720582885	3.72337259934094e-05	9.55234266274934e-05	9.82137174891534e-05	0.424325263692423
cg04048250	-0.000107112581466209	9.03925923885908e-05	9.28087614371574e-05	4.73735650374804e-05	0.230695287895031
cg04053045	-4.40637149223647e-06	0.00151896709158677	0.00203309075608616	0.00136729695282783	1.26286293019654
cg04079248	-4.02606162669227e-05	6.24589725307883e-05	0.000257033644723398	0.000116025474589085	0.209765853993884
cg04086019	0.000315862334841258	0.00019123552161481	0.00067722997180856	0.000419825441881789	0.977898582869395
cg04088817	0.000220072807867921	0.00046073230659768	0.000158051378446115	0.000286374167862621	0.328432863713688
cg04089426	0.000372505707427172	0.00135985774317903	0.00199493066096546	0.0013766645162099	1.59018556856355
cg04097639	-7.70416109493436e-05	3.20147759232046e-05	0.000561892097661247	0.000226161707475217	0.141468261322255
cg04098866	0.000350738923312882	6.24461670973299e-05	0.00046162260958701	0.000300742837706233	0.833020377782928
cg04102600	0.000226090007595467	0.00137959361785479	0.00121100865594867	0.00101416800756173	1.54721340217474
cg04118306	0.000360052382369631	6.31338452521667e-05	0.000406167675539002	0.000274880562983516	0.330684444422212
cg04132199	3.42342664180265e-05	0.000273437305521547	0.000506576842087514	0.000310543846882842	0.199628799827251
cg04134240	0.000447699396124494	0.000574835817881998	0.000722797847108021	0.000599164120077877	0.969223439679102
cg04138112	3.33334582420182e-05	-1.19219450204329e-05	0.00101953191541989	0.000440652144512637	0.375815230589019
cg04156293	1.15021854152287e-07	0.000488602927847337	7.30845573640334e-05	0.000185897605384277	0.0718599008028098
cg04185037	0.000560128462679582	6.39653873576948e-05	0.000121975602393996	0.000211193454568474	0.2095485609423
cg04194494	-0.00011438027093518	0.000202932661817354	0.000183719095496143	0.000119141715415603	0.246132909301465
cg04212922	3.25057430277858e-05	0.0001978832046102	0.00263984395472044	0.00117301151066271	0.729865384734199
cg04218899	0.000144355940252405	-2.46369765832276e-05	4.38261862921572e-05	4.64351899099654e-05	0.136799160127896
cg04228935	-7.65541343288919e-05	0.000125697881934521	0.00139792092548085	0.000599301939053474	0.337821552739162
cg04239994	3.15167780371191e-06	8.22679046812945e-05	0.00013528052356631	8.8102348404914e-05	0.316701466421131
cg04241652	0.000179402119796726	-8.22350150813022e-05	0.0013122825698404	0.000561197234360005	0.454567077591712
cg04254609	0.000197144261691116	9.56894531819513e-05	0.000609581069348744	0.000310171709281731	0.145364516998854
cg04274978	-5.07692228191611e-05	0.000796153985405397	0.000130527640553977	0.00032352920730982	0.286838584969209
cg04283637	0.000197350895024774	0.000248856558285871	7.00192973845113e-05	0.000164553690064604	0.212335867612939
cg04290510	0.000137208364172865	-2.00363138354544e-05	0.000333909358504559	0.000164619688962514	0.358128285038899
cg04309093	-1.15121022158021e-06	0.000276141579902581	0.000205854711928619	0.000182174171903135	0.196735047579495
cg04311496	0.00012308540888666	-5.92184219471248e-05	9.44275025776813e-05	5.05916778347625e-05	0.145884071416066
cg04324758	0.0002174983687996	8.58869163126301e-05	2.5974025974026e-05	9.20612435530031e-05	0.0877240288043328
cg04364517	0.000767554806832816	0.000608663323342149	0.000818891825089298	0.000731549748854828	1.13425758759848
cg04365224	0.000146106566360088	-5.47852014040584e-05	0.000887463097189535	0.000376266989533132	0.2253357690539
cg04369291	-5.7713301662603e-05	0.000392826770466522	0.00104111174442513	0.000527314148075728	0.226691094724282
cg04374711	1.04381833536288e-05	7.63566031759765e-05	0.00102354971043588	0.000456276280826952	0.554879473115128
cg04386144	1.47476386964786e-05	0.000133208348440707	0.000755185227330015	0.000358951919604803	0.23324284853794
cg04399418	4.92626413253365e-05	0.000276414885684891	0.00125536369495736	0.000624307893790041	1.05350901448514
cg04401986	-0.000184049078806365	0.000740518457632782	0.00197165664593318	0.00105114849378047	0.607713534207247
cg04407470	9.27750629718315e-05	0.000953285067632457	0.000273453268977622	0.000460607863859418	0.131980324868479
cg04408595	-2.82532785933427e-05	1.85391231650512e-05	5.48512835104567e-05	2.33201004581681e-05	0.0756260451923732
cg04411625	-1.54370149386978e-05	0.000324007840293754	3.60688956433637e-05	0.000119460362084171	0.112990459219746
cg04420309	7.46327822668537e-06	0.00061162559251378	2.61191094327748e-05	0.000223215356469713	0.285498893967854
cg04424930	0.000144102433795326	5.16780476855717e-05	0.000309835265581917	0.000181075477999145	0.148384759387847
cg04468543	1.3759848582217e-05	-5.67127584876644e-05	0.000413430099156242	0.000150403193507352	0.119966443209432
cg04472725	-7.68573463391223e-05	0.000287709486033648	0.000490843000430451	0.000285405495714571	0.160972923579797
cg04502985	6.95090182200542e-06	8.02903613771491e-05	0.00147497629678024	0.000634666363744084	0.956553181585877
cg04513006	5.58522970722802e-05	0.000803298011481978	9.33787959322017e-05	0.000320831996695395	0.167211097245061
cg04515996	0.000506258651470127	2.72290799205472e-07	0.00133827844294656	0.000703219999687687	1.07027571456808
cg04521510	0.000892345658135794	3.02007149088915e-05	0.000777320369611608	0.000550493504188833	0.233551727480004
cg04521957	-5.27516357863026e-07	0.000117153638521167	0.000924312764860336	0.000429381595925517	0.182104973712878
cg04552531	0.000318505779782931	-2.49439768958547e-05	0.00190530519176822	0.000860723262223086	0.267494499217945
cg04574700	-1.71809710683559e-05	0.00011203653857935	0.00113603958860898	0.000484628731549365	0.529331294105453
cg04586407	7.40499006338559e-05	0.000264641499075637	9.05827138283155e-05	0.00014572175443894	0.113082670990635
cg04603812	0.00019578917990659	0.000222088537698966	0.00067109545926853	0.00039392984344668	0.229487520243864
cg04619381	1.47736870830346e-05	0.000124318245417243	0.00026996006465033	0.000161140625325344	0.149690980183253
cg04633600	0.000610478164197089	8.35796415422093e-05	0.00202285477025624	0.000997030602931125	0.67982228022356
