	intercept	f	pval	qval
cg10943876	0.91153795921482	26.5464716637944	5.26319897577149e-06	0.00872283416373075
cg23376470	0.879690321475391	26.5401851655646	5.27405696645443e-06	0.00872283416373075
cg25249290	0.866621278356893	26.5304340839961	5.29094532318952e-06	0.00872283416373075
cg02479692	0.0433418747360291	26.4669433260384	5.40229980997849e-06	0.00872283416373075
cg22573179	0.800133688923415	26.4581820973975	5.41785719277952e-06	0.00872283416373075
cg12992827	0.659755072930838	26.4506064733147	5.43134705378178e-06	0.00872283416373075
cg10503236	0.859885341761851	26.4494830795243	5.43335046152495e-06	0.00872283416373075
cg17213919	0.791761040907523	26.4451829228764	5.44102630161345e-06	0.00872283416373075
cg08317460	0.866085006474442	26.4439155497417	5.4432907432167e-06	0.00872283416373075
cg13423274	0.861232818144542	26.4432812271084	5.44442447049694e-06	0.00872283416373075
cg03646821	0.861364229276745	26.4407352490075	5.44897739185661e-06	0.00872283416373075
cg15655752	0.754338563237277	26.4338332780907	5.46134008397656e-06	0.00872283416373075
cg13585636	0.835623446889981	26.4220922713285	5.48243780104801e-06	0.00872283416373075
cg08212576	0.827982523720971	26.4194254284674	5.48724178586005e-06	0.00872283416373075
cg13633871	0.902926590515847	26.4118168740305	5.50097185588378e-06	0.00872283416373075
cg18082322	0.0289914080113969	26.4031407014925	5.51667235193182e-06	0.00872283416373075
cg05957931	0.851386245621807	26.3943558497667	5.5326172624576e-06	0.00872283416373075
cg04059352	0.783440815615718	26.3919844266469	5.53692975939754e-06	0.00872283416373075
cg22678065	0.930409468881456	26.3855039721684	5.54873257702025e-06	0.00872283416373075
cg01494712	0.652687765048887	26.3630063423078	5.58991200180249e-06	0.00872283416373075
cg16491046	0.208464676735812	26.3467505536614	5.61986521350302e-06	0.00872283416373075
cg11487526	0.046219417687897	26.3371383280029	5.63765579208305e-06	0.00872283416373075
cg24539380	0.880540877426387	26.3361093717774	5.63956369962337e-06	0.00872283416373075
cg26039479	0.63756953487861	26.3281822921293	5.65428487645857e-06	0.00872283416373075
cg08397458	0.884063441740604	26.3242004709248	5.66169457027057e-06	0.00872283416373075
cg21373695	0.920547486937344	26.319399064874	5.67064291904223e-06	0.00872283416373075
cg24680284	0.936817380028196	26.3136971018233	5.6812888427984e-06	0.00872283416373075
cg10117369	0.475896658749953	26.3121342065487	5.68421051433831e-06	0.00872283416373075
cg21888040	0.0150978719139978	26.2839149833284	5.73723459401626e-06	0.00872283416373075
cg23878776	0.862828427712709	26.2622326062167	5.77832714921797e-06	0.00872283416373075
cg24121867	0.0380395767021979	26.2522606351144	5.79732929033492e-06	0.00872283416373075
cg24080880	0.898480903753532	26.2510379799458	5.79966362011231e-06	0.00872283416373075
cg15460321	0.598144953288589	26.2484304081444	5.8046453580158e-06	0.00872283416373075
cg09774854	0.901254886754449	26.2316690539758	5.83677475338892e-06	0.00872283416373075
cg14784631	0.0567997584989492	26.2314032723283	5.83728571835521e-06	0.00872283416373075
cg02989521	0.0784445937867125	26.2297771671169	5.84041292277143e-06	0.00872283416373075
cg01445100	0.755388293122341	26.2259610991886	5.84775858182623e-06	0.00872283416373075
cg18995821	0.8761996494605	26.2227481704434	5.85395073186146e-06	0.00872283416373075
cg19741456	0.0405474980520908	26.220169823888	5.85892483543002e-06	0.00872283416373075
cg01048931	0.0583525302570693	26.2108851879368	5.8768732443669e-06	0.00872283416373075
cg26243662	0.898785026819337	26.2089756135322	5.88057182327605e-06	0.00872283416373075
cg18854392	0.910749632348866	26.2048271483112	5.88861521102705e-06	0.00872283416373075
cg09805323	0.17197122585049	26.2038021095786	5.89060441286386e-06	0.00872283416373075
cg05507145	0.890271433102893	26.202353339879	5.89341711030001e-06	0.00872283416373075
cg20911168	0.0334419855273122	26.1824851638434	5.93213195999912e-06	0.00872283416373075
cg15001431	0.899838500410629	26.1795169392776	5.9379385943804e-06	0.00872283416373075
cg01706030	0.816959864911364	26.1780483544254	5.94081373326737e-06	0.00872283416373075
cg14345026	0.0463718821397831	26.1705065593728	5.95560171992458e-06	0.00872283416373075
cg13766489	0.948459481354444	26.165445578841	5.96554689197966e-06	0.00872283416373075
cg02485480	0.90851560144425	26.1622843632001	5.97176770635446e-06	0.00872283416373075
cg05914906	0.885628534301767	26.1536086854837	5.98887506128467e-06	0.00872498224581554
cg09939441	0.871821212484369	26.1434641488382	6.00894383809983e-06	0.00873142229636301
cg12841606	0.771166802326805	26.1282595609237	6.03915462059092e-06	0.00875252766881418
cg20617583	0.774178486842241	26.1179769760645	6.0596756145002e-06	0.008759516688908
cg22789237	0.853186026282298	26.1078507903586	6.07995575237151e-06	0.00876612232213088
cg11491770	0.0368019602647266	26.0828525762374	6.13032518896927e-06	0.00881414891233697
cg08531263	0.153176163505817	26.0744584092406	6.14733647924891e-06	0.00881414891233697
cg04962994	0.747943475198095	26.0679031615433	6.1606554103829e-06	0.00881414891233697
cg13083116	0.912524991802672	26.0353865978859	6.22716998296131e-06	0.00884842426161937
cg17863042	0.0568808311927369	26.0323082882366	6.2335056416184e-06	0.00884842426161937
cg06792134	0.868626949964409	26.0196476588453	6.25963421979745e-06	0.00884842426161937
cg27422885	0.802951117033199	26.0167775444547	6.26557337316113e-06	0.00884842426161937
cg08095255	0.0361728739126568	26.0152448140109	6.26874747935801e-06	0.00884842426161937
cg12047860	0.865801190799284	26.0031283089064	6.29389861202307e-06	0.00884842426161937
cg27457169	0.0341640251076378	26.002301823616	6.29561804901141e-06	0.00884842426161937
cg17124448	0.905380618184549	25.9925388744252	6.31596630156441e-06	0.00885471943515115
cg23898555	0.753974523016773	25.9729221936797	6.35706021991573e-06	0.00888999471228458
cg08847243	0.880120457576281	25.9644927572029	6.37480438275724e-06	0.00889252191356045
cg02787931	0.768181033353148	25.9053195900995	6.50083233441722e-06	0.008905475173648
cg08404183	0.904369588297107	25.89413882613	6.524936531229e-06	0.008905475173648
cg27000960	0.897954015059545	25.8877465421018	6.53875939512258e-06	0.008905475173648
cg06032483	0.930595573899339	25.884137405481	6.54657742124795e-06	0.008905475173648
cg25160042	0.795435226933052	25.8840218032558	6.546827997549e-06	0.008905475173648
cg27316993	0.0386399484063883	25.8838658452502	6.54716606385624e-06	0.008905475173648
cg05983723	0.952998261669035	25.8788541325725	6.5580395541181e-06	0.008905475173648
cg09865339	0.0303117421068434	25.8736093374624	6.56943896790335e-06	0.008905475173648
cg23683507	0.35100756375597	25.873562349333	6.56954118887273e-06	0.008905475173648
cg01397424	0.559871524166243	25.8716894304039	6.57361701073953e-06	0.008905475173648
cg24413196	0.824473627287622	25.8709605283741	6.57520395260954e-06	0.008905475173648
cg04387477	0.900698931802281	25.8612327155539	6.59642142439974e-06	0.008905475173648
cg25015735	0.895231647317732	25.8555019096337	6.60895446965881e-06	0.008905475173648
cg19193970	0.847691470600816	25.8505677239062	6.61976528771887e-06	0.008905475173648
cg00274133	0.435704495551791	25.8284608914595	6.66842895666139e-06	0.008905475173648
cg20475005	0.8291998151103	25.8204944642339	6.68605698616491e-06	0.008905475173648
cg09318721	0.856550297817468	25.8049504844845	6.7205929964285e-06	0.008905475173648
cg26309186	0.728639345510929	25.7733410667315	6.79140026220227e-06	0.008905475173648
cg22748852	0.797967631925491	25.7680676104124	6.80328889400533e-06	0.008905475173648
cg05090553	0.891676092065911	25.7577687110236	6.82656982817584e-06	0.008905475173648
cg09391147	0.896170797723945	25.7565190165604	6.8294004581934e-06	0.008905475173648
cg09522454	0.85097482077079	25.7559794051619	6.8306230885166e-06	0.008905475173648
cg22296882	0.741361083127341	25.7527355636709	6.83797768262694e-06	0.008905475173648
cg24593458	0.844734708536812	25.7524259286146	6.83868013499885e-06	0.008905475173648
cg19618123	0.895880769125394	25.7480682667247	6.84857413596316e-06	0.008905475173648
cg12166738	0.849540123461405	25.7465537367032	6.85201635635491e-06	0.008905475173648
cg08207566	0.856086275750055	25.744594061057	6.85647298799252e-06	0.008905475173648
cg20539449	0.891131086539207	25.7309488060516	6.88758874753734e-06	0.008905475173648
cg19409217	0.733131043088441	25.7244991605832	6.90234746337707e-06	0.008905475173648
cg15251263	0.89533541899811	25.7191777207965	6.91454940665916e-06	0.008905475173648
cg23126176	0.830378595553666	25.714326450642	6.92569291775228e-06	0.008905475173648
cg15400272	0.901408155629011	25.7103777534539	6.93477705596383e-06	0.008905475173648
cg21930362	0.804585937363472	25.7036359686108	6.95031561546716e-06	0.008905475173648
cg08133350	0.0342726347627922	25.6971019782592	6.96540999370597e-06	0.008905475173648
cg27448541	0.786456724144251	25.6931047418895	6.97466103341826e-06	0.008905475173648
cg22623539	0.882112424159441	25.6931012725461	6.97466906830276e-06	0.008905475173648
cg19024165	0.892807957072528	25.688638124246	6.98501359225921e-06	0.008905475173648
cg22779477	0.0348213544487757	25.6811244875204	7.00246468532007e-06	0.008905475173648
cg14379715	0.830710491127184	25.6793730884495	7.00653901497023e-06	0.008905475173648
cg20944143	0.865093882244728	25.670537835331	7.02713054788263e-06	0.00890854462892586
cg23094057	0.0572329435059804	25.6589834790778	7.05415479241586e-06	0.00890854462892586
cg12832162	0.909141462861481	25.6392162076115	7.10064036642715e-06	0.00890854462892586
cg10081750	0.888066094554057	25.6295678737198	7.12344604033125e-06	0.00890854462892586
cg06142486	0.817401577227107	25.6206635901484	7.14456097942402e-06	0.00890854462892586
cg00098451	0.669862208324242	25.6130319014646	7.16271027204895e-06	0.00890854462892586
cg10118227	0.91205918581123	25.6091528485508	7.17195371295951e-06	0.00890854462892586
cg13027369	0.758354150317168	25.6086560330539	7.17313848130885e-06	0.00890854462892586
cg02978395	0.852278066318368	25.6028880892263	7.18690843296502e-06	0.00890854462892586
cg10210903	0.918833404044783	25.5980893716376	7.19838559275978e-06	0.00890854462892586
cg14601613	0.703199005900792	25.5895154573485	7.21893968598676e-06	0.00890854462892586
cg20100987	0.674922305755498	25.5869529842964	7.22509456301399e-06	0.00890854462892586
cg09184537	0.91063616094154	25.5865732112985	7.22600721742637e-06	0.00890854462892586
cg09235507	0.875197200048917	25.5779518815538	7.24675809890114e-06	0.00890854462892586
cg14238998	0.878031017331622	25.5772542941709	7.24843986132614e-06	0.00890854462892586
cg13568311	0.765619963023522	25.5646632776491	7.27886489189865e-06	0.00892627647958859
cg18719625	0.900947037772689	25.5304478847363	7.36221971193816e-06	0.00900869750166387
cg19038293	0.152110924654942	25.5126789860443	7.40590116840817e-06	0.00904231818036959
cg04336970	0.0381403259581012	25.4967404343155	7.44531367180607e-06	0.00905179930946112
cg05988358	0.686238385054371	25.4905860703653	7.46059069387432e-06	0.00905179930946112
cg25741597	0.88975855401382	25.4715394697254	7.50807827162589e-06	0.00905179930946112
cg11778270	0.900656987862377	25.4656030814938	7.522943590497e-06	0.00905179930946112
cg06390387	0.704792914859159	25.4568830620574	7.54483524135407e-06	0.00905179930946112
cg10733207	0.933707006643013	25.4510631299097	7.55948327163117e-06	0.00905179930946112
cg07819127	0.865768614115352	25.4508002443816	7.56014562275325e-06	0.00905179930946112
cg07645993	0.821070104233665	25.4496894618875	7.56294495594619e-06	0.00905179930946112
cg23681017	0.515752806361602	25.4429397692738	7.5799784839602e-06	0.00905179930946112
cg01191906	0.599737291221045	25.4408677675333	7.58521543333967e-06	0.00905179930946112
cg09897881	0.730505665779577	25.4277720985981	7.61840216814727e-06	0.00905179930946112
cg11403706	0.944037714120776	25.419133582749	7.64037678252374e-06	0.00905179930946112
cg00083765	0.0411385821321698	25.3968035596744	7.69748747223294e-06	0.00905179930946112
cg22185633	0.053578988533811	25.3865916334438	7.72375383139576e-06	0.00905179930946112
cg10705030	0.900412702623941	25.382239535536	7.73497644524029e-06	0.00905179930946112
cg16774355	0.893896568446463	25.3818585351326	7.73595973010527e-06	0.00905179930946112
cg18870191	0.137489922550246	25.3816010910836	7.73662421505372e-06	0.00905179930946112
cg06479216	0.848465944238149	25.373337949226	7.75798382157134e-06	0.00905179930946112
cg10211696	0.875068237985526	25.3542657220034	7.80751989482366e-06	0.00905179930946112
cg22999892	0.191045844693686	25.3523286591408	7.81256947660017e-06	0.00905179930946112
cg22081043	0.862485555544485	25.3458837010698	7.82939494834636e-06	0.00905179930946112
cg21869427	0.905681433161832	25.3439252528547	7.8345152576081e-06	0.00905179930946112
cg13208584	0.885104341927019	25.3318441123078	7.8661785994913e-06	0.00905179930946112
cg01667687	0.883209793969101	25.3295466805947	7.87221504529833e-06	0.00905179930946112
cg05883661	0.875407741713087	25.3188831214818	7.90029678120464e-06	0.00905179930946112
cg10599524	0.920107629945403	25.2967093465478	7.95902580157495e-06	0.00905179930946112
cg22629903	0.85755100750252	25.2902707193013	7.97616442478221e-06	0.00905179930946112
cg07629900	0.874130808698758	25.2797471016171	8.00425980209167e-06	0.00905179930946112
cg00239490	0.916112023911833	25.2789678813552	8.00634423287658e-06	0.00905179930946112
cg19009309	0.904124539446262	25.277853500826	8.00932621102897e-06	0.00905179930946112
cg07793756	0.865220437935649	25.2740805391095	8.01943093055619e-06	0.00905179930946112
cg00014786	0.913854259497218	25.2730919309075	8.02208081786687e-06	0.00905179930946112
cg03622085	0.80740783625583	25.2694910823352	8.03174035674246e-06	0.00905179930946112
cg08718997	0.788567736680979	25.269118054663	8.03274172578417e-06	0.00905179930946112
cg12744916	0.764265207062168	25.2544521048255	8.07221519464248e-06	0.00905179930946112
cg03232443	0.893194758461197	25.2507030967095	8.08233818750277e-06	0.00905179930946112
cg12156735	0.877880434079137	25.2493532236685	8.08598633632897e-06	0.00905179930946112
cg13236175	0.889690274137947	25.2476638766601	8.09055436934509e-06	0.00905179930946112
cg19443642	0.862742243363628	25.2465663353278	8.09352359248538e-06	0.00905179930946112
cg00078105	0.783708054300926	25.2385593949175	8.11521960713586e-06	0.00905179930946112
cg15320708	0.738800715308643	25.2367307767148	8.12018305085332e-06	0.00905179930946112
cg25164009	0.84246908228094	25.2356776517551	8.12304300316335e-06	0.00905179930946112
cg11772620	0.758647393595032	25.2275010219833	8.14528400126224e-06	0.00905179930946112
cg00780250	0.0211216610949642	25.2253041124021	8.15127059515846e-06	0.00905179930946112
cg01347548	0.0517992264727164	25.2130959299146	8.18462191791334e-06	0.00905179930946112
cg02928957	0.862187827533161	25.2078077046648	8.19911299861766e-06	0.00905179930946112
cg03906355	0.853513568884134	25.1992754965855	8.2225500150326e-06	0.00905179930946112
cg06012722	0.857784591315788	25.1988615236528	8.22368893281676e-06	0.00905179930946112
cg04030314	0.917540419689698	25.1972753224928	8.2280543994402e-06	0.00905179930946112
cg25835376	0.440134977029147	25.196566864526	8.23000496632164e-06	0.00905179930946112
cg05243705	0.0401741253771704	25.1894245168706	8.24969672048616e-06	0.00905179930946112
cg09994094	0.751963299286025	25.1841375962581	8.26430471745524e-06	0.00905179930946112
cg19171121	0.0335624644562303	25.1626172666076	8.32404609498789e-06	0.00905179930946112
cg25738688	0.913543085078614	25.1610724670054	8.32835186418742e-06	0.00905179930946112
cg03826759	0.943085080509717	25.146021530443	8.37042495344092e-06	0.00905179930946112
cg06508534	0.806354116296176	25.1422456404582	8.38101483981737e-06	0.00905179930946112
cg27418146	0.0673506255532999	25.1343569010392	8.40318489471089e-06	0.00905179930946112
cg05262295	0.84981077130794	25.1282490371472	8.42039220452465e-06	0.00905179930946112
cg16875942	0.927420582865342	25.1219814869527	8.43808770194959e-06	0.00905179930946112
cg17504065	0.865146736014694	25.1180657847753	8.44916284125111e-06	0.00905179930946112
cg08399951	0.879172504962171	25.1136835001185	8.4615756886412e-06	0.00905179930946112
cg02054108	0.52557310026107	25.1092768265037	8.47407685086112e-06	0.00905179930946112
cg05907398	0.844946437087134	25.1057883560028	8.48398688735033e-06	0.00905179930946112
