	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCT	CCT	CCT	CCT	CCT	CCT	CCT	CCT	CCT	CCT	CCT	CCT	CCT	NCT	NCT	NCT	NCT	WB	WB	WB	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT
chr5:92909057-92909073	NA	NA	NA	0	NA	NA	0.0125	0	0	NA	NA	NA	0	NA	NA	NA	NA	0	NA	0.025	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	0	NA	0.0166666666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.431090552284833	0.887337662337662	0.497101086048454	0.552713595065433	0.179166666666667	0.243234126984127	0.0451892959415424	0.148249119301751	0.0157894736842105	0	0	0.525	0.5	0.705909090909091	0.00666666666666667	0.142364532019704	0.0585470085470085	0.5	0.494463901076056	0.0127717391304348	0.174263488910957	0.00379746835443038	0.50502331002331	0.203226981351981	0.266996503496504	0.216652236652237	0	0.625497705393518	0.531495601173021	NA	0.285952380952381	0.148376281252994	0.762467010657751	0.701944994415677	0.106666666666667	0.133814616755793	0.271349483849484	0.530740890606208	0.327466144182562	0.165982954545455	0.085790382155921	0.0498534642196614	0.491303143608918	0.390144162767925	0.0476759410801964	0.0274304377865712	0.0221086887488092	0.0746305418719212	NA	0	0.095226911403382	0	0.00588235294117647	NA	0	0	NA	NA
chr16:86546856-86546937	NA	1	0	NA	0	0	0.25	0	NA	NA	NA	0	NA	0	0	0	NA	0	0.277777777777778	0	NA	NA	NA	0	NA	NA	NA	NA	0	0	0	0	NA	0.166666666666667	NA	0	NA	0.166666666666667	NA	0	0	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.166666666666667	NA	NA	0	NA	NA	1	NA	NA	NA	0.754191531685138	0.990740740740741	0.216666666666667	0.513888888888889	0.0779220779220779	0.0144927536231884	NA	0.136842105263158	0.0277777777777778	0.0404761904761905	0.0196078431372549	0	0.0277777777777778	0.872222222222222	0	0	0	0	0.114114114114114	0.151151151151151	0.0277777777777778	0.311428571428571	0.311111111111111	0.641215106732348	0.071969696969697	0.268333333333333	0.0528973950026582	NA	0.494639376218324	0.225825727944372	0.78417742469381	0.138888888888889	0.0328185328185328	0.0870927318295739	0.0896686159844055	0.53435927216415	0.164851125635439	0.415512310804213	0.285210980775497	0.238795518207283	0.124708624708625	0.24140279196459	0.15982905982906	0.376818783068783	0.331437389770723	0.117283950617284	NA	0.068287037037037	0.333333333333333	0.255555555555556	0	NA	NA	0.0666666666666667	NA	0.0256410256410256	0	0
chr5:158532220-158532239	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	NA	0	0	NA	0	0	0	NA	NA	NA	NA	NA	0.166666666666667	0.0833333333333333	0	0	0	0.277777777777778	NA	0	0.0666666666666667	0	NA	0.445833333333333	0	0	NA	0	0.0185185185185185	1	NA	0	NA	NA	0	0	0	0	0	NA	0	0	1	1	0	1	NA	NA	NA	NA	NA	0.35890873015873	0.488770053475936	0.436217948717949	0.420295715648459	0	0.142196176716301	0.0725446006855415	0.0633282915586286	0.0128384687208217	0.00641025641025641	0.0162553858206032	0.575	0.166666666666667	NA	0	0	0	NA	0.251840990550668	0.219444444444444	0.164444444444444	0.31605245487222	0.380555555555556	0.147402820777434	0.125717070453913	0.189600840336134	0.0112827358250699	0.326238390092879	1	NA	0.395457268098778	0.0198506289308176	0.216610549943883	0.0357598978288633	0.00505050505050505	0.260321369927281	0.269639660814696	0.95054617257046	0.123580738198678	0.538961038961039	0.0419578321836701	0.341865843470465	0.109779116465863	0.269115369725126	0.454677672955975	0.0879535662144358	0.0755562297734628	0.0028735632183908	NA	0.0392156862745098	0.152759902759903	0.0166666666666667	0.00584795321637427	NA	0.010752688172043	0	NA	NA
chr5:158532400-158532421	0	0	NA	0.00833333333333333	0.00625	NA	0	0.5	NA	NA	NA	NA	NA	NA	0	0	NA	0	NA	0	0	NA	0	0	0	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	0	0	NA	NA	0	0	0	NA	NA	NA	NA	NA	0	0	NA	0	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	0.0416666666666667	0	0.274525582435844	1	0.33984004127967	0.492874046170192	0.243376068376068	0.0845820433436532	0.0979229405859841	0.094919717017992	0.00447761194029851	0	0.00212765957446809	0.0833333333333333	0	NA	0.222857142857143	NA	0.666666666666667	0	0.383725592933981	0.0976388888888889	0.0189583994919022	0.167973286379358	0.601647058823529	0.223365466587973	0.0859232192414431	0.129539215686275	0.0394706735628084	0.446164234187204	0.677856771606772	NA	0.477126905352712	0.0162990196078431	0.36781045751634	0	0.108137254901961	0.0455472828412495	0.184957576748195	0.872215431627196	0.169329991645781	0.541859406810107	0.191311091322503	0.533246684157709	0.122943972400494	0.214005602240896	0.32999821651507	0.00392156862745098	0.213369963369963	0.00149253731343284	NA	0.0222222222222222	0.0148936170212766	0.0290448343079922	0.00158730158730159	NA	0	0	NA	NA
chr5:158532301-158532329	0	0	0	0	0	NA	0	0.222857142857143	NA	NA	NA	NA	NA	NA	0	0	NA	0	NA	0.025	0	0	0	NA	0	NA	NA	NA	NA	0	0	0	NA	NA	0	0	0	0	0	0	0.0142857142857143	0	NA	1	NA	0.222857142857143	NA	NA	0	0	0	0	0	0	NA	0	1	NA	NA	1	NA	1	0.291428571428571	0.324285714285714	0	0.669221610154048	0.808044243338361	0.229899708109781	0.245613363601168	0	0.103386167612195	0.132850434166224	0.0946847498493068	0.0242682140554481	0.0502070275403609	0.015537326523242	0.0666666666666667	0.166666666666667	NA	0	0	0.5	0	0.348973273103708	0.00625	0.424321266968326	0.419250344306722	0.0266666666666667	0.271789321789322	0.0572991426562855	0.279987987987988	0.00132013201320132	0.0406896551724138	0.849919268894436	NA	0.686826686826687	0	0.368657085243392	0.0019047619047619	0.00740740740740741	0.00701754385964912	0.289608014086192	0.865112369099015	0.311149368306976	0.257061744457093	0.0187143187143187	0.459059610901272	0.0508084403859052	0.571802407980736	0.534281519621427	0.00836550836550837	0.088509527792975	0.00105820105820106	NA	0.203846153846154	0.143885431650138	0.0270655270655271	0.012962962962963	NA	0	0	NA	NA
chr10:77168247-77168358	NA	0	NA	NA	0	0	0	0	0	0	NA	0	0	NA	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	NA	0	0	0	NA	0	0	0	0	0	NA	NA	0	0	0	0.0833333333333333	NA	0	NA	0	0	0	NA	NA	0	NA	0	0	NA	0.0833333333333333	0	1	0	NA	1	1	NA	NA	0.808245305164319	0.874444444444445	0.969623059866962	0.577903091060986	0	0.00837245696400626	NA	0.0134315037929496	0	0.00588235294117647	0	0.0253846153846154	0	0	NA	0.12	0	0.177777777777778	0.0138888888888889	0.0361552028218695	0.0638888888888889	0.0101010101010101	0.0430555555555555	0	0.135057471264368	0	0.00213675213675214	0.0739247311827957	0	NA	0	0	0.0272401433691756	0.046474358974359	0.0920634920634921	0	0.0734367971210076	0.0823161627472938	0.00231481481481481	0.00277777777777778	0.00505050505050505	0.00606060606060606	0.0171052631578947	0.00411522633744856	0.0186489306207616	0.846153846153846	0	0.252619047619048	0	0.0555555555555556	NA	0	NA	NA	0.0087719298245614	0.0185185185185185	NA	0.0476190476190476
chr1:149400393-149400409	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0	0	NA	NA	0.00297619047619048	0.00961538461538462	0	NA	NA	0	0	0	0	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.0222222222222222	0.0256769374416433	NA	0.0292712066905615	NA	0	0	NA	NA
chr1:149400414-149400449	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0	0	NA	NA	0.00183150183150183	0	0.0017636684303351	NA	NA	0	0	0	0.00793650793650794	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0452380952380952	0	0	NA	0.101800976800977	NA	0	0	NA	NA
chr6:1625388-1625524	0	0.0200240189917609	0	0	0	0	0	0	0	NA	0	NA	0	0	NA	0.00170940170940171	0.00065359477124183	0	NA	0	0	0	0	0	NA	0	0	0	0	0	NA	NA	NA	0	0	NA	NA	0	NA	0	0.0183531746031746	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	NA	NA	1	NA	NA	NA	1	NA	1	0.380363731145671	0.752241622574956	0.338295730303632	0.360215773213536	0.0232689763939764	0.254342259357682	0.078440961926797	0.48349878975878	0.000888888888888889	0.000255427841634738	0.000290486564996369	0.000716845878136201	0.0214814814814815	0	0	0.176215877689562	0	0	0.000168350168350168	0.079634506720665	0.421171597288871	0.000893420015760441	0	0.000288600288600289	0.000317460317460317	0.000628930817610063	0.000387596899224806	NA	0.000467836257309941	0.194855435690676	0.112806175437094	0.529376693766938	0.000205761316872428	0.000890652557319224	0.291703616684384	0.000352733686067019	0.000112803158488438	0.000150659133709981	0.0058074639154165	0.000767078189300412	0.348596147794907	0.000564971751412429	0.000499375780274657	0.00114515397227024	0.00126498893520663	0.00967402106936991	0	0.157415416635288	NA	NA	0.00095068330362448	NA	0.00354030501089325	0.00343748660580344	NA	0.000925925925925926	NA	NA
chr6:1624977-1625000	NA	NA	NA	0	0	NA	0	0	NA	0	NA	NA	0	NA	NA	NA	0.00666666666666667	0	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	0	0	NA	NA	NA	0	NA	NA	0	NA	0	NA	0	NA	NA	NA	NA	NA	0	0	0	NA	0	NA	0	0	0	NA	NA	1	NA	NA	0.954285714285714	NA	1	NA	0.427607344460546	0.175259989053092	0.342866676124869	0.711201904396427	0	0.37002681011058	0.128694264564748	0.578672351061983	0.0018018018018018	0	0	0	0	0	0	0	0	0	0.00178571428571429	0.59261431519496	0.232895622895623	0.000716845878136201	0	0.00199004975124378	0.0384983789582003	0	0.000466200466200466	NA	0	0.225458760241369	0.0215590590590591	0.5	0	0.00810647307924985	0.157762854429521	0.00101010101010101	0.00056980056980057	0	0.0318784709309859	0.000560224089635854	0.54554339296924	0	0.0012012012012012	0.000542005420054201	0.000555555555555556	0.542441814894881	0.000408997955010225	0.107007373506229	NA	NA	0.00155038759689922	NA	0	0	NA	0	NA	NA
chr7:156798241-156798341	0	NA	NA	0	0.00277777777777778	0	0.00222222222222222	0	NA	NA	NA	NA	0	0	NA	0	0	0	0	NA	0	NA	0.00510204081632653	NA	0	NA	0	NA	NA	NA	0	0	NA	0.000673400673400673	0	NA	0	0.000740740740740741	0	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	NA	0	NA	NA	1	0	NA	1	0.0906349206349206	NA	1	0.477058994846172	0.535325656646606	0.441285946331939	0.557672631927868	0	0.24312301729378	NA	0.642693696508309	0.00571656692153883	0.000497512437810945	0.000389863547758285	0	0	NA	0	0	0.0019047619047619	NA	0.000283085633404105	0.169620014498311	0.173330399257089	0.00016220600162206	0	0	0.344976640499659	0.00017921146953405	0.000417318727177882	0.00135107884654164	0.00308641975308642	0.417795628479918	0	0.0729976602345023	NA	0	0.27005138005138	0.000246913580246914	0.000290486564996369	0.0525605153928737	0.114680698680316	0	0.674270647496947	0.000653789990707553	0	0.000138888888888889	0.000427350427350427	0.739783371977134	0.0099229820603842	0.124675934854117	0	0.00230414746543779	NA	NA	NA	NA	NA	NA	NA	0
chr2:239685926-239686006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.533333333333333	NA	NA	0	NA	NA	NA	0.00333333333333333	0	0.0305183946488294	0	0.194444444444444	0.166666666666667	0.111111111111111	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.213293650793651	0.433333333333333	NA	0.127472527472527	0.135416666666667	0.213235294117647	0.0980392156862745	NA
chr20:55206145-55206156	0	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0	NA	0	0	0	0	NA	0	NA	0	0	0	NA	0	NA	NA	NA	NA	NA	0	0	0	NA	NA	0	NA	NA	0	0	0	0	0	0	0	NA	NA	NA	0	NA	0.0714285714285714	0.05	NA	0.958333333333333	0.73890931372549	1	0.584001639541094	0.765526498847876	0.0238095238095238	0.359306721657583	0.0193164149998682	0.64158260927461	0.0809250136836344	0.0043859649122807	0.00347222222222222	0	0	0	0	0.0185185185185185	NA	NA	0.00292397660818713	0.00617283950617284	0.0151515151515152	0	0	0.0043859649122807	0.0427336069595737	0	0.0087719298245614	0.00396825396825397	0	0.0408333333333333	0	0.025974025974026	0	0	0	0	0.00268817204301075	0.00239808153477218	0.00416666666666667	0.0043859649122807	0.00775193798449612	0.0301015597204495	0.00231481481481481	0	0.00200803212851406	0.125969843361148	0.0016025641025641	0.102579365079365	NA	0.00833333333333333	NA	NA	0.00505050505050505	0	0	NA	0	NA
chr3:75956257-75956278	NA	NA	0	NA	NA	NA	NA	0.761904761904762	NA	NA	NA	0	NA	0	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.538126361655773	1	0.785295782149872	0.623860837438424	0	0.521571209128813	0.126262626262626	0.599465240641711	0.0499108734402852	0	0.00952380952380952	0	0.0333333333333333	0	0	0	0	0	0	0	NA	0	0	NA	0.143650793650794	0	0	NA	0	0	NA	NA	NA	NA	0	0	0	0.0133333333333333	0.0512265512265512	0	0	0	0	0.0454545454545454	0.0166666666666667	0	NA	NA	NA	NA	0.0045045045045045	NA	NA	0	NA	0	0	0
chr4:1303544-1303551	0	0.0185185185185185	NA	0	0	0.5	0.5	0	0	0.03125	NA	NA	0.111111111111111	NA	0	0.0333333333333333	0.108333333333333	0	0.0185185185185185	0	0	0.277777777777778	0.2	0	0	0	0	0	0	0.0303030303030303	NA	0	0	0	0	0	0	0.0222222222222222	0	0	0	0	0	0	0.277777777777778	0.277777777777778	0.0277777777777778	0	0.0222222222222222	0	0	0.0185185185185185	0	0.333333333333333	0	0	0.170940170940171	0	0.418300653594771	0.0628654970760234	0.095959595959596	1	0.703703703703704	0.75	0.75	0.597127693466172	1	0.474627048178039	0.561749249249249	0.0185185185185185	0.598777374870149	0.123829133217241	0.781567866909232	0.181616832779623	0.0452133088385385	0.0645239156268568	0	0	0	0.0166666666666667	0	0	0	0.0603799185888738	0.0144927536231884	0.5	0.0622874149659864	0	0	0.123773448773449	0.196637426900585	0.20025406504065	0	0	0.150793650793651	0.0327956989247312	0.524074074074074	NA	0	0.255844155844156	0.107309941520468	0.0295122708915812	0.0219035872134855	0.149391624221845	0.0501763668430335	0.0229215229215229	0.00387596899224806	0.136875221552641	0.0545677256203572	0.0194444444444444	0.673611111111111	0.158737766118454	0.109375	0.727272727272727	NA	0.0372946859903382	0.0934876717485413	0.124646074646075	0	NA	NA	0.0555555555555556	0
chr9:66493341-66493374	NA	NA	NA	NA	0.06	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.358333333333333	1	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0.571087227141155	1	0.721481481481481	0.438971437918806	0.16	0.478990661823761	NA	0.426666666666667	0.122560741267209	0.0216349355853446	0.0623710107323146	0.0127272727272727	0	0	0	0	0	NA	0.0666666666666667	NA	NA	0.394356297786935	NA	0.0133333333333333	0.106912853733561	0.173333333333333	0.0933333333333333	NA	0.186666666666667	NA	0	NA	0.503333333333333	0.0133333333333333	0.666666666666667	NA	0.0453333333333333	0.123951852601062	0.122007504690432	0.313333333333333	0	0.0268077601410935	0.264	0.1775	0.0133333333333333	NA	NA	0.025	NA	NA	NA	0.399590987602295	NA	0.12025974025974	0.0268376068376068	0.212454212454212	NA	0.0111111111111111
chr15:27216634-27216640	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0.604166666666667	0.703703703703704	NA	NA	0.700432043133163	1	0.42724358974359	0.511425756420036	0	0.229027940984463	0.0371277095067418	0.390919158361019	0.165915915915916	0.00694444444444444	0.0123456790123457	0	0	0	0	NA	0	NA	0.00354609929078014	0	0.211111111111111	0	0	0	0.00476190476190476	0	0.00462962962962963	0	0	0	0.0367149758454106	0.233333333333333	0	0	0	0.158424908424908	0	0	0.00888511601584607	0.00555555555555556	0.0286058416139717	0	0.0040650406504065	0	0.00314465408805031	0.03125	0.0189831408469401	0.0419146825396825	NA	0	NA	0	NA	0	NA	0	NA	0
chr19:37825663-37825683	0	0.0133333333333333	0	0.00333333333333333	0	0.357777777777778	0.333333333333333	0.0394319131161236	NA	0	NA	NA	0.27	NA	0.0266666666666667	0.333333333333333	1	0.0433333333333333	0	0.4	0.015	NA	0	0	0.268333333333333	0.25	NA	0.119444444444444	1	0	0	NA	0	NA	NA	0	0	0	0	0	0	0	0.03	0.0733333333333333	NA	NA	1	0.00833333333333333	0.666666666666667	0	0.06	0	0.0266666666666667	0.53	0	0.0366666666666667	0.346666666666667	0	0.402666666666667	0.708898944193062	0.2	0.442272727272727	NA	1	1	0.551102558768463	1	0.470755172867411	0.574594138045001	0	0.182273873161734	NA	0.125317668227885	0.0811356872552234	0.0688883825725931	0	0	0	0	0	0.00888888888888889	0	NA	0.000490196078431373	0	0.0945109552006104	0	0	0	0.000392156862745098	0.0170253702168596	0.0521911789613653	NA	0	NA	0.0384636050065004	0.00119047619047619	0	0	0.0346241368487131	0.299182299182299	0.038380791485372	0.00464464746748797	0.00451282051282051	0.00291970802919708	0.00762132317715819	0.000854700854700855	0	0.0086877454526136	0.000505050505050505	0.0250440917107584	NA	0.0860331027667984	NA	NA	0.000647249190938511	0.000900900900900901	0	0	0	0	NA	0
chr6:37673689-37673707	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.277777777777778	0	NA	NA	NA	NA	0	NA	NA	0	0	0	NA	0.0555555555555556	NA	NA	NA	NA	1	0.5	0	0	NA	NA	NA	NA	NA	NA	NA	0.5	0	NA	NA	0	NA	0	NA	1	0	0	NA	NA	0.488095238095238	1	NA	NA	NA	NA	NA	0.614576500004754	1	0.514511011571482	0.60349614153962	0.277777777777778	0.448544368166794	0.00268817204301075	0.412317620650954	0.0968975468975469	0.0790259123592457	0.00490196078431373	0.0185185185185185	0	0	0	0	0	0	0.0552097583219334	0.129807692307692	0	0.00490196078431373	0.0342105263157895	0	0.0929125138427464	0.158730158730159	0.0724032780636554	NA	0	0.0280062671367019	0	0.101948051948052	0.0695723566788034	0	0.141774891774892	0.00476190476190476	0.00396825396825397	0.0379456706281834	0.0958963517103052	0	0.150595238095238	0	0.0610674048174048	0	0.00248756218905473	0.041507024265645	0.0698139025725233	0.311616161616162	NA	NA	0.00740740740740741	NA	0	0.00387596899224806	NA	0	NA	NA
chr11:94965293-94965363	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	0	0.0416666666666667	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	0	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.0796491228070175	0.918803418803419	0.658357075023742	0.756142559643997	0.448148148148148	0.387975243147657	0.0533799533799534	0.555299973096583	0	0.0227272727272727	0.00483091787439614	0.0128205128205128	0	0	0	0	0.0912698412698413	0	0.00651041666666667	0	0.00595238095238095	0.00181159420289855	0.0163398692810458	0.00574712643678161	0	0	0	0.00546448087431694	0	0.0353801169590643	0.0140774258421317	0	0	0.0472459639126306	0.00757575757575758	0	0.00158730158730159	0	0.00225225225225225	0.0774691358024691	0	0.00127226463104326	0.00599520383693046	0.00381679389312977	0.00144927536231884	0.0045045045045045	0.00136612021857923	0.24468650986378	NA	NA	0	NA	0.00273224043715847	0.0232558139534884	NA	0	0	NA
chr14:38680105-38680115	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0.411111111111111	NA	NA	NA	NA	NA	NA	0.331065802845528	1	0.539780109945028	0.630604288499025	0.527777777777778	0.452339327339327	0.0628112356053532	0.717196619979858	0.0354808590102708	0.00943396226415094	0.0218803418803419	NA	NA	0	0	0	0	0	0	0.432170287469827	0.103451178451178	0	0	0	0.00378787878787879	0.00387596899224806	0.0227961103140443	0.0825327414474701	0	NA	0	0.0636108989050165	0	0.0053763440860215	0.148566308243728	0	0.0240299823633157	0.00690758132571117	0.0125469672571122	0.0072463768115942	0.00191570881226054	0	0.00158730158730159	0	0	0.0945998445998446	NA	0.140073529411765	0.0277777777777778	0.142857142857143	NA	NA	0.0166666666666667	0	NA	0.0277777777777778	NA	0.037037037037037
chr11:115846488-115846533	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	0	NA	0	NA	NA	NA	0	0	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	0	NA	0	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.339153439153439	0.972222222222222	0.0319047619047619	0.536882657572313	0	0.196382428940568	0.079700061842919	0.1437564499484	0.0087719298245614	0.0053763440860215	0.00793650793650794	NA	NA	0	0	0	0	0	0.0672839506172839	0.03125	0.29702380952381	0.0255102040816327	0.157967032967033	0.0111111111111111	0.0499108734402852	0.0414529914529915	0.01	0.185314685314685	0	0.0438095238095238	0.0879535662144358	0.0505050505050505	0.129235347985348	0.233597883597884	0.174285714285714	0.0390492359932088	0.135743688935178	0.0214325221238938	0.122169684388575	0.0580808080808081	0.0233333333333333	0.0974358974358974	0.211262902246509	0.113443732193732	0.0875801933676696	0.0227272727272727	0.0554924242424242	0.0565234223770809	NA	NA	0.0043859649122807	NA	0.0119047619047619	0	NA	0	0	NA
chr21:22370430-22370445	0	0	NA	0	0	0	0	NA	NA	0	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13	0	1	1	0	0	0	0.0485714285714286	NA	0	0.0833333333333333	0	1	0.0613636363636364	0.0485714285714286	0.13	NA	0	0.0485714285714286	0.0264957264957265	0	NA	0	0	0	0	0	0	0	0	1	0.333333333333333	0	1	0.485964912280702	1	1	0.262391671635858	1	0.323514381384951	0.5980490750365	0	0.0629044582292223	0	0.0758978569323397	0.0146511627906977	0	0.00303030303030303	0	0	0	0	NA	0	NA	0	0	0.00384615384615385	0	0.00277777777777778	0	0.0079054054054054	0.00285714285714286	0.00229885057471264	NA	0	NA	0	0	0	0	0	0.0142156862745098	0	0.000694444444444444	0.0336407641429258	0	0	0.00169491525423729	0	0	0	0.0143965517241379	NA	0.00172413793103448	0.5	0	0.003125	0	NA	NA	0	0	NA	NA
chr14:42076273-42076307	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	0	NA	NA	0	NA	0	NA	0	NA	NA	NA	0.469047619047619	0	NA	NA	NA	0	0.00178571428571429	0	0	0	NA	0.280753109324538	NA	NA	0	NA	NA	NA	NA	NA	NA	0	0	0	NA	NA	0.0018796992481203	NA	NA	NA	0.888888888888889	0	NA	0.75	0	0.754591836734694	NA	0.407305293441245	1	0.372741704729884	0.623854018436483	0	0.0160108315196684	0.000491480996068152	0.00177917320774464	0.00139146567717996	0.00153061224489796	0.00127551020408163	0	0	NA	0.000892857142857143	0.00796373437882872	0	0	0	0	0.00170068027210884	0.000220458553791887	0	0	0.000658327847267939	0	0.000281214848143982	0	0	NA	0.0005175983436853	0.00552721088435374	0	0.000673854447439353	0.00654761904761905	0	0.000206440957886045	0.000554569653948536	0.000801282051282051	0.000270562770562771	0	0.000227479526842584	0.000290360046457607	0.000221827861579414	0.000476190476190476	0.00443337994066091	NA	0.0167993470174336	0.00266666666666667	0	NA	NA	0	0	NA	0	NA	NA
