	Pvalue	FDR	Delta	MG1	MG2
chr11:1332088-1332113	0.00414410748957507	0.528000758994442	0.144307600060302	0.160181725764724	0.0158741257044214
chr11:133895208-133895289	5.20795438668581e-07	0.00443577098977191	0.420683209034165	0.703469035895083	0.282785826860918
chr11:1410653-1410680	0.0496460917496829	0.615127135336341	0.0011267778418455	0.00112780996554433	1.0321236988301e-06
chr11:1553444-1553468	0.031783140921697	0.615127135336341	-0.0911044267382723	0.896336082985185	0.987440509723458
chr11:1553531-1553554	0.045604027164687	0.615127135336341	0.183405956713807	0.747085391259966	0.563679434546158
chr11:16023703-16023847	0.000656169558532587	0.203970546747796	0.347858361191972	0.393188953279454	0.0453305920874825
chr11:17104233-17104255	0.0191179623364355	0.615127135336341	0.224459812558706	0.303175283781025	0.0787154712223191
chr11:17229486-17229498	0.0470654178531956	0.615127135336341	7.87190621031828e-07	1.33317119000888e-06	5.45980568977052e-07
chr11:17828760-17828829	0.0135845460899346	0.615127135336341	0.169233555444249	0.448780031354542	0.279546475910293
chr11:19218464-19218637	0.0145977948412637	0.615127135336341	0.368954097061827	0.516667701639339	0.147713604577512
chr11:19366661-19366713	0.000462025667082052	0.16487410931095	0.00907625467361909	0.00986579399932487	0.000789539325705775
chr11:19853826-19853952	0.0144876594653514	0.615127135336341	0.315768095106753	0.585268674023412	0.269500578916659
chr11:2019929-2019981	0.0171459231348054	0.615127135336341	0.437308140014235	0.629293789445717	0.191985649431482
chr11:2021030-2021337	0.0148664372271176	0.615127135336341	0.212066079019094	0.450194046641676	0.238127967622582
chr11:207304-207444	0.0148497171306921	0.615127135336341	0.000243600721795097	0.000263524170005897	1.99234482107991e-05
chr11:21218577-21218701	0.0337922865015396	0.615127135336341	0.27782043511345	0.770468473706611	0.492648038593161
chr11:2695354-2695531	0.000884668270790268	0.238089623177449	0.361098271471528	0.502547231761163	0.141448960289636
chr11:2722061-2722194	0.0483920542425442	0.615127135336341	-0.178863446480524	0.294134802623389	0.472998249103913
chr11:27384292-27384363	0.0167758696498747	0.615127135336341	7.39683708094012e-07	1.39947771994753e-06	6.59794011853513e-07
chr11:281332-281364	0.0278559198168953	0.615127135336341	-0.00978872634962341	3.80758805452599e-07	0.00978910710842887
chr11:2912090-2912114	0.0398165545526828	0.615127135336341	-0.270653559759763	0.419625290646882	0.690278850406645
chr11:2923489-2923558	0.0376646948114471	0.615127135336341	0.00363821574689648	0.00363925891548649	1.0431685900102e-06
chr11:31848799-31848806	0.0305579800475854	0.615127135336341	0.00575613574583082	0.00575772181155872	1.58606572790113e-06
chr11:319432-319515	0.0242737970935938	0.615127135336341	-0.113279661298933	0.00641175198684506	0.119691413285778
chr11:33037336-33037347	0.0446851530955466	0.615127135336341	0.00695039828773334	0.00722341851892176	0.000273020231188419
chr11:33061556-33061669	0.0309455532276744	0.615127135336341	0.00610755264895392	0.00637004081917782	0.000262488170223904
chr11:33757041-33757057	0.0160827826060716	0.615127135336341	8.22914303035479e-07	1.29052944492317e-06	4.67615141887692e-07
chr11:33891923-33892040	0.0243850206330664	0.615127135336341	0.000464718266595097	0.000465563398714114	8.45132119016181e-07
chr11:34073060-34073265	0.019515558596029	0.615127135336341	0.00176817832585672	0.00188079690804767	0.000112618582190947
chr11:34168199-34168233	0.0163157937320646	0.615127135336341	0.253277153868374	0.651860125301542	0.398582971433168
chr11:34296473-34296511	0.0339824123361013	0.615127135336341	0.234348331313363	0.597719069392296	0.363370738078933
chr11:34349415-34349480	0.041933335330488	0.615127135336341	0.243545661058467	0.600001390477483	0.356455729419016
chr11:35163301-35163406	0.0451559196643269	0.615127135336341	0.16212096768299	0.179799037983623	0.0176780703006333
chr11:35441230-35441237	0.0461636553820757	0.615127135336341	7.85845359795882e-07	1.46755324016058e-06	6.81707880364701e-07
chr11:36145336-36145372	0.000496607875144544	0.17033326287994	0.502858922743059	0.565725266989093	0.0628663442460334
chr11:36179631-36179799	0.00189569513499053	0.36040634315301	0.461565987161848	0.728789059300399	0.267223072138551
chr11:396819-396869	0.0113433732566313	0.615127135336341	0.191661180728915	0.281616513756647	0.0899553330277322
chr11:396999-397017	0.0209539582019744	0.615127135336341	0.209958955654929	0.318419341018989	0.10846038536406
chr11:416857-416878	0.0104619028953467	0.615127135336341	7.8573552691532e-07	1.61493211132526e-06	8.29196584409939e-07
chr11:43543924-43543949	0.00307117703871713	0.453347247692642	0.272807458595238	0.63530018088488	0.362492722289642
chr11:44037828-44037965	0.0327696403628993	0.615127135336341	-0.248959372281761	0.368191598169796	0.617150970451557
chr11:44330866-44330893	0.0436790231305984	0.615127135336341	0.0547408451213017	0.054741914089079	1.06896777723941e-06
chr11:44341450-44341533	0.0189147555654215	0.615127135336341	0.00189687482112445	0.00189782385100138	9.49029876938222e-07
chr11:44899605-44899768	0.037646597016297	0.615127135336341	0.210308351736158	0.554867235678427	0.344558883942269
chr11:45335431-45335664	0.0179344866284746	0.615127135336341	0.318769996981104	0.602500939079807	0.283730942098703
chr11:45377241-45377323	0.043535785871334	0.615127135336341	0.157796889241959	0.168056403100009	0.0102595138580496
chr11:45881364-45881489	0.00235195073813251	0.402254418110362	0.387217010377855	0.773751014128019	0.386534003750164
chr11:46259400-46259505	0.0476664193203349	0.615127135336341	0.00207089402334575	0.00251656690335044	0.000445672880004691
chr11:46259570-46259784	0.0358601178730801	0.615127135336341	0.000151490260794444	0.000192854288259737	4.13640274652931e-05
chr11:4629317-4629337	0.0367222133512179	0.615127135336341	5.4771485092916e-07	1.31884046145972e-06	7.71125610530555e-07
chr11:46316942-46316963	0.0380058355447356	0.615127135336341	0.00272407367528672	0.00272542933721195	1.355661925231e-06
chr11:46640427-46640546	0.040378109891761	0.615127135336341	0.301092803980916	0.673977714521768	0.372884910540852
chr11:46732359-46732375	0.0226100641678202	0.615127135336341	0.335629422728871	0.436640645084213	0.101011222355342
chr11:47176741-47176840	0.0409237394870091	0.615127135336341	0.106797461274296	0.126029696001855	0.0192322347275583
chr11:47395541-47395689	0.0436554997068169	0.615127135336341	-0.00244574256102798	1.21725114438654e-06	0.00244695981217237
chr11:47788427-47788812	0.0172552034716314	0.615127135336341	0.000841300573401497	0.000995772887833466	0.000154472314431968
chr11:47788994-47789154	0.0418669444376081	0.615127135336341	-0.0002085538033115	1.13127977147913e-06	0.000209685083082979
chr11:48001779-48001788	0.0254675139721342	0.615127135336341	0.0141763305500372	0.0141773802660408	1.04971600357592e-06
chr11:48056588-48056659	0.0397561643675935	0.615127135336341	0.328768280122909	0.690171144792089	0.36140286466918
chr11:506669-507216	0.0481937656099997	0.615127135336341	0.00015452738086926	0.000188390632079588	3.38632512103286e-05
chr11:5615415-5615685	0.0319826750263854	0.615127135336341	0.3104514302768	0.807018444109721	0.496567013832921
chr11:57243849-57243857	0.044771962354396	0.615127135336341	0.00417384419773228	0.00417494434823744	1.10015050516028e-06
chr11:57335343-57335355	0.0434596139036023	0.615127135336341	5.25340728934883e-07	1.26184479539334e-06	7.36504066458457e-07
chr11:57436090-57436123	0.0448870779287857	0.615127135336341	-0.022342968719141	1.24135914350193e-06	0.0223442100782845
chr11:59333446-59333463	0.0216298162751902	0.615127135336341	6.98912077102554e-07	1.38434084615986e-06	6.8542876905731e-07
chr11:59529767-59529987	0.00733617232894959	0.615127135336341	0.319564670881964	0.613636828294137	0.294072157412173
chr11:60828550-60828618	7.66843694649104e-05	0.065729043124116	0.339486815719215	0.607658473647657	0.268171657928443
chr11:61062760-61062799	0.0024883710336486	0.413956986154252	8.07496589164301e-07	1.5368602277669e-06	7.29363638602602e-07
chr11:61129619-61130228	0.00240316301209942	0.408134358290306	0.00408073183125938	0.00481947898013048	0.000738747148871098
chr11:61197521-61197910	0.0437889627917706	0.615127135336341	0.000288107818709935	0.000288991901935383	8.84083225447338e-07
chr11:61348105-61348119	0.0160747135744437	0.615127135336341	0.00542926992711453	0.00542975504288181	4.85115767284383e-07
chr11:61449817-61449885	0.0218874636808305	0.615127135336341	0.224707812771959	0.470388171996742	0.245680359224783
chr11:61467518-61467600	0.00223433110938991	0.392441415505516	0.236191105978399	0.59979433720941	0.363603231231012
chr11:61519851-61519890	0.00802998414269411	0.615127135336341	0.00427773167763172	0.00442977969692766	0.000152048019295943
chr11:62139527-62139608	0.000361133782464688	0.142572180318709	0.372713205777971	0.678889896871425	0.306176691093453
chr11:62359119-62359256	0.0417165997411598	0.615127135336341	0.0116965625019007	0.011731836012467	3.52735105662846e-05
chr11:62369994-62370177	0.0215933952487746	0.615127135336341	-0.17036332239823	0.0944834687877004	0.26484679118593
chr11:62370212-62370237	0.000292199610780379	0.130301138476425	-0.409238418685236	0.161861803154305	0.571100221839541
chr11:62370245-62370331	0.0184697272278423	0.615127135336341	-0.251347730843036	0.221992851888989	0.473340582732025
chr11:62433151-62433194	0.00492408451761047	0.580885111659885	0.239743801946151	0.242051870042281	0.00230806809612991
chr11:62439175-62439385	0.0430459456813147	0.615127135336341	0.00103009583585635	0.00129329352878972	0.000263197692933369
chr11:62554233-62554899	0.0195201338947046	0.615127135336341	0.000114481631452258	0.000182233539804774	6.77519083525162e-05
chr11:63381824-63381858	0.0113615489459844	0.615127135336341	-6.76500112441476e-07	9.29401099786197e-07	1.60590121222767e-06
chr11:63529950-63529976	0.0245940348433174	0.615127135336341	0.210402473591631	0.689688296542741	0.47928582295111
chr11:63537255-63537265	0.024331385977983	0.615127135336341	0.0118520242729063	0.0118530143335713	9.90060665022472e-07
chr11:63606086-63606327	0.038524613734028	0.615127135336341	0.000463652729407258	0.000465097475184048	1.44474577679037e-06
chr11:63687828-63687936	0.027543848572687	0.615127135336341	0.183253694945059	0.518127746162942	0.334874051217883
chr11:63803581-63803609	0.0340127298615285	0.615127135336341	0.00143051461354764	0.00143143110395584	9.16490408201178e-07
chr11:64008218-64008352	0.00939683176199046	0.615127135336341	0.00137974707684681	0.00138048914837277	7.42071525957903e-07
chr11:64014740-64015121	0.0221750470355539	0.615127135336341	0.000475871740563929	0.000540283753949271	6.44120133853415e-05
chr11:64036674-64036706	0.0191170158789485	0.615127135336341	7.19172364534523e-07	1.10216268018566e-06	3.82990315651137e-07
chr11:64053300-64053318	0.0185493245377564	0.615127135336341	-6.08381757440218e-07	8.48185265911556e-07	1.45656702335177e-06
chr11:64107477-64107618	0.0248799429936595	0.615127135336341	0.152446328145545	0.161335879774408	0.00888955162886293
chr11:6411264-6411318	0.0300474473878453	0.615127135336341	-9.07295524634037e-07	5.79468754690604e-07	1.48676427932464e-06
chr11:6440651-6440703	0.0272651508181143	0.615127135336341	0.000235514463190552	0.000236355396649797	8.40933459245381e-07
chr11:64480856-64480877	0.0125844007419631	0.615127135336341	1.1073955791326e-06	1.72366848942268e-06	6.16272910290074e-07
chr11:64570871-64570941	0.00643936018310084	0.615127135336341	0.00505746320140734	0.00505857411876932	1.11091736198476e-06
chr11:64740009-64740015	0.00859956274834255	0.615127135336341	0.244791476717558	1.00000084021671	0.755209363499155
chr11:64879267-64879426	0.0448272732357478	0.615127135336341	0.000598429959163595	0.000623541516920811	2.51115577572161e-05
chr11:65246484-65246500	0.046968477825757	0.615127135336341	-0.107160229323843	0.878710451153322	0.985870680477165
chr11:65374453-65374489	0.0151323635250244	0.615127135336341	0.25918374070934	0.537125031899602	0.277941291190263
chr11:65374818-65374865	0.0470519341699862	0.615127135336341	-0.246544512264175	0.614515667551294	0.861060179815469
chr11:65374869-65374954	0.00709289541230974	0.615127135336341	0.169575557658485	0.936741728738711	0.767166171080226
chr11:65414629-65414663	0.0300320779619885	0.615127135336341	0.261094796643391	0.781406283729798	0.520311487086408
chr11:65420141-65420159	0.0164735953687736	0.615127135336341	-8.63709586427326e-07	4.16846658721063e-07	1.28055624514839e-06
chr11:65554384-65554416	0.0462954812527104	0.615127135336341	0.000501381795116124	0.000502759143770454	1.37734865433082e-06
chr11:65554532-65554553	0.0201416326183572	0.615127135336341	-7.38800125977184e-07	1.22130818610588e-06	1.96010831208306e-06
chr11:66079395-66079420	0.00402931199152751	0.523153338802397	-1.05662908876359e-06	3.27573399040852e-07	1.38420248780445e-06
chr11:66084017-66084054	0.00229227874609261	0.396829791953142	0.309406125528336	0.869477252670843	0.560071127142507
chr11:66119129-66119154	0.0383284288671174	0.615127135336341	-0.14799389638919	0.833488311178934	0.981482207568124
chr11:66234061-66234185	0.0490839589204353	0.615127135336341	0.00131230576996343	0.00131323093464932	9.25164685891295e-07
chr11:66445220-66445329	0.0183289288525016	0.615127135336341	0.000368775622336421	0.000405543979473427	3.6768357137006e-05
chr11:66513017-66513113	0.0375617429097618	0.615127135336341	0.00624353275788194	0.006244483307124	9.50549242056822e-07
chr11:6651987-6652018	0.0388533787468975	0.615127135336341	-0.103577394809767	0.864275599888818	0.967852994698585
chr11:66610806-66610818	0.0163388953464939	0.615127135336341	-6.43969150175483e-07	2.845684948294e-07	9.28537645004883e-07
chr11:66871103-66871303	0.000306110430708866	0.133704326742391	0.469328307835351	0.712037613153419	0.242709305318068
chr11:67070912-67070966	0.0154767148605319	0.615127135336341	8.61183871057704e-07	1.27090416278303e-06	4.09720291725322e-07
chr11:67186574-67186615	0.0243091995641563	0.615127135336341	0.0296909426882652	0.0400785816896163	0.0103876390013511
chr11:67414336-67414479	0.00793523083057848	0.615127135336341	0.00305533222755759	0.00355103786018298	0.000495705632625386
chr11:67771135-67771203	0.0450657441075605	0.615127135336341	-0.000299027156992519	1.00824585876825e-06	0.000300035402851287
chr11:67980950-67981590	0.014661181193297	0.615127135336341	0.000175756870388449	0.000217445496704778	4.16886263163293e-05
chr11:68107938-68107987	0.00141393081007554	0.30501915182959	0.40191776209451	0.694445247135527	0.292527485041017
chr11:68125151-68125184	0.00132793551527136	0.298428104596853	0.23974701349424	0.355304197863025	0.115557184368785
chr11:68139349-68139382	0.0137626900211411	0.615127135336341	-0.268408721202338	0.607795992030471	0.876204713232809
