	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	PCP	PCP	PCP	PCP	PCP	PCP	PCP	PCP	PCP	PCP	PCT	PCT	PCT	PCT	PCT	NPT	NPT	NPT	WB	WB	WB	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT
chr6:27114547-27114654	0	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0.579372294372294	0.0167642814701638	0	0.00533333333333333	0.12040737040737	0.219047619047619	0.21	0.281944444444444	0.0378663003663004	0.5	0.545182400445558	0.216666666666667	0.253571428571429	0	0.333333333333333	0.335555555555556	0.362234373813321	0.666666666666667	0.482108534740114	0.579372294372294	0	0.0429062144425922	0.0353699800114277	0.00037037037037037	0.000617283950617284	0	0	0	0	0	0	0	0	0.0372730252493628	0	0.0345049130763416	0.0208768952278214	0.0345095645095645	0.00484193677470988	0.0446816707641168	0.431633923591442	0.0122283039490633	NA	0.0168714015505809	0.0138303753839597	0.0351561736409941	0.478887257910246	0.166817542857776	0.0804345570756483	0.0240740740740741	0.0244521846098559	0.000861973084195306	0.0209279039664837	0.0493916184945705	0.000146198830409357	0.0161933270797599	0.0448481328119009	0.00866797184210828	0.0103594333489851	0.0305672965542249	0.0996432885727734	0.0491561696540292	0.00742259689628111	NA	NA	0.00011001100110011	NA	0.0122345908060194	0	NA	0.0003003003003003	NA	NA
chr1:9599567-9599587	0	0	NA	1	NA	NA	NA	0	1	0	NA	NA	0	0	NA	NA	NA	NA	NA	0	NA	NA	0	0	0	0	0	0	NA	0	NA	0	NA	NA	NA	0	0.5	NA	0.5	NA	0	NA	0	0.0163121902252337	0	0.00116144018583043	0	0	NA	0	0	0	0	NA	0	0.00297619047619048	0	0	0	0	0.104434366339128	0	0	0	0	NA	0	0	NA	0	0	0	0	0.00323969289486531	0.0998705989535043	0.189177510387494	0.0358262092715874	0.00281441308188504	0.0733261568501843	0	0	0	NA	0	0	0	0	NA	0	NA	0	0	NA	NA
chr8:99440186-99440197	NA	NA	NA	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	0.0555555555555556	0	NA	NA	0	NA	NA	0	NA	NA	NA	0	0	NA	NA	0	0	0	NA	1	NA	NA	NA	NA	0	0	0.0386446886446886	0	0.00392156862745098	0	0	0	0.0228571428571429	0	0	0.0833333333333333	0.00883190883190883	0	0	0	0	0	0.0045045045045045	0	0.00365853658536585	0.0025	0.00416666666666667	0	0	0	NA	0.0037037037037037	0.0722222222222222	0.0125	0.00142857142857143	0.00914928844184555	0.00176991150442478	0	0	0.00198019801980198	0	0.00121951219512195	0	0	NA	0.0356293706293706	NA	NA	0	NA	0	0	NA	NA	0	NA
chr5:42425013-42425025	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	NA	NA	NA	NA	1	NA	0	0	0	0.0108884073672806	0.00357142857142857	0.00204081632653061	0	0	NA	0	0	0	0.0142857142857143	0	0.00169491525423729	0	0.00175438596491228	0	0	0.002	0	0	0	0	NA	0	0	0.000934579439252336	0	0.0032258064516129	0	0	0	0.000467289719626168	0.00542759127664788	0.000847457627118644	0	0.000675675675675676	0.00111111111111111	0.000892857142857143	0.0125	0.0253817426341345	0.00133333333333333	NA	0.0833333333333333	0.0239762998669378	0.00533333333333333	0.00303030303030303	NA	0.00869565217391304	0	NA	NA
chr8:4851444-4851449	0.0555555555555556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	NA	NA	NA	NA	0	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	0	1	NA	NA	NA	0	0	0	0	0	0	NA	0	NA	0	NA	0	NA	0	0	0	0	0	0.00793650793650794	0	0	0.00260416666666667	0	0	0	0	0	NA	0	0	0	0.00314465408805031	0	0.0015015015015015	0.0037037037037037	0	0	0.00210970464135021	0.0045045045045045	0	0.0319069069069069	NA	0	NA	NA	0.0113636363636364	NA	0.0043859649122807	0	NA	NA	NA	NA
chr16:67197232-67197270	NA	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	0	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	0.00274725274725275	0	NA	NA	NA	NA	0	0	0	NA	1	NA	NA	NA	1	0.387610767054559	0.399258090397551	0.000316055625790139	0	0.00115207373271889	0	0	0	0	0	0	NA	0.00599235156857661	0.323275862068965	0.011127938517179	0.00100321027287319	0	0.000649350649350649	0.000505390835579515	0.000686813186813187	0.00278293135435993	NA	0.000533049040511727	0.0159994767137624	0.000576036866359447	0.0256361954670225	0.00923468439450391	0	0.0794879574864582	0	0.294047483807232	0.000212585034013605	0.00212125149132612	0.0841243378912826	0.098001234811388	0.100598516369272	0.0005175983436853	0.0106616703178447	0.048600209314495	0	NA	0.00146771037181996	0.00526315789473684	0.00256410256410256	0	NA	NA	0	NA	0.00476190476190476	NA	0
chr11:6341105-6341251	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	0	0	NA	NA	0	0	0	0	NA	0	NA	0	NA	NA	0	0	NA	0.0277777777777778	0	1	NA	0	0	0.025	NA	NA	NA	0	1	NA	1	0.205690326445043	0.521094014024798	0.0202037351443124	0.00855199222546161	0.00357142857142857	NA	0.0650793650793651	0	0.0476190476190476	NA	0.0142602495543672	0	0.00556521739130435	0.130108932461874	0.0032520325203252	0	0.02	0.00185185185185185	0.0195305131107338	0.0141025641025641	0.00512820512820513	0.392046783625731	0	0.0341385240775485	0.0604276315789474	0.00976190476190476	0.0368205128205128	0	0.052864044168392	0.0115384615384615	0.307814483016051	0.000959232613908873	0.00238095238095238	0.00233918128654971	0.00153256704980843	0.00135135135135135	0.02710027100271	0	0	0	0.00376344086021505	0.00444444444444444	NA	NA	0.000510204081632653	NA	0.0833333333333333	0.0238095238095238	NA	0	0	NA
chr1:151104024-151104036	0	NA	0	NA	NA	0	NA	0	NA	0	NA	NA	NA	NA	NA	NA	0	0	NA	NA	0	NA	NA	NA	NA	NA	NA	0	0.0925925925925926	NA	0.5	0	NA	0	0.0138888888888889	0.0333333333333333	NA	0.75	0.666666666666667	NA	0.25	NA	0.0529411764705882	0.0341192256085873	0.0864087104397182	0	0	0.138888888888889	0.233333333333333	0	0	0	0.575	NA	0	0.433333333333333	0.00694444444444444	0.107307692307692	0.675213675213675	0.0879166666666667	0	0	0.0510469722693831	0.37062324929972	0.131477591036415	NA	0.0681720430107527	0	NA	0.488162282735926	0.0151515151515152	0.00416666666666667	0.301094276094276	0.0542499149687853	0	0.0790259123592457	0	0.123540606548108	0.218797134238311	0.0637820512820513	0.131998516870597	0	NA	0.0045045045045045	0	0	0.00444444444444444	NA	0	NA	0	0	NA	NA
chr1:151103967-151104009	0	0	0	NA	NA	0	0	0	NA	0	NA	NA	NA	0	NA	0.00793650793650794	0	0	NA	0	0.00803571428571429	NA	0	0	0.00793650793650794	NA	NA	0	0.0107709750566893	0	0.5	0	NA	0.000915750915750916	0.00148809523809524	0.953571428571429	NA	0.611617828371669	0.666666666666667	NA	0.25	NA	0.0279464285714286	0.126862965505571	0.0156470825044489	0.000784929356357928	0	0.0463148979167286	0.0534649757338833	0	0	0	0.176190476190476	NA	0.000238095238095238	0.311251468860165	0.000525210084033613	0.197009498105406	0.58366701325885	0.00801428591350358	0.00223052809259706	0	0.00432114906351631	0.474400246736575	0.0192520442520442	NA	0.00877975080702726	0.000673854447439353	NA	0.233234641669769	0.173986302014252	0.0938389656938044	0.282075079525737	0.0110052968018114	0.0019050402159695	0.00540403077118698	0.000408163265306122	0.0061662143942909	0.115638316371204	0.146534411517775	0.223372171709369	0.0015527950310559	NA	0.021214967164516	0.00416666666666667	0.00303030303030303	0.00146370023419204	NA	0.00178571428571429	NA	0	0	0	NA
chr1:151103924-151103952	0	0	0	NA	NA	0	0	NA	NA	0	NA	NA	NA	0	NA	0	NA	0	0	0	0	NA	0	0	0	NA	NA	0	0	0	0.0416666666666667	0	NA	0.0111111111111111	0	0.976190476190476	NA	0.75	0.666666666666667	NA	0.25	NA	0.183982683982684	0.183488192024777	0.00282485875706215	0	0	0.0138888888888889	0.0238095238095238	0.154761904761905	0	0	NA	0	0.0128384687208217	0.118518518518519	0.00505050505050505	0.218589743589744	0.771212121212121	0.0208333333333333	0.00183150183150183	0	0.00617283950617284	0.318095139033354	0.273412698412698	NA	0.168706293706294	0.0087719298245614	NA	0.227777777777778	0.141173245614035	0.118382352941176	0.231122546216886	0.0538597205263872	0.00602409638554217	0	0	0.219208963189376	0.205442866801893	0.226532076245132	0.342039355992844	0	NA	0.0904761904761905	0	0.0185185185185185	0.00574712643678161	NA	0	NA	0	0	NA	NA
chr17:21414900-21414955	0.231746031746032	0.110420236470657	0	0	0.908008658008658	0.244614862261921	0.549725274725275	0.105555555555556	0.0428571428571429	NA	NA	NA	0.0428571428571429	0	0	0.158524015666873	0	0	NA	NA	0.185260770975057	NA	0	NA	0.132539682539683	0	0.105555555555556	NA	0	0.0277777777777778	0	0	0.132539682539683	NA	NA	0.105555555555556	0.0976190476190476	0.223809523809524	1	1	1	0	0.065	0.0472222222222222	0	0.00268843169451689	0	0	0	0	0.0125	0	0	0	0	NA	0	0	0.0833333333333333	0	0.0185185185185185	0	0	NA	0.0166666666666667	NA	0	NA	0.0365079365079365	0	0	0	0	0.00683526999316473	0.004	0	0	0	0	0.87	0.00444444444444444	0	NA	0	0	0	0	0	NA	NA	NA	0	NA	0
chr5:134825634-134825734	NA	0.166666666666667	NA	0	NA	NA	NA	0	NA	NA	0	NA	NA	NA	0	NA	0	0	NA	NA	0.1	NA	0	0	0	NA	NA	NA	0	0	0.0833333333333333	NA	NA	NA	0	NA	NA	NA	NA	1	NA	0.0333333333333333	0.00952380952380952	0.00757575757575758	0.0166666666666667	0.0119047619047619	0	0.2	0.322222222222222	0	0	0	0	0	0.0772486772486772	0.0317460317460317	0.0166666666666667	0	0	0.0138888888888889	0.0468187274909964	0.0136054421768707	0.103896103896104	0.347186147186147	0	NA	0	0.00757575757575758	0.0310077519379845	0	0.136666666666667	0.0148148148148148	0.316919191919192	0.0255222656438462	0.469125214408233	0.0721247563352826	0.0512065095398429	0.00673400673400673	0.00396825396825397	0.0104166666666667	0.0146520146520147	0.0574452003023432	0.0596491228070175	0	NA	0	0.00694444444444444	0	0	NA	0	0	NA	NA
chr3:181421830-181421950	NA	0.0555555555555556	0.5	NA	0	0	0.0833333333333333	0	0	0.166666666666667	NA	NA	0.0833333333333333	NA	NA	0.0833333333333333	0	0	0	0	0	NA	0	NA	NA	0	NA	NA	0	NA	NA	NA	0	0	0	0	NA	NA	1	NA	NA	0	0.0133333333333333	0.0224157955865273	0.046474358974359	0.00416666666666667	0	0	NA	0	0	0	0	0	0.0187171237424033	0.0037037037037037	0.307646356033453	0.003584229390681	0.00709219858156028	0.00354609929078014	0.0192654192654193	0.0101010101010101	0.00409836065573771	NA	0.00387596899224806	0.174408384043272	0.016821509009009	0.358787878787879	NA	0.00340136054421769	0.0196078431372549	0.0053763440860215	0.011437908496732	0.00604490500863558	0.421728794081735	0.00392156862745098	0.435430921279978	0.0170172499379499	0.00833333333333333	0.0610150218445149	0.0148984431384679	0.0368686868686869	NA	0.0193260120585702	NA	NA	0.0679425837320574	NA	NA	0.761904761904762	NA	0.240740740740741	0.854166666666667	0.805555555555555
chr19:17137376-17137381	0.333333333333333	0	NA	0	0	0	0	0	NA	0	NA	0	0	0	0	NA	0	0	0	0.263888888888889	0	0.0625	0	0.333333333333333	NA	0.25	0	1	0.5	0	0	0	0	0	0	0.5	0	0.333333333333333	0.333333333333333	0.333333333333333	0.666666666666667	NA	0	0	0.0929243170622481	0.0040650406504065	0.00354609929078014	0	0	0	0.0277777777777778	0	0	NA	0.0036231884057971	0	0.142857142857143	0	0	0	0	0	0.00427350427350427	NA	0	NA	0	0	0	0	0.303571428571429	0.0128205128205128	0	0.00264550264550265	0	0.00617283950617284	0.00833333333333333	0.00680272108843537	0	0.116161616161616	0	0	NA	0.207070707070707	NA	NA	0.0111111111111111	0	0	0	0	0	NA	NA
chr19:36912578-36912625	NA	NA	NA	0	NA	0	0.05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	0.0125252525252525	NA	NA	NA	0	0.0102040816326531	NA	NA	0	NA	NA	0	NA	0	1	0	0	0.000459136822773186	0.134688994073747	0.00113937300465798	0.00013550135501355	0.00307978229125183	0	0	0	0.0190046082949309	0	NA	0.000509578544061303	0	0	0	0	0.000444444444444444	0.00749934589678905	0.000740740740740741	0.00129043070219541	NA	0	NA	0.00015220700152207	0.000945626477541371	0.00010482180293501	0.0018031056837027	0.00298507462686567	0.00037037037037037	0.000192400192400192	0.000197530864197531	0.00165761765157377	0.000364298724954463	0.000738052156161558	0.000526568947621579	0.000202020202020202	9.70402717127608e-05	0.000158730158730159	0.0337609689040201	NA	0.00456216105071067	NA	NA	0.000488400488400488	0	0.475209479333191	0.54734247984248	0.397537258723699	0.044323872678818	NA	0.904019789734075
chr19:36912540-36912546	NA	NA	NA	0	NA	0	0.0583333333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	NA	0	NA	0	NA	0	NA	NA	NA	0	0	NA	NA	0	NA	NA	0	NA	0.358333333333333	1	0	0	0.0375103980159503	0.284959459459459	0.0059419014084507	0.00441176470588235	0	NA	0	0	0.0125	0	NA	0.0198503297818366	0.004	0.00434782608695652	0.00153846153846154	0	0	0.0499925991227784	0.00416666666666667	0.0130347860855658	NA	0	NA	0.0112135176651306	0.0291666666666667	0.00699186991869919	0	0.430191176470588	0	0	0	0.0138573521333089	0.00161290322580645	0.0185164835164835	0	0	0.00112359550561798	0.0015625	0.27542735042735	NA	0.00377358490566038	NA	NA	0.00814692074012704	0.0024390243902439	0.407910052910053	0.282169059011164	0.722009803921569	0.0125	NA	1
chr2:121200469-121200514	0	0	NA	0	0	0	0	0	NA	NA	NA	NA	0	NA	NA	0	0	0	0	NA	0	0	0.0333333333333333	NA	0	NA	0	NA	NA	NA	0.0208333333333333	0	0	0	NA	0	NA	0	NA	1	NA	NA	0.108333333333333	0.382738095238095	0	0.00264550264550265	0	0.854166666666667	0.166666666666667	NA	0	0	0.4004329004329	0	0	0.0892857142857143	0	0	0.21031746031746	0.00793650793650794	0.00193798449612403	0.0119047619047619	0.00505050505050505	NA	0.0111111111111111	0.0454545454545454	0.0321078431372549	0	NA	0.5	0	0.01	0.377689594356261	0.00512820512820513	0.00311526479750779	0	0	0.0157058388765706	0.371456500488759	0.00602409638554217	0.00546448087431694	0.0175438596491228	NA	0.0303401360544218	NA	NA	0.00347222222222222	0.00641025641025641	NA	0.00666666666666667	0	0	0	NA
chr6:1625388-1625524	0	0.0200240189917609	0	0	0	0	0	0	0	NA	0	NA	0	0	NA	0.00170940170940171	0.00065359477124183	0	NA	0	0	0	0	0	NA	0	NA	NA	0	NA	0	0	0	0	NA	0	NA	0	1	NA	0	0.00564373897707231	0.137140111575109	0.45348424124912	0.000888888888888889	0.000255427841634738	0.000290486564996369	0.000716845878136201	0.0214814814814815	0	0	0.176215877689562	0	0	0.000168350168350168	0.079634506720665	0.421171597288871	0.000893420015760441	0	0.000288600288600289	0.000317460317460317	0.000628930817610063	0.000387596899224806	NA	0.000467836257309941	0.194855435690676	0.112806175437094	0.529376693766938	0.000205761316872428	0.000890652557319224	0.291703616684384	0.000352733686067019	0.000112803158488438	0.000150659133709981	0.0058074639154165	0.000767078189300412	0.348596147794907	0.000564971751412429	0.000499375780274657	0.00114515397227024	0.00126498893520663	0.00967402106936991	0	0.157415416635288	NA	NA	0.00095068330362448	NA	0.00354030501089325	0.00343748660580344	NA	0.000925925925925926	NA	NA
chr5:43043205-43043210	NA	0	NA	NA	0	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.111111111111111	NA	0.0555555555555556	NA	0	NA	NA	0	1	NA	NA	0	0	0.0204072418619351	0	0.00198412698412698	0	NA	0	0	0	0	0	0	0	0.0045045045045045	0	0.00222222222222222	0	0	0.00111111111111111	0	0	0.00282485875706215	0	NA	0	0.0101010101010101	0.00208333333333333	0	0	0	0.0104045345135492	0.000859106529209622	0.00205761316872428	0	0.0341384863123994	0.00111111111111111	0	0	0.00333333333333333	0	0.0069971870604782	0.00347222222222222	NA	0	0.272979251782424	0.0304232804232804	0.00555555555555556	NA	0.0238095238095238	0.0185185185185185	NA	NA
chr9:113342023-113342027	0.0555555555555556	0	NA	0	0	0	NA	0	NA	NA	0.0555555555555556	NA	NA	NA	NA	0	0.0555555555555556	0	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	0	0.00555555555555556	0.0141967260611328	0	0	0	0	0	NA	0.0277777777777778	NA	0	0	0.00241545893719807	0	0	0	0	0	0.0114489489489489	0	0.00757575757575758	NA	0	NA	0.00617283950617284	0	0	0	0.0111111111111111	0.00641025641025641	0.00490196078431373	0	0	0.0476190476190476	0	0	0.00757575757575758	0.00264550264550265	0.00666666666666667	0	NA	0	NA	NA	NA	0	NA	0	0	0	NA	0.5
chr11:128418943-128419076	0	0	0	NA	0	0.037037037037037	0.0277777777777778	0	0	0	NA	NA	0	NA	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0.0277777777777778	NA	0.0555555555555556	0	0.0277777777777778	0	NA	0.155844155844156	1	NA	0	0	0.00714285714285714	0.0222910216718266	0.00740740740740741	0	0	0	0	0	0	0	0	NA	0	0.0114906832298137	0	0	0	0	0.000970873786407767	0	0.001	0.00273224043715847	0.00303030303030303	0.0122377622377622	0.0222222222222222	0.00555555555555556	0	0	0.111111111111111	0	0	0.00145985401459854	0.018859649122807	0.00117647058823529	0.00555555555555555	0	0.00588235294117647	0	0	0.0399522957662493	0.0590322580645161	0.0185185185185185	NA	NA	0	NA	0.00574712643678161	0.0833333333333333	NA	0	0.166666666666667	NA
chr6:146755634-146755640	NA	NA	NA	0	NA	0	0	0	NA	NA	NA	NA	0	NA	0	NA	0	0	NA	0	0	NA	NA	0	NA	NA	0	0	0	0.0185185185185185	0	NA	NA	0.0166666666666667	0	0	NA	NA	NA	1	NA	0	0	0	0.0524691358024691	0.00292397660818713	0	0	0.0277777777777778	NA	0	NA	0	0.0208333333333333	0	0	0	0.0266233766233766	0	0.0565811965811966	0.0183518351835184	0.00354609929078014	0.00198412698412698	NA	0	0	0.0854273504273504	0	0	0.00574712643678161	0.146825396825397	0	0	0	0.00520833333333333	0.00264550264550265	0.00187265917602996	0.03584480616074	0.00292397660818713	0	0.0443223443223443	0	0.0085698837523655	0	NA	NA	0	NA	0.0612559417706477	0.131209150326797	NA	0	NA	NA
chr19:15090076-15090149	NA	0	NA	0	NA	0	0	0.0333333333333333	NA	NA	NA	0	0	0	NA	0	0	0	NA	0	0	0	NA	NA	NA	0	NA	0	NA	0	0	0	0	0	NA	0	NA	NA	1	NA	0.025	NA	0.00666666666666667	0.00526315789473684	0	0.00333333333333333	0	0	0	NA	0	0	0	0.00740740740740741	0.000888888888888889	0	0	0	0	0	0.00273972602739726	0	0.00111111111111111	NA	0	NA	0	0	0	0	0.021010101010101	0.00666666666666667	0.00101010101010101	0.00050125313283208	0.0016260162601626	0.00283687943262411	0.00902356902356902	0.00289855072463768	0.000694444444444444	0.00559121380687491	0	0.0152380952380952	NA	0.00493827160493827	NA	NA	0	0	0	0	0	0	NA	0
chr7:43153004-43153035	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	0	NA	0	0	0	0	NA	NA	NA	0	0	NA	0	0	0	0	NA	0	NA	NA	NA	0.0555555555555556	1	NA	NA	0	0	0.00264550264550265	0.0178571428571429	0	0	0	0	0.0333333333333333	0	0	0	NA	0.00234741784037559	0	0.00617283950617284	0.00260416666666667	0	0	0.00168350168350168	0	0.00347222222222222	0	0	0	0.0104166666666667	0	NA	0	0	0	0	0	0.00140056022408964	0	0	0.00183150183150183	0.00340136054421769	0	0.00277777777777778	0	0.00171821305841924	0.00264550264550265	0.037037037037037	0	NA	NA	NA	NA	NA	NA	NA	NA
chr15:68852176-68852186	0	0.00833333333333333	NA	0	0	0	0	0	NA	0	NA	0	0	NA	NA	0	0	0	0	0	0	0	0	0	0	0.00625	NA	NA	NA	0	0	NA	0	0	0	0	NA	0	NA	1	NA	0	0	0.000595238095238095	0	0.00119047619047619	0.0021978021978022	0	0.00909090909090909	0	0	0.005	0	0	0	0.00714285714285714	0	0.000943396226415094	0	0	0.000568181818181818	0	0.000606060606060606	0	0	0.00227272727272727	0	0	0	0	0.0125	0	0	0.000357142857142857	0	0	0	0	0.00245901639344262	0.00112359550561798	0	0	0.000578034682080925	0	NA	0	NA	0.00212765957446809	NA	0	NA	0	0	0
chr5:88185322-88185414	NA	0	NA	NA	0	0	0	0	0	0	0	NA	0	NA	NA	0	NA	0	0	0	0	0	0	NA	0	NA	NA	0	0	0	0	0	0	0	0	0	NA	NA	1	NA	NA	NA	0	0.00127551020408163	0.00077639751552795	0	0.000469924812030075	0	NA	0	0.0102040816326531	0.00340136054421769	0	0	0	0	0.00967640817264877	0	0.0025062656641604	0	0.000435540069686411	0.000871080139372822	0.000457875457875458	0	0	NA	0	0	0.000342583076396026	0	0.00238095238095238	0	0.000533049040511727	0.00115207373271889	0.00111607142857143	0	0.000295159386068477	0.00151975683890578	0	0.000457875457875458	0	0	0.000324675324675325	0.000576036866359447	NA	0.00769230769230769	0	0	0	NA	0.0243386243386243	0.0037037037037037	NA	NA
chr11:2291284-2291318	NA	0	NA	0	0	0	0	0	NA	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	NA	NA	0	NA	0	0	NA	0	0	0	NA	0	0	NA	NA	1	NA	NA	0	0	0.0028735632183908	0.00476190476190476	0	0	NA	0.0185185185185185	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00161812297734628	0.00191570881226054	0	0	0	0	0	0.00314465408805031	0	0	0.00617283950617284	NA	NA	0	NA	0.00416666666666667	0	NA	0	NA	NA
chr1:101702544-101702577	NA	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	NA	0	0	0	0	0	0	0	NA	NA	NA	1	NA	NA	0	0	0.0037037037037037	0	0.00384615384615385	0	0	0	0	0	0	0	0	0.00144927536231884	0	0.01	0.00208333333333333	0	0	0.00206185567010309	0.00666666666666667	0	0.00416666666666667	0	NA	0.0024390243902439	0.00344827586206897	NA	0	0	0.0025	0	0.000699300699300699	0.00192307692307692	0.0125	0	0	0.00185185185185185	0	0	0.00416666666666667	NA	0	0	0.0119047619047619	0	NA	0.00857142857142857	NA	0	0	0	NA
chr11:74952438-74952479	NA	0	NA	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	0	0	0	NA	0	NA	NA	NA	NA	0	NA	NA	0	0	0	NA	NA	0	0	0	NA	NA	1	NA	NA	NA	0.00266666666666667	0.00138888888888889	0.00112994350282486	0	0	0	0	0	0	0.00666666666666667	0	NA	0	0	0	0.00166666666666667	0	0	0.00169491525423729	0	0.00182648401826484	0	0	0	0	0.00416666666666667	0	0	0	0	0.00125786163522013	0	0	0.010515873015873	0.000833333333333333	0	0	0.00102564102564103	0.00116959064327485	0	0.00818585493097573	0.0032520325203252	NA	NA	0	NA	0.00246913580246914	0.00392156862745098	NA	0	NA	NA
chr9:21994301-21994363	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0.00324675324675325	0.00223214285714286	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	1	0	0	0	0.000871080139372822	0	0.000744047619047619	0	0.0015527950310559	0	0	0	0	0	NA	0.000714285714285714	0	0.000759878419452888	0.000384024577572965	0	0.00137362637362637	0.000661375661375661	0	0	NA	0	NA	0	0.00946275946275946	0	0	0	0	0	0.000282326369282891	0.000673854447439353	0	0.000415282392026578	0.000585480093676815	0	0.000388198757763975	0	0	NA	0	NA	NA	NA	0.000965250965250965	NA	0	0	0	NA	0
chr10:105037282-105037361	NA	0	0	0	0	0	0	0	0	0	NA	NA	0	0	0	0	0	0.000617283950617284	0	0	0.00138888888888889	NA	NA	NA	NA	NA	NA	NA	0	NA	0.00116959064327485	0	0	0	NA	0	NA	NA	1	NA	0	0	0.0018488455988456	0.000659133709981168	0.000820919729520673	0.000222222222222222	0	0.00198412698412698	0	0	0	0	0	NA	0.000157604412923562	0	0.000217864923747277	0.000107353730542136	0.000231481481481481	0.000427350427350427	0.00184257025061429	0.000312989045383412	0	0.000249687890137328	0.000444444444444444	NA	0	0.00479113085496064	0.000116959064327485	0.000483091787439614	0	0.000292397660818713	0.000126984126984127	0.000225225225225225	0.00294645730169707	0.000508905852417303	0.00310332432304263	0.0001806684733514	0.000215749730312837	0.000125549278091651	0	0.00060882800608828	0.00130452506838151	0.000647249190938511	0	0	NA	0	NA	NA	0.000555555555555556	0	NA	0
chr1:11714596-11714810	0	NA	NA	0	NA	0	NA	0	0	0	NA	NA	0	NA	NA	NA	0	0	0	0	0	NA	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	1	0	NA	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0.00148809523809524	0	0	0.000482625482625483	0	0	0.00180831826401447	0.00105042016806723	0.00164835164835165	0	0	NA	0	0	NA	0	0	0	0.000533049040511727	0	0.000946969696969697	0	0.000850340136054422	0.00178571428571429	0.000605326876513317	0	0.000927643784786642	0	NA	0.000595238095238095	0	0.00634920634920635	0.000617283950617284	NA	0	NA	0	0	0	NA
chr3:183873993-183874256	NA	0	NA	0	0	0	0	NA	NA	0	0	NA	0	0	NA	0	0	0	NA	0	0	NA	NA	NA	NA	0	0	0	0	NA	NA	0.00297619047619048	0	0	0	0	NA	NA	NA	1	NA	0	0	0.00119047619047619	0.000677506775067751	0.000414593698175788	0.000336700336700337	0	0	0	0	0	0	0	0.000512032770097286	0.00110741971207087	0.00116144018583043	0.000580720092915215	0	0.00164203612479475	0.00140056022408964	0.00101317122593718	0.00122100122100122	NA	0	0	0	0	NA	0.000821018062397373	0	0.00238095238095238	0	0.000789265982636148	0.00123685837971552	0.000547345374931582	0.000915750915750916	0.000632111251580278	0.000234576589256392	0.000865800865800866	0	0	NA	0	NA	NA	0.00108225108225108	NA	NA	0	NA	0	0	0
