	6-P-10.mld_blocks_r2-0.5	6-P-1.mld_blocks_r2-0.5	6-P-2.mld_blocks_r2-0.5	6-P-3.mld_blocks_r2-0.5	6-P-4.mld_blocks_r2-0.5	6-P-5.mld_blocks_r2-0.5	6-P-6.mld_blocks_r2-0.5	6-P-7.mld_blocks_r2-0.5	6-P-8.mld_blocks_r2-0.5	6-P-9.mld_blocks_r2-0.5	6-T-1_1.mld_blocks_r2-0.5	6-T-1_2.mld_blocks_r2-0.5	6-T-2_1.mld_blocks_r2-0.5	6-T-2_2.mld_blocks_r2-0.5	6-T-3_1.mld_blocks_r2-0.5	6-T-3_2.mld_blocks_r2-0.5	6-T-4_1.mld_blocks_r2-0.5	6-T-4_2.mld_blocks_r2-0.5	6-T-5_1.mld_blocks_r2-0.5	6-T-5_2.mld_blocks_r2-0.5	7-P-10.mld_blocks_r2-0.5	7-P-1.mld_blocks_r2-0.5	7-P-2.mld_blocks_r2-0.5	7-P-3.mld_blocks_r2-0.5	7-P-4.mld_blocks_r2-0.5	7-P-5.mld_blocks_r2-0.5	7-P-6.mld_blocks_r2-0.5	7-P-7.mld_blocks_r2-0.5	7-P-8.mld_blocks_r2-0.5	7-P-9.mld_blocks_r2-0.5	7-T-1_1.mld_blocks_r2-0.5	7-T-1_2.mld_blocks_r2-0.5	7-T-2_1.mld_blocks_r2-0.5	7-T-2_2.mld_blocks_r2-0.5	7-T-3_1.mld_blocks_r2-0.5	7-T-3_2.mld_blocks_r2-0.5	7-T-4_1.mld_blocks_r2-0.5	7-T-4_2.mld_blocks_r2-0.5	7-T-5_1.mld_blocks_r2-0.5	7-T-5_2.mld_blocks_r2-0.5	CTT-FFPE-100ng_1.mld_blocks_r2-0.5	CTT-FFPE-100ng_2.mld_blocks_r2-0.5	CTT-FFPE-5ng_1.mld_blocks_r2-0.5	CTT-FFPE-5ng_2.mld_blocks_r2-0.5	CTT-frozen-100ng_1.mld_blocks_r2-0.5	CTT-frozen-100ng_2.mld_blocks_r2-0.5	CTT-frozen-5ng_1.mld_blocks_r2-0.5	CTT-frozen-5ng_2.mld_blocks_r2-0.5	NC-P-1.mld_blocks_r2-0.5	NC-P-2.mld_blocks_r2-0.5	NC-P-3.mld_blocks_r2-0.5	NC-P-5.mld_blocks_r2-0.5	NC-P-6.mld_blocks_r2-0.5	NC-P-7.mld_blocks_r2-0.5	NC-P-8.mld_blocks_r2-0.5	NC-P-9.mld_blocks_r2-0.5	PC-P-10.mld_blocks_r2-0.5	PC-P-1.mld_blocks_r2-0.5	PC-P-2.mld_blocks_r2-0.5	PC-P-3.mld_blocks_r2-0.5	PC-P-4.mld_blocks_r2-0.5	PC-P-5.mld_blocks_r2-0.5	PC-P-6.mld_blocks_r2-0.5	PC-P-7.mld_blocks_r2-0.5	PC-P-8.mld_blocks_r2-0.5	PC-P-9.mld_blocks_r2-0.5	PC-T-1_1.mld_blocks_r2-0.5	PC-T-1_2.mld_blocks_r2-0.5	PC-T-2_1.mld_blocks_r2-0.5	PC-T-2_2.mld_blocks_r2-0.5	PC-T-4_1.mld_blocks_r2-0.5	PC-T-4_2.mld_blocks_r2-0.5	PC-T-6_1.mld_blocks_r2-0.5	PC-T-6_2.mld_blocks_r2-0.5	PC-T-7_1.mld_blocks_r2-0.5	PC-T-7_2.mld_blocks_r2-0.5
chr3:170587860-170588054	0	0	0	0	0	0	0	0	0	0	0.000144300144300144	0.000398724082934609	0	0.000502197112366604	0.000153609831029186	0.000318471337579618	6.90846286701209e-05	0.000520833333333333	0.000308641975308642	0.000291375291375291	0	0	0	0	0	0	0	0	0	0	0.000385914134105162	0.000167714884696017	4.41793682350342e-05	0.000384951881014873	0.000397298371076679	0.000240096038415366	9.32400932400932e-05	0.000207253886010363	0.000170068027210884	0.000340831629175187	0.000530503978779841	0.000572246065808298	0	0.00111731843575419	0.000211976682564918	0.000101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0.000245098039215686	0	0	0	0	0	0.000444444444444444	0	0.000144770177343467	0	0.000259403372243839	0.000540357987166498	8.03212851405622e-05	0.000161420500403551	0.000150037509377344	9.89119683481701e-05	0.000305250305250305	0.000193610842207164
chr15:53098315-53098340	0	0	0	0	0.000952380952380952	0.00285714285714286	0	0	0	0	0.0549982507148874	0.0365260624038701	0.0169747884765286	0.00230518568199443	0.00964933731109698	0.00382762451835567	0.692708894980535	0.800040123694738	0.0410969949532776	0.0628862633232508	0	0	0	0	0.0134920634920635	0	0.0025974025974026	0.00380952380952381	0.0136437908496732	0.0521208495532908	0.00957244597833888	0.0589538944479564	0.507055658644309	0.408631735710683	0.456261971897598	0.436232196033775	0.581795824747224	0.39729468520361	0.0388990505938184	0.0523251931638482	0.854652714585632	0.896586063726196	0.928571428571429	0.896580281110631	0.812144944714506	0.763555796785128	0.998941798941799	0.575000524971539	0	0	0	0.00476190476190476	0.00099502487562189	0	0	0.0193412279437678	0.00317460317460317	0.0019047619047619	0	0	0.00222222222222222	0.00199004975124378	0	0.00125786163522013	0.00317460317460317	0	0.391142474608745	0.380464483949614	0.0864908994637729	0.101596838409461	0.00733019395450737	0.0689171716827198	0.514529948257489	0.698494523512146	0.454312672343292	0.491989275660447
chr1:119532784-119532849	0	0	0.0204943000455996	0.00102564102564103	0	0	0	0	0	0	0.586789735352427	0.540270896429607	0.819537556945524	0.810590843907669	0.303192605538246	0.26300611929349	0.559731039630347	0.798428041607705	0.229557537404466	0.116922262548552	0	0.0367871385842473	0.000749063670411985	0	0	0.00816706000143031	0.0666000506000506	0.00101010101010101	0.00187793427230047	0	0.169077458435119	0.121305055706553	0.430111370726682	0.42018369282161	0.845367587826647	0.853389671986015	0.493903268050512	0.551075674709738	0.121885136933879	0.181605584637627	0.609270015944192	0.877239766081871	0.17041847041847	0.839094816814115	0.718016191642561	0.82062453580466	0.625257175333902	0.325652972640924	0.0021505376344086	0.00198019801980198	0	0.00185185185185185	0	0	0	0.000865800865800866	0.00170940170940171	0	0.00266666666666667	0.00196078431372549	0.0172222222222222	0.0621322822360318	0	0	0.0451334914553305	0.00815734989648033	0.201294191919192	0.056896523742608	0.236796291539104	0.260247694334651	0.5087935372041	0.459843029401175	0.245613894075023	0.197649462539525	0.431369699147872	0.470574978882756
chr7:157482093-157482118	0	0.137725490196078	0	0.00296296296296296	0	0.00166666666666667	0	0	0	0.0307608695652174	0.437937367929628	0.522707913796149	0.00777777777777778	0.00239808153477218	0.0852784326498143	0.0302798874824191	0.785253848023994	0.5	0.094808137418613	0.107570593835053	0	0.00148148148148148	0	0	0	0	0.00266666666666667	0	0	0	0.0358788523177295	0.00610736097717776	0.514710582010582	0.392751734490865	0.237973926633297	0.662915229531083	0.478145885970094	0.491684569982639	0.0156809116809117	0.09879883805374	0.571428571428571	0.774158150835633	0	0.282222222222222	0.808681966271619	0.667476227832454	0	0.6	0	0.00688453159041394	0	0.0181090033122553	0	0	0	0	0	0	0.00148148148148148	0	0	0.0374197031039136	0	0	0	0	0.0101955204216074	0.278088169140801	0.308709499100909	0.500512820512821	0.267198450672135	0.285353037766831	0.360473814642793	0.198386078507615	0.461538461538462	0.362419491266129
chr13:50701694-50701811	0.000854700854700855	0	0	0.000680272108843537	0	0	0	0	0	0	0.45538150629005	0.45026329889287	0.000261437908496732	0.000595238095238095	0.102728383166387	0.00408772223436925	0.621771848389729	0.797338375123299	0.00641325814736617	0.0233599801256326	0.0037037037037037	0.00158730158730159	0	0	0.00173160173160173	0.00266666666666667	0	0	0	0.119964900144358	0.037156368982314	0.0706114990750634	0.57414151029146	0.591313910462347	0.44375430491681	0.581927271005167	0.419780768121202	0.441587791817572	0.0786085629005496	0.0542048479917352	0.676302043003454	0.335733756110028	0	0.242806161413492	0.527509109574288	0.201503258607601	0.435350498944448	0.0769670842633259	0	0	0	0	0	0.00469135802469136	0	0	0	0	0.000952380952380952	0	0	0.000701754385964912	0.000537634408602151	0	0	0	0.221873932834518	0.180764651536835	0.316556461247129	0.395957886564211	0.338339244024747	0.384226700495636	0.170919549142363	0.279920906296028	0.0220912052135562	0.036074188948581
chr1:221050627-221050640	0	0	0	0	0	0	0	0	0	0.00833333333333333	1	0.783686868686869	0.99	0.7775	0.282670454545455	0.6625	0.995833333333333	0.5	1	0.449355847404628	0	0.00178571428571429	0	0	0	0	0	0	0	0	0.201626344086022	0.0416666666666667	0.428571428571429	0.996428571428572	1	0.986666666666667	0.775949367088608	0.98	0.115463046985279	0.155546536796537	1	0.983333333333333	0	1	0.931958422904045	0.909090909090909	1	1	0	0	0	0	0.0219941348973607	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0.333333333333333	0	0.760798319327731	0	0.613623253886899	0.7	1	0.765476190476191	0.282563489142437	0.126190476190476	0.807121212121212	0.79989898989899
chr14:36986581-36986598	0	0.00989010989010989	0.0856969696969697	0.00606060606060606	0.0266666666666667	0.00296296296296296	0.0235897435897436	0	0	0	0.568913932338006	0.435867145376579	0.0451659631455028	0.00618344279671511	0.123255586748356	0.100343561294636	0.404457905036497	0.491781408555602	0.116180812052372	0.0859975886726609	0	0.00222222222222222	0.00148148148148148	0.342857142857143	0.00608547008547008	0	0	0	0	0.00666666666666667	0.0747721908411149	0.0678326088614352	0.795125905918664	0.751156690751932	0.784935725418769	0.811453958378839	0.629653669897078	0.558018433690716	0.0657420333690896	0.0672416180310917	0.924481209084571	0.961149896018077	0.982222222222222	0.5	0.860546097915139	0.85347781519373	0.667809523809524	0.814915367856544	0.00606060606060606	0.0182857142857143	0.0133333333333333	0.00571428571428571	0.00166666666666667	0.00666666666666667	0.02	0.00524344569288389	0.00588235294117647	0	0.00740740740740741	0.25	0.02	0	0.234957264957265	0.0133333333333333	0.00484848484848485	0	0.0350631808278867	0.09280464260712	0.521399055624067	0.603618620986171	0.0802826257690126	0.12034797241365	0.0103680729174856	0.00832190359262183	0.385740861967355	0.353162574597375
chr12:52215177-52215218	0	0	0.5	0.00148148148148148	0	0.181818181818182	0.363636363636364	0	0	0	0.509777396573171	0.474053321745319	0.640466245845869	0.480093053021001	0.078291252422063	0.270157302208952	0.46444990606646	0.573953488372093	0.0609904034431878	0.0545061518234202	0	0.285714285714286	0.822222222222222	0.5	0	0	0.0219941348973607	0	0.0463201911589008	0	0.182512702058323	0.199390756302521	0.0621320330729579	0.1058589687357	0.000469483568075117	0	0.0423688739100836	0.0335012779513244	0.128306593835681	0.120055227207	0.643848180346128	0.836427345048806	0.909090909090909	0.615	0.759330306282282	0.748530419139408	0.666666666666667	0.58941108810674	0.00289855072463768	0.00420634920634921	0.100040067657594	0	0.0992983745813934	0.004	0	0.00242424242424242	0.111111111111111	0.0577112299465241	0.0833333333333333	0	0.208484848484848	0	0	0	0	0.00333333333333333	0.325547135607988	0.476559397411497	0.297593408422128	0.458856081431746	0.421555775272917	0.435396399403812	0.134623963425333	0.122396096811793	0.708263592894381	0.496440109779251
chr16:4310441-4310545	0.99	1	1	0.997142857142857	0.991666666666667	0.99	0	0	0.985714285714286	1	0.548575762369062	0.49258205153871	0.993333333333333	0.99527027027027	0.785657309541387	0.638807347417331	0.461920126796488	0.558282749858837	0.995616208086349	0.974106077834658	0.99375	0.995833333333333	0.9875	0.992857142857143	0.666666666666667	0.996296296296296	1	0.958333333333333	0.916666666666667	0	0.876861440480505	0.787639950392665	0.956756796659194	0.872572971239175	0.999122807017544	0.99702380952381	0.620585613217192	0.693301214914118	0.803137127030283	0.847805989295351	0.166666666666667	0.386743753322701	1	1	0.281478239274849	0.245283018867925	0.222222222222222	0.723378522062733	0.99375	0.990322580645161	1	1	0.991666666666667	1	1	1	0.995652173913043	1	1	1	0	1	0.993548387096774	1	1	1	0.633835027305675	0.777795088399575	0.627544968189705	0.496465714789353	0.867453452758681	0.707603631573222	0.469200537054295	0.486605583426236	0.590909090909091	0.745108432186808
chr19:2276281-2276334	0.988571428571429	0	0.995238095238095	0.990655915823183	0.986507936507936	1	0	0.996825396825397	0.998095238095238	0.990570719602978	0.385425188686995	0.241535645853317	0.19281636624096	0.164307606059985	0.899700387331966	0.971208719410786	0.0880599947107938	0.191314773572406	0.700012977413885	0.690184167113056	0.917989417989418	0.993827160493827	0.990476190476191	1	0.987100893997446	0.987047619047619	0.998333333333333	0.985807656395892	1	0.996825396825397	0.833123628647231	0.778272805546406	0.996119929453263	0.934502795980629	0.993485203321269	0.861819908625028	0.899571165109539	0.841613771619444	0.625541168564424	0.868417568788208	0.372761412572854	0.138437116570001	0.166666666666667	0.0618788135840767	0.176472515537032	0.17324600155063	0.37111731947294	0.066944253044882	0.995061728395062	0.999134199134199	0.996135265700483	0.971900452488688	0.995505617977528	1	0.996444444444444	0.997619047619048	0.997619047619048	0.985714285714286	0.980082122939266	1	0.993650793650794	0.995238095238095	0.995238095238095	0.981818181818182	1	1	0.767583087854735	0.826998751115675	0.303609550210318	0.386076684178216	0.627018274499677	0.580775580184724	0.293250818846057	0.488122854527705	0.288361342022846	0.336269221725611
chr12:115124980-115125033	0	0	0	0	0	0.00833333333333333	0	0	0	0	0.741942719116632	0.289915084915085	0.00625	0.258333333333333	0.409282302664656	0.005	0.697023809523809	1	0.005	0.0734118291347207	0	0.00416666666666667	0.00833333333333333	0	0	0	0	0.0166666666666667	0	0	0.202483766233766	0.246153846153846	0	0.710573593073593	0.484046345811052	0.444444444444444	0.660238095238095	0.719017379679144	0.287604250739844	0.226743886743887	0.761714285714286	0.51017316017316	0	0.563333333333333	0.636202686202686	0.378876678876679	0.5	1	0	0.00625	0	0	0	0	0	0.11	0	0	0	0	0	0	0	0.0125	0.142857142857143	0.00625	0.189285714285714	0	0.442585093712781	0.665625	0.344355644355644	0.628528138528138	0.0795833333333333	0.222142857142857	0.308607038123167	0.441527777777778
chr19:55593910-55593942	0	0	0.0176691729323308	0	0.166666666666667	0	0.00357142857142857	0	0.003125	0	0.183600015532446	0.265192547157139	0.00420588235294118	0.0016304347826087	0.105065386933471	0.165749338685852	0.0722278857805174	0.485999628390933	0.104434952611671	0.0884602521404513	0	0.005	0	0	0	0	0	0	0	0	0.0161384781757868	0.0587911646586345	0.144438616938617	0.170259259259259	0.000714285714285714	0.00411969665915147	0.0619795033397975	0.00569578370202307	0.0183612514080157	0.00416666666666667	0.40560489699834	0.324049145299145	0	0	0.264672841219523	0.228251036751037	0.52512315270936	0.180646531583195	0	0	0	0	0	0.00147058823529412	0	0	0.0025	0.00833333333333333	0.00166666666666667	0	0	0	0	0	0.00416666666666667	0	0.134254702436016	0.168763112369565	0.187589220303506	0.29670254714919	0.142464235434532	0.118628371128371	0.209270699422704	0.331248983038485	0.142428649620768	0.112085234093637
chr5:132161268-132161289	0.25	0.333333333333333	0	0.00444444444444444	0	0	0	0.4	0.5	1	0	0.5	0.073015873015873	1	0	0	0	0.423484848484849	0	1	0.333333333333333	0	0	0	0.316773600668337	0	0	0	0.2	0	0.31306584674488	0.432912068552589	0	0	0.305281573649832	0.382419879102506	0	0	0	0	1	0.846629318394024	0.875424836601307	0.998974358974359	1	0	0.98962962962963	0.679450980392157	0	0	0	0	0.008	0	0	0	0	0	0.272345861619954	0	0	0	0	0.5	0.0508484848484848	0	0	1	0.59659655625943	0.525471885650559	0	1	0	0.5	0	0
chr17:74141521-74141565	0.01	0.02	0	0.0115384615384615	0	0.00888888888888889	0	0.0254545454545455	0	0.00666666666666667	0.530304184979108	0.706135589515674	0.866666666666667	0.108190476190476	0.534343222938117	0.233838383838384	0.520572481984247	0	0.3472736582414	0.443948219238183	0	0	0	0.00666666666666667	0.00533333333333333	0	0	0.00444444444444444	0.2	0.00444444444444444	0.642861471861472	0.556333333333333	0.139357631615696	0.246649574475661	0.539632621585062	0.75	0.313898355272013	0.0307608695652174	0.295656931052316	0.434108822781592	1	0.649598087098087	0	0.5	0.708800067035361	0.73584126984127	0	1	0.00952380952380952	0.0106666666666667	0.0213371266002845	0.00333333333333333	0	0	0	0.0333333333333333	0.171553507424475	0	1	0	0.00289855072463768	0.0161904761904762	0.177777777777778	0.25	0.00533333333333333	0	0.34749712068861	0.168	0.784280824092913	0.997037037037037	0.762912280701754	0.8	0.721828373068583	0.653141044702151	0.864813931166872	0.775586220464269
chr22:46474040-46474119	0.958333333333333	0.958634992458522	1	1	0.943636363636364	0.985714285714286	1	0.991666666666667	1	0.953233695652174	0.653319636030513	0.375918694339001	0.0909090909090909	0.106723320158103	0.721408331188749	0.913461538461539	0.331714285714286	0	0.82652385928248	0.858963691231308	0.717329545454546	0.998039215686275	1	0	1	1	1	0.995	0	0.9875	0.356129639548849	0.497674418604651	0.928275444303358	0.927530086192877	0.587209995886466	0.854043539646233	0.796336331108641	0.846733924611973	0.784143022702345	0.820139140955838	0.210526315789474	0.195119047619048	0	0	0.450647149359793	0.269932252323188	0.304843073593074	0.358872180451128	0.978787878787879	0.995689655172414	1	1	0.995833333333333	1	1	1	1	0.989285714285714	1	0.836369770580297	0.916666666666667	0	1	1	0.995	0.916666666666667	0.686686605545617	1	0.387902053688793	0.2	0.592947214076246	0.333333333333333	0.248837996466788	0.444444444444444	0.255020091563876	0.27313334405926
chr19:2064873-2064930	0.998989898989899	1	1	0.995614035087719	0.997222222222222	1	0.988861760260435	1	0.995555555555556	0.992592592592593	0.747238548841602	0.701212535239995	0.403818796024492	0.304723502618239	0.812191894734268	0.914235600292511	0.271282287758424	0.235039210333328	0.914605149927731	0.884173453221381	0.992592592592593	0.998630136986301	1	1	0.999305555555556	1	0.994444444444444	1	0	0.990960451977401	0.624274877286925	0.513074693701422	0.918998097627775	0.923113620135706	0.359496528139792	0.640449757073798	0.993654348637551	0.988888888888889	0.871475166600236	0.78696717226129	0.88580044923911	0.766413482499515	0.994444444444444	0.993333333333333	0.99520202020202	0.929904956467753	0.998148148148148	0.996	0.998974358974359	1	0.998888888888889	0.998290598290598	1	0.994444444444444	0.996236559139785	0.998611111111111	1	1	0.995833333333333	0.998412698412698	1	0	0.997222222222222	1	0.993939393939394	1	0.545004510946432	0.71244778065268	0.39796451914099	0.407263431271316	0.502276155434781	0.504262641637818	0.261513972249893	0.40775140568244	0.256466308195351	0.130110034562089
chr14:24785723-24785805	1	1	0.438419677720948	0.997619047619048	0.531378773862585	0.971886446886447	0	0.995238095238095	1	0.993333333333333	0.281165365600992	0.169849430144614	0.23251458152347	0.0738385280885744	0.711428059940868	0.718197780271561	0.0833207673760597	0.0275801716350497	0.706196092458606	0.714311122483651	0.993968253968254	0.996598639455782	1	0.995238095238095	0.84302952445346	0.667215308887783	1	0.997619047619048	0.982142857142857	0.95	0.17094246279104	0.284160908896463	0.709290110388604	0.755855877255546	0.948151734708199	0.922208033564596	0.544104737171609	0.993640990450049	0.276819356212988	0.314715802365988	0.984847632864136	0.949983521479666	0.978354978354978	0.960096618357488	0.824590891236995	0.873221500367258	0.993650793650794	0.857493770169111	0.996491228070175	1	1	0.990476190476191	0.862455718432948	0.998412698412698	0.988095238095238	0.994949494949495	0	0.788614718614719	0.583803792677787	0.784606034469772	0.811694296719182	0	1	0.998639455782313	1	0.995238095238095	0.371983799073802	0.772809672487252	0.233797911383477	0.382615629647337	0.495980860847325	0.535454476373493	0.300605396968392	0.4688411145162	0.249458252677575	0.312815916110916
chr2:111876744-111876754	0.00737812911725955	0	0	0	0.00357142857142857	0	0	0	0	0.111111111111111	0.297832691755435	0.194565875640772	0.0502563012674059	0.0191489361702128	0.0363124448367167	0.00277777777777778	0.593498113404642	0.76032634032634	0.0610612766092446	0.0867098587686823	0.0305147058823529	0	0	0	0	0	0	0	0	0.005	0.185340228357286	0.152627988426983	0.728390826611897	0.725950300837032	0.228333224762773	0.419981030917034	0.705394837720419	0.623149978250331	0.0630530409247274	0.110072227668639	0.00285714285714286	0.00043859649122807	0.00357142857142857	0	0.00671209273182957	0.00593406593406593	0	0.00526315789473684	0.00769230769230769	0	0.00481792717086835	0	0	0	0	0.00384615384615385	0.009375	0.0025	0.00217391304347826	0.00714285714285714	0.135	0	0.00357142857142857	0.0125	0	0	0.260349363420163	0.369054277855483	0.482662201530126	0.526389919298356	0.33405130367008	0.311195148451374	0.434396770215374	0.429562440384474	0.441315714691674	0.384803171512032
chr11:65246368-65246433	0.997278911564626	0.996190476190476	0.996666666666667	0.999346405228758	0.614090354090354	0.993345216874629	1	0.998333333333333	0.995670995670996	0.861805924063988	0.407277201756945	0.276242000861185	0.528822725821308	0.356309187506298	0.533333333333333	0.333096926713948	0.115895869065353	0.256022952069464	0.638938936650204	0.802195525359369	0.971895167515825	0.841865255858441	1	0.992156862745098	0.996363859713777	1	1	0.999134199134199	0.998550724637681	0.997297297297297	0.584860107733242	0.667813507625272	0.945768266516093	0.888043434116302	0.553463637373287	0.533153293699198	0.787940108892922	0.536084530033309	0.900281723849086	0.890251022098726	0.762209158680762	0.62987012987013	0.30362305379181	0.571864171864172	0.723444854528188	0.632785304965435	0.428571428571429	0.628072017952309	1	1	1	0.99391452991453	0.842189144260245	1	1	0.996488812392427	1	0.996825396825397	0.850685513591164	0.997619047619048	0.837865646258503	1	1	0.333333333333333	0.970899470899471	1	0.756472231093996	0.816573729338987	0.396499387927959	0.361482559691028	0.508648103459128	0.513903912817825	0.418188098399935	0.499778142401093	0.396965535315198	0.376976260807567
chr11:62693529-62693618	0	0	0.00277777777777778	0	0	0	0	0.00740740740740741	0	0	0	0.0471801655134988	0	0.125	0.0028169014084507	0.00105820105820106	0.353475479744136	0	0.243142980947562	0.200430947014798	0	0.000966183574879227	0.00769230769230769	0	0	0.0331219806763285	0	0	0.00444444444444444	0.00673400673400673	0.21710138382621	0.00211640211640212	0.385375668088897	0.703485648558172	0.712648404724723	0.59867446598419	0.000930232558139535	0	0.192339192962107	0.0825200072567291	0.998067632850242	0.837093059446001	1	1	0.848746224512796	0.770137182352514	0	0.997530864197531	0.00151515151515152	0	0	0	0.00148148148148148	0	0.00740740740740741	0	0.0037037037037037	0	0.00740740740740741	0.0037037037037037	0.00256410256410256	0	0	0	0	0	0.511075837742504	0.966666666666667	0.698421999937667	1	0	0.5	0.50357205755702	0.683983504698585	0.575841694537347	0.988840155945419
chr20:19956255-19956321	0.995454545454545	0.991666666666667	0.673845598845599	0.96489127738735	1	0.995652173913043	0.958333333333333	0.997142857142857	0.985	0.996969696969697	0.100312874450806	0.0797272727272727	0.135146477563357	0.0748484848484848	0.578773207135056	0.733091844096514	0.105911129568106	0.266394939533689	0.600104535888347	0.39350792509671	0.996875	0.984905660377358	0.9875	0.995454545454545	0.9875	0.971428571428572	1	0.996666666666667	0.996875	1	0.187331504128336	0.200455757446926	0.172170137617083	0.198010366729127	0.216918223941817	0.278515132708431	0.230812560933043	0.366861919313711	0.425764431181249	0.527077909398594	0.973259172521468	0.889955728469964	1	1	0.935814882690665	0.909856115107914	1	0.846862565539036	0.977573529411765	0.995505617977528	0.989705882352941	1	0.994444444444444	0.997222222222222	1	0.991071428571428	0.988888888888889	0.99375	0.99375	0.99	0.916666666666667	0.975714285714286	0.974166666666667	0.986956521739131	0.857142857142857	1	0.209211721673022	0.212759033379238	0.117870704187903	0.0607524380122419	0.241259992658455	0.331282539755719	0.315418004087027	0.158266444739795	0.119974575354322	0.103527999120453
chr5:122435379-122435493	0.0577306249059856	0.00515873015873016	0	0	0.144927389395474	0	0.00293031470777135	0.0210672378818645	0.00800477897252091	0.174980364354178	0.0573593073593074	0.0132895506901144	0.686607840646162	0.784282829649564	0.232439910713105	0.0659014075548584	0.81159430044182	0.85128318098453	0.0438152562025275	0.0235193690367689	0	0.0316264500578619	0	0.00595238095238095	0.00395158938466025	0.0120225149762223	0	0.0018047680019511	0.00359252561784207	0.0434126984126984	0.0565643417968973	0.183029896797866	0.0615240482157775	0	0.337900529600601	0.276378815380889	0.693418125996978	0.390333507092899	0.236326291764287	0.295641973637928	0.0511512555505867	0.344602824512487	0	0.0318746071868892	0.0689122228497169	0.0809536659694458	0.0638216424557039	0.0225863796205726	0	0.0345125157513627	0.00671328671328671	0	0.00326416878141016	0.0263095238095238	0	0	0.129998917441373	0	0.0762444305039489	0	0.00682757121113285	0	0.00617021276595745	0.0315297179836187	0.00287569573283859	0.0332838915470494	0.347888682083544	0.600382404927745	0.898201335759113	0.564838258709919	0.96296153019924	0.80187222695996	0.255653617297344	0.852354230132008	0.509440138799891	0.742513769552765
chr11:69920016-69920053	0.00444444444444444	0	0	0.00476190476190476	0	0.00148148148148148	0	0.252698412698413	0.00380952380952381	0	0.506461538461538	0.628287478364205	0.00170940170940171	0	0.979365079365079	0.407212121212121	1	0.314281928987811	0	0.5	0.00266666666666667	0.00151515151515152	0	0.00666666666666667	0.108027732165663	0	0	0	0	0	0.511111111111111	1	0.997222222222222	0.0711111111111111	0.866666666666667	0.5	0.252698412698413	0.501754385964912	0.6	0.925947970756155	0.989333333333333	0.571228070175439	0.367371794871795	0.190079365079365	0	0.991111111111111	0.686944444444444	0.0508074534161491	0.00533333333333333	0.00444444444444444	0.00444444444444444	0	0.0254814814814815	0	0	0	0.0466666666666667	0	0.423484848484849	0	1	0	0.02	0	0	0	0.995555555555556	0	0	1	0	0.110957983193277	0.252698412698413	0.747301587301587	0	0.5
